GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37
Id,Id2,Geography,Total; Estimate; Population 5 years and over,Total; Margin of Error; Population 5 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Population 5 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Population 5 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Population 5 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Population 5 years and over",Total; Estimate; Speak only English,Total; Margin of Error; Speak only English,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak only English","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak only English","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak only English","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak only English",Total; Estimate; Speak a language other than English,Total; Margin of Error; Speak a language other than English,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak a language other than English","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak a language other than English","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak a language other than English","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak a language other than English",Total; Estimate; Speak a language other than English - Spanish or Spanish Creole,Total; Margin of Error; Speak a language other than English - Spanish or Spanish Creole,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak a language other than English - Spanish or Spanish Creole",Total; Estimate; Speak a language other than English - Other Indo-European languages,Total; Margin of Error; Speak a language other than English - Other Indo-European languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak a language other than English - Other Indo-European languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak a language other than English - Other Indo-European languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak a language other than English - Other Indo-European languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak a language other than English - Other Indo-European languages",Total; Estimate; Speak a language other than English - Asian and Pacific Island languages,Total; Margin of Error; Speak a language other than English - Asian and Pacific Island languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak a language other than English - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak a language other than English - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak a language other than English - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak a language other than English - Asian and Pacific Island languages",Total; Estimate; Speak a language other than English - Other languages,Total; Margin of Error; Speak a language other than English - Other languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; Speak a language other than English - Other languages",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 5-17 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 18-64 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Spanish or Spanish Creole - 65 years and over",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 5-17 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 18-64 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other Indo-European languages - 65 years and over",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 5-17 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 18-64 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Asian and Pacific Island languages - 65 years and over",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 5-17 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 18-64 years",Total; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over,Total; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; SPEAK A LANGUAGE OTHER THAN ENGLISH - Other languages - 65 years and over",Total; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over,Total; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over,"Percent of specified language speakers  - Speak English ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over",Total; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English,Total; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English,"Percent of specified language speakers  - Speak English ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak only English",Total; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English,Total; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English,"Percent of specified language speakers  - Speak English ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English",Total; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole,Total; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole,"Percent of specified language speakers  - Speak English ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Spanish or Spanish Creole",Total; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages,Total; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages,"Percent of specified language speakers  - Speak English ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; CITIZENS 18 YEARS AND OVER - All citizens 18 years and over - Speak a language other than English - Other languages",Total; Estimate; PERCENT IMPUTED - Language status,Total; Margin of Error; PERCENT IMPUTED - Language status,"Percent of specified language speakers  - Speak English ""very well""; Estimate; PERCENT IMPUTED - Language status","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; PERCENT IMPUTED - Language status","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; PERCENT IMPUTED - Language status","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; PERCENT IMPUTED - Language status",Total; Estimate; PERCENT IMPUTED - Language status (speak a language other than English),Total; Margin of Error; PERCENT IMPUTED - Language status (speak a language other than English),"Percent of specified language speakers  - Speak English ""very well""; Estimate; PERCENT IMPUTED - Language status (speak a language other than English)","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; PERCENT IMPUTED - Language status (speak a language other than English)","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; PERCENT IMPUTED - Language status (speak a language other than English)","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; PERCENT IMPUTED - Language status (speak a language other than English)",Total; Estimate; PERCENT IMPUTED - Ability to speak English,Total; Margin of Error; PERCENT IMPUTED - Ability to speak English,"Percent of specified language speakers  - Speak English ""very well""; Estimate; PERCENT IMPUTED - Ability to speak English","Percent of specified language speakers  - Speak English ""very well""; Margin of Error; PERCENT IMPUTED - Ability to speak English","Percent of specified language speakers  - Speak English  less than ""very well""; Estimate; PERCENT IMPUTED - Ability to speak English","Percent of specified language speakers  - Speak English  less than ""very well""; Margin of Error; PERCENT IMPUTED - Ability to speak English"
1400000US17031010100,17031010100,"Census Tract 101, Cook County, Illinois",3869,493,96.1,3.2,3.9,3.2,83.0,8.1,(X),(X),(X),(X),17.0,8.1,77.3,10.6,22.7,10.6,9.1,7.4,67.8,14.8,32.2,14.8,3.1,2.2,100.0,20.3,0.0,20.3,2.7,4.2,66.0,8.0,34.0,8.0,2.0,2.0,100.0,28.6,0.0,28.6,351,301,67.8,14.8,32.2,14.8,71,114,100.0,31.0,0.0,31.0,247,195,67.6,30.2,32.4,30.2,33,41,0.0,47.5,100.0,47.5,120,87,100.0,20.3,0.0,20.3,22,32,100.0,58.2,0.0,58.2,96,70,100.0,24.5,0.0,24.5,2,5,100.0,100.0,0.0,100.0,106,168,66.0,8.0,34.0,8.0,0,11,-,**,-,**,104,168,67.3,2.7,32.7,2.7,2,5,0.0,100.0,100.0,100.0,79,76,100.0,28.6,0.0,28.6,0,11,-,**,-,**,79,76,100.0,28.6,0.0,28.6,0,11,-,**,-,**,2962,366,97.4,2.3,2.6,2.3,87.1,6.9,(X),(X),(X),(X),12.9,6.9,79.6,13.4,20.4,13.4,5.4,3.4,73.8,26.4,26.3,26.4,7.5,6.2,83.9,15.9,16.1,15.9,3.8,(X),(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X)
