tract,percent_vehicle_alone_2016,percent_vehicle_alone_2015,percent_vehicle_alone_2014,percent_vehicle_alone_2013,percent_vehicle_alone_2012,percent_vehicle_alone_2011
305.0,35.75453870533045,35.3028065,34.70754960000001,36.76584735,37.13996968,43.38412189
306.01,39.26746591521968,38.86278195,45.11357633,41.82638106,36.17693523,29.84455959
306.03,18.69815575801533,18.14595661,13.22067594,17.99660441,16.21399177,20.60338484
306.04,33.39381762517893,32.98368298,32.40193444,31.98689956,32.6984127,31.12648221
307.01,16.677409794781994,15.76026637,15.08844953,11.69317119,20.71794872,19.08237748
307.02,52.06085223934921,52.48538012,41.3897281,40.61696658,49.12718204,60.25
307.03,27.651272555047,26.87620269,31.04477612,30.64150943,29.25266904,33.54474982
307.06,39.23253797854454,38.77353935,37.84977909,34.42781265,44.22863485,39.31034483
308.0,44.38548575952083,44.47921323,40.872374799999996,38.38882039,39.48159279,35.83096591
309.0,36.658946924396815,35.98152425,35.60747664,43.53343094,43.4699714,42.50386399
310.0,39.42245588098439,38.9363354,38.00484653,40.68253256,44.11525974,41.61744662
311.0,29.320053099654604,28.82334081,28.50307587,28.10457516,28.35714286,31.51969981
312.0,40.06979986003865,40.30256012,34.20542636,33.96226415,30.6372549,33.62445415
313.0,31.555895292568856,30.78368223,32.062298600000005,35.93579978,37.22054381,39.84917044
314.0,40.51027060871037,40.23053135,39.13522446,39.03533371,40.84274305,36.27777778
315.01,26.87573491545803,26.2745098,25.88862559,28.84731442,26.76290949,32.42229368
315.02,26.056360782888195,25.39267016,24.53445065,27.45098039,27.62168579,28.57142857
317.0,30.4187627530469,29.92465016,27.31629393,28.210697800000002,31.88619083,34.52471483
318.0,38.29957281515102,37.66556291,38.82978723,41.39378673,44.50171821,50.1312336
319.0,41.61406668126641,41.00671141,40.84411164,43.95132427,50.156152399999996,50.82278481
321.0,33.08548590692868,32.70283723,34.09980431,31.39374425,30.07371007,29.24751538
401.0,61.30493550167981,61.55368629,59.88229524,59.84666986,59.89304813,59.32128691
402.01,42.940078734871776,42.42424242,43.19727891,46.48839259,48.85074193,46.17958728
402.02,58.883261569019695,58.87396399,60.11235955,59.55478462,60.57906459,53.57232389
403.0,64.42358651393059,64.81848185,63.41961853,61.46645866,60.94727435,60.08888889
404.01,50.45496309369482,50.40871935,51.01918465,49.80370163,48.88507719,49.59802103
404.02,41.57618102066806,41.21929026,38.22039265,41.33071124,45.79653255,43.07829711
406.0,46.12789120763413,46.39953542,41.98958936,44.71210341,37.09050527,39.27170868
407.0,38.02169623286822,37.51135332,38.4336804,40.14354067,41.03751737,44.36052367
408.0,40.65188041304195,40.55080722,39.39393939,41.22621564,35.83061889,33.92857143
409.0,28.250519992068266,26.917900399999997,33.02622254,41.26652749,42.1319797,43.58778626
501.0,49.64058806903522,50.0,47.4267101,46.14492754,39.34531451,45.03713707
502.0,42.60823190565658,41.96986402,46.39321075,44.75098531,49.2952381,46.15966705
503.0,52.29157278631869,52.13270142,54.61279461,52.9296875,53.28562134,51.87202178
505.0,45.88592046462103,45.03389331,51.46341463,55.56954059,57.45571659,56.48548487
506.0,34.73810029606627,34.19782871,35.44871795,39.4644936,35.89211618,37.32718894
507.0,38.894115988302445,38.46153846,38.33063209,41.88432836,40.89609152,35.47237077
508.0,42.98481138657595,42.49448124,46.23287671,45.0617284,46.35352287,45.28076464
509.0,53.907915070011605,53.54330709,59.19234857,60.19629226,58.10363837,62.06521739
510.0,51.5662458853046,51.59045726,51.24378109,50.32198712,49.53445065,42.5
511.0,41.9137952553551,41.07883817,50.04651163,49.15854739,49.2917847,41.21495327
512.0,37.24475380377826,36.79435484,33.75,36.81818182,41.52910513,40.01892148
513.0,62.231988373313264,62.17391304,65.57465091,64.89913545,65.29112493,62.36383442
514.0,54.969541608025125,54.6562228,58.15959741,58.4502338,60.48611111,62.24928367
601.0,51.59342755261988,51.95467422,47.51535455,49.06323185,43.57272179,43.49355217
602.0,38.55193081045781,38.05496829,36.42335766,41.34165367,43.24122479,43.57249626
603.0,39.0750212783776,38.50815851,39.18918919,42.693540999999996,44.14869206,48.77344877
604.0,37.21683266649044,36.79280629,34.18647166,38.05140008,40.20308387,41.78818112
605.0,34.59215848828951,34.20289855,38.68194842,29.8682284,30.99688474,26.08695652
608.0,37.12406497747811,36.80482686,38.62660944,35.83673469,34.38040346,39.85786201
609.0,29.754833281241993,29.25417917,31.12765957,31.77071762,26.94456382,27.6764124
610.0,28.984159355635107,28.64145658,27.5810098,27.82258065,24.13515688,25.45317221
611.0,29.155295015125354,28.10572687,31.90661479,36.55378486,38.57923497,41.09867752
612.0,28.19736638266602,27.3771538,30.69306931,33.52837917,31.527093599999997,37.34610123
615.0,34.84397302089201,34.49781659,37.50910415,32.66799734,30.79492318,35.3522054
618.0,19.52311095252075,19.05339806,16.77175284,14.13673233,14.24936387,8.29015544
619.01,23.75056018547686,22.95789852,22.16804201,26.12380251,27.24358974,26.64485642
619.02,22.939488792818903,21.86421174,24.50757576,25.7312253,31.11361926,32.80475719
620.0,27.66474774313658,27.07828894,25.02149613,26.63361875,29.40366972,26.71896631
621.0,25.637980428995654,24.98146775,24.432029800000002,26.34730539,26.66666667,29.06749902
622.0,33.01858888103848,32.01368524,33.40526543,40.90528079999999,45.16129032,46.12403101
623.0,34.62300977220009,34.17832168,38.4219554,36.90909091,31.38888889,23.12030075
624.0,32.33726519953048,31.48688047,29.93854258,32.46329527,43.47158218,42.51675354
625.0,45.28945983315743,45.03510532,46.68705403,42.69776876,45.97457627,43.74384236
626.0,48.86959053978806,48.33585477,49.88452656,52.31839258,58.23405746,56.78496868
627.0,35.857898288455424,35.15452539,34.91803279,40.62319677,43.20987654,47.78761062
628.0,39.208886180805855,39.16,36.71933785,34.66666667,34.01937046,32.8340081
629.0,33.55229716928008,33.02954117,36.43932117,34.30909663,32.71971496,25.47611614
630.0,28.66132754779912,28.16787732,25.07204611,27.83260955,29.16018663,29.359567900000002
631.0,23.61538112256659,23.13240598,23.02702703,22.21594121,18.78088962,21.73652695
632.0,21.476269347957384,20.6251426,21.6464891,24.73919523,23.73813093,21.55172414
633.01,24.8796559122745,23.96600567,27.41010943,30.25069638,28.7027027,22.69424259
633.02,23.6719317915561,23.16957211,21.39446036,20.60071825,20.93419707,23.51567712
633.03,40.29085993047087,41.18705036,26.71118531,26.87813022,20.3187251,16.84981685
634.0,24.29005383702255,23.548387100000003,23.06306306,26.71905697,26.47503782,25.6684492
701.01,26.764198563043426,26.03866722,27.34711456,27.80816155,28.93488573,24.90204615
701.02,29.613708894573083,29.550612800000003,26.939351199999997,22.99741602,19.65811966,19.46755408
701.03,33.21911442188774,32.93365308,32.51633987,30.291970799999998,29.18100482,21.74567344
702.0,24.5124577457297,23.69572535,26.50342096,24.81336651,26.90079652,34.71385542
703.0,32.034303447503284,31.74478141,29.65286491,28.36,28.76537972,32.0050869
704.0,36.35706552707038,35.76320939,36.87095167,38.33950291,40.56549336,39.57250144
705.0,43.694711533396195,43.52690464,39.9886557,44.91662184,44.10430839,43.79084967
706.0,54.851896729452314,54.89319424,54.26552246,54.12647374,54.40084836,51.65702262
707.0,58.33175127762431,58.28707375,60.66504461,62.30936819,59.20792079,53.71814873
710.0,26.4582178640553,25.5308642,27.51371115,30.93793747,32.82194328,33.23600973
711.0,21.918111925144192,21.00750268,24.19106317,23.16118936,24.88687783,25.95673877
712.0,34.356180892949794,33.40740741,41.70176917,41.98535395,40.79254079,42.38683128
713.0,33.17351947064661,32.7255727,31.66129775,31.10720562,33.85927505,33.44
714.0,30.92523660998039,30.69241012,27.14389535,28.05087659,26.35270541,25.62417871
715.0,33.350861205887334,33.11140701,28.97083635,28.5750897,31.18928853,33.85806452
716.0,39.26878630906848,38.94282632,44.6447508,37.48733536,35.25588952,34.56375839
717.0,41.98878698903862,41.63014899,41.43272023,39.67093236,44.86486486,50.74074074
718.0,40.684614972797775,40.30443415,40.34364261,45.69583931,41.80087848,42.17325228
801.0,26.719653707868545,25.8636788,29.34702861,30.49787341,30.33008658,33.26777185
802.01,29.631774186527124,29.27400468,27.56218905,26.00283152,26.52439024,30.68640646
802.02,29.16308467620444,28.77952756,27.56563246,25.27809743,26.17172853,22.68205332
803.0,30.60985134067184,30.46338673,25.64642213,23.13586796,25.29069767,28.96275777
804.0,27.019261146604546,26.4604811,27.61714855,23.0349345,25.85258526,21.65354331
810.0,18.190120737787762,17.35117674,18.86275405,16.99164345,18.67443869,18.93357433
811.0,18.000314475438035,16.88066465,17.17054264,21.44026187,26.05076987,30.43103448
812.01,18.900453669255953,18.01627276,16.6130761,22.703086199999998,22.199509399999997,25.34121929
812.02,34.266068238573084,34.04126214,29.59358901,34.23271501,31.55829596,28.28507795
813.0,19.671325971029486,18.55455177,22.09381373,23.13328681,26.26855368,28.02030457
814.01,27.539834732836873,26.726457399999997,28.66611433,26.73450509,32.46977547,30.12048193
814.02,40.71499986983525,40.71294559,38.13721732,39.20552677,34.6512661,29.851398600000003
814.03,30.524571528696363,29.90543735,28.78319951,30.14625628,34.04586952,36.45615866
815.0,25.47592247324685,25.03607504,24.01446655,22.02512934,21.62065256,21.11969112
816.0,21.455038694617187,20.82815735,21.08655617,20.89350181,18.85553471,19.27155371
817.0,21.6360004147248,20.8547685,19.64219158,23.61337684,23.948075199999998,20.73544433
818.0,30.379220194489555,29.70990874,31.78600823,29.40670679,32.97973101,29.96389892
819.0,38.27805904315088,38.00322061,35.11811024,37.70226537,38.28264758,30.48780488
901.0,73.8970284605516,74.37965261,75.75945443,73.2863549,71.15737906,72.87563309
902.0,68.7063776068963,68.8372093,68.92335222,69.76047904,73.14222099,74.86187845
903.0,69.76983944563084,69.43573668,75.39936102,81.61094225,81.22137405,71.49700599
1001.0,69.87916347292888,70.28816199,70.26325547,70.19263265,67.61968085,70.1713134
1002.0,78.21255524924725,78.91619781,78.83298601,73.37164751,73.85159011,73.20449957
1003.0,72.38047481687721,72.38873751,77.34375,74.09304311,78.68308858,71.278826
1004.0,79.26555882307191,79.42307692,84.56330399,84.04825737,84.83379501,78.76526459
1005.0,80.63057556919553,81.20325203,81.1419985,80.03175863,80.45423262,84.29498122
1006.0,72.43872198587118,72.5354814,73.78713802,75.61896769,78.76106195,79.61116650000001
1007.0,76.58623104093631,77.32634338,69.69006381,69.19701624,76.23718235,75.6706753
1101.0,77.23375566794375,77.57665312,79.44649446,79.75299401,79.33552391,79.82489532
1102.0,74.14868064347073,75.08283632,72.62569832,68.50079745,62.95379538,67.42301459
1103.0,67.98258900005419,67.93921423,70.25063567,76.00294442,73.80546075,70.61335404
1104.0,71.28210065743112,71.55516172,69.86678916,72.90353854,74.52914798,73.34883721
1105.01,59.08276020383241,59.1485878,53.23294951,59.55594253,64.07239819,68.30275229
1105.02,53.06406511725772,52.56588072,56.12177366,60.70087610000001,61.67664671,62.60115607
1201.0,65.99728576880716,65.93911545,68.74654887,69.81132075,71.4973262,72.88046340000001
1202.0,68.01552307977217,68.39212093,68.25548141,67.33466934,65.81196581,64.79022836
1203.0,74.38540818524864,75.2099429,71.27586207,70.62893082,67.03964194,68.59313078
1204.0,70.52378728022178,71.19686801,64.26299046,64.36327739,67.67676768,65.807393
1301.0,66.49369080858234,66.59129452,69.0071311,68.30256641,68.69369369,63.89972145
1302.0,69.1045248382097,68.85245902,75.40983607,74.77777778,78.66972477,74.43609023
1303.0,66.93395891057284,67.30769231,69.37819421,69.55964087,61.93232413,65.69438398
1401.0,39.06670232222594,38.82488479,38.39869281,34.76309227,37.56432247,37.02786378
1402.0,38.65236148592169,38.42271293,43.56680037,34.50206246,32.49866809,31.8134982
1403.01,46.98106612381842,46.40264026,51.43391521,52.10526316,53.60155743,61.18925831
1403.02,57.397879692055845,57.38132499,57.17785399,59.8389532,59.12076806,63.85379061
1404.0,61.156675773069544,61.27544098,58.29439252,60.946923999999996,63.92529489,68.44827586
1405.0,54.78461854789651,54.8582996,52.94432548,53.82262997,54.38679245,57.96460177
1406.01,54.33108987123331,54.48963929,54.49056604,51.10073382,50.3875969,52.51396648
1406.02,38.37132180006419,38.24521935,36.64573328,32.06022769,34.52793834,33.44077357
1407.01,45.60528392808545,45.61891516,44.23076923,43.48484848,41.2605588,37.08655876
1407.02,53.02635009647838,53.05924247,55.53691275,55.73426573,48.81231181,53.61807271
1408.0,35.375616098949365,34.76450689999999,32.43865031,33.58518157,42.69192913,46.74357126
1502.0,55.50021859648902,55.76838397,53.65628604,52.52830189,50.73321328,51.76380368
1503.0,63.68697966470463,63.96724295,61.78281212,61.29735623,63.37313433,65.04702194
1504.01,77.88286070726816,78.58354538,79.64561563,76.4,71.93217314,68.21802935
1504.02,66.85769970589564,67.18106996,69.44890316,64.78542034,63.94707828,55.42168675
1505.01,72.17920744154571,72.67472412,66.46341463,72.66187049999999,73.37154768,69.57219251
1505.02,63.180787466474385,63.36485814,65.03137479,66.85606061,61.24065112,63.67239102
1506.0,64.06468357731019,64.34554974,65.91409692,67.07520891,60.19736842,60.82529475
1507.0,64.81113631239482,64.83420593,66.55112652,69.0430622,68.09785322,71.92066806
1508.0,58.955182328477356,58.81561238,61.24137931,64.92391728,62.38019169,64.06752412
1510.01,66.63957472810202,66.52136007,71.24352332,75.78671329,71.74959872,64.96722505
1510.02,62.225246431977425,62.76694522,59.86486486,55.08105971,55.325670499999994,49.60362401
1511.0,62.536617314905655,62.66140603,61.10497238,66.26360339,64.1673932,61.59060099
1512.0,68.69214891222447,69.29577465,65.3640257,65.15068493,63.98026316,62.91946309
1601.0,59.85705717384543,59.49367089,56.30522088,68.28298887,73.54452055,74.27272727
1602.0,56.527674382559944,56.59217877,54.38225977,54.70459519,57.79220779,59.12017167
1603.0,50.604525064884996,51.08225108,44.64464464,44.91662184,40.86781029,39.697802200000005
1604.0,53.47771346788005,53.70222929999999,48.74333587,51.66174298,50.55350554,54.327092900000004
1605.01,49.256160042453615,48.92026578,51.37614679,52.25399903,52.86343612,50.84155543
1605.02,63.27854393769092,63.43930636,63.19751993,63.14454776,64.15014762,64.36314363
1606.01,57.396419023176094,57.61334474,60.27131783,55.61576355,51.461988299999994,62.03007519
1606.02,58.58606519949884,58.15358067,62.96629213,61.52398871,68.65671642,65.05513147
1607.0,55.34259599365641,55.09989485,55.14650639,60.66790353,61.30306022,60.95983662
1608.0,54.07844487079372,53.63811977,58.22866345,57.98182998,61.67295166,60.22439377
1609.0,46.538821711738635,45.81171238,49.69604863,56.13893376,56.94029851,55.78386606
1610.0,54.72243317847456,54.49041372,57.32298739,60.0867679,57.99373041,66.1971831
1611.0,53.35434299536877,53.92061955,50.13477089,46.31483167,41.15555556,39.69118983
1612.0,48.86097969606945,48.54014599,48.73737374,51.85810811,53.46215781,49.44649446
1613.0,47.96565406969842,47.80853518,46.70691548,48.96193772,48.88392857,54.47028424
1701.0,77.84587171965525,78.27338129,76.51515152,80.54711246,80.59332509,76.93370166
1702.0,75.29349847860011,76.23529412,72.76805742,70.7798618,65.08254127,72.36055777
1703.0,79.09356485549166,79.82355198,81.08108108,77.76130467,72.88651942,69.98191682
1704.0,75.18845968868325,75.51020408,77.55568247,75.73734001,76.90951821,77.22029988
1705.0,78.0182356858521,78.58872363,78.32840237,75.4947823,76.87000726,77.45286649
1706.0,73.10150873459247,73.44497608,74.80063796,76.13727055,73.01717089,75.15822785
1707.0,77.22636875113965,77.67722474,78.66344605,78.17337461,77.3126266,77.96399752
1708.0,76.68445615388583,77.12655602,76.36566332,79.60488088,77.57947574,78.59203693
1709.0,67.87199888330451,67.89587852,69.75446429,65.71782178,74.06962785,69.29133858
1710.0,77.97534062348373,78.29437452,81.98380567,82.46445498,79.47002141,78.82882883
1711.0,72.64972748129568,72.77183601,71.56819191,78.338408,79.70447631,75.99814299
1801.0,71.84533675443676,72.13235294,70.72699149,74.47767308,74.64435146,72.35909551
1901.0,53.89815562695102,54.17032485,46.83776352,48.65506329,52.29929852,47.14532872
1902.0,61.95515851950296,61.97357556,61.05307146,63.68019285,66.0751135,62.76150628
1903.0,64.10462928748221,64.26744611,63.72180451,65.5830963,65.32,59.738260200000006
1904.01,69.83794778901361,70.46694967,66.91635456,68.32107843,64.44444444,57.30809674
1904.02,72.69242141182693,73.18573186,69.45863126,68.74051593,73.29603255,69.00638104
1906.01,53.544186044092676,53.00101729,55.65749235,65.37234043,63.52067869,60.46859422
1906.02,56.142389346986306,55.79763663,57.43871513,66.29511677,63.28502415,72.04433498
1907.01,59.63553880402991,59.5959596,63.52558895,63.79163108,59.98286204,58.5007728
1907.02,46.99494132361352,46.15046194,45.86267606,56.088387399999995,64.00399401,64.49732879999999
1908.0,62.62039153312357,62.98904538,62.22576785,59.24385633,58.41441441,61.40238019
1909.0,78.75730563673508,79.47368421,82.01117318,72.47081712,72.74490786,62.71981243
1910.0,65.14607592517662,65.56939502,63.86831276,61.47959184,61.67487685,62.37288136
1911.0,64.5407539845687,65.13732834,65.77574967,62.42695084,53.97418478,56.64934271
1912.0,53.390719242518685,52.85895807,58.15115553,57.88701394,62.45733788,58.24587706
1913.01,63.49796951715327,63.78776143,58.98897758,64.58664547,64.04220779,66.3003663
1913.02,63.67768146547762,64.15011038,63.74606506,58.87899424,57.26950355,58.36101883
2001.0,64.1276675025818,64.5175064,60.12098651,64.2962963,62.19119227,57.74175517
2002.0,65.38190571794905,65.97841389,64.88549618,69.62134251,55.35289453,52.28446563
2003.0,59.008664865760366,59.24932976,56.54923216,57.80346821,57.15778474,64.0625
2004.01,63.0268995771875,63.51585014,63.06017926,55.33411489,56.37426901,48.16656308
2004.02,53.83317432220401,53.51123596,54.07216495,56.03892387,61.29398411,55.45706371
2101.0,58.12794267410818,58.218318700000005,61.02292769,54.52755906,56.33187773,57.81379884
2104.0,58.04438920055508,58.17091454,57.15258856,56.37010676,57.61548065,56.37755102
2105.01,42.568280580242885,41.69381107,51.30517323,50.59952038,50.79654074,45.3815261
2105.02,53.13964545575249,53.04471931,54.65779468,56.95732839,52.90507365,48.69369369
2106.01,44.596916796296796,44.33055734,42.08937198,48.60491071,46.76102341,40.87507196
2106.02,39.31538864759326,38.62410072,43.81707886,46.75648703,43.92730496,48.70305846
2107.0,48.28008410632862,47.9020979,50.19573728,51.33495146,52.56855929,55.32617671
2108.0,54.260681595683806,54.35816165,51.19705341,51.94346289999999,54.06698565,56.59722222
2109.0,58.94207711713807,58.5492228,62.63473054,66.8797954,67.7076827,69.51135582
2203.0,55.14736132468387,54.77453581,61.75144881,60.22727273,59.56907478,57.45140389
2204.0,42.223773874150105,41.34007585,48.45758355,53.79746835,51.63161711,47.83616692
2205.0,30.41961524331864,29.65367965,29.218107,33.31339713,36.76975945,46.44128114
2206.01,35.8003071309174,35.79545455,26.89265537,24.72727273,33.33333333,36.49237473
2206.02,35.798875690826605,35.42770628,32.01219512,29.74515025,38.40867993,40.683339200000006
2207.01,56.3552541387521,56.61538462,51.67464115,50.65616798,54.89060489,49.79195562
2207.02,50.491088703323555,50.43057051,48.79328437,52.57836198,50.43961129,55.80110497
2209.01,58.221367739416465,58.29307568,60.24291498,59.09863946,56.75297411,60.22727273
2209.02,65.09303889472505,64.77272727,68.75,72.76626162,75.64186965,65.89673913
2210.0,46.46354684519545,45.93817398,50.3649635,46.00416956,52.83605284,53.31734612
2211.0,48.943559304485056,49.21906288,46.37223975,44.67455621,40.87893864,43.1217974
2212.0,41.615447295398965,41.03521878,41.92064405,46.58227848,48.15078236,44.97319035
2213.0,36.65498292564031,36.48960739,34.56937799,35.11450382,32.18855219,30.73929961
2214.0,38.98575764679517,38.81748072,31.37593552,38.19301848,39.84243106,41.68115942
2215.0,50.03567047521168,50.32341527,46.32843792,45.14321295,43.23529412,46.9872185
2216.0,46.05203892214645,45.96012592,49.23312883,46.12159329,41.05586879,43.36787565
2222.0,43.75400898760221,43.29096045,46.81170293,52.7756654,45.65701559,45.5505279
2225.0,52.62408973575771,52.91005291,48.80952381,45.87378641,47.8368356,43.23699422
2226.0,52.177703574132735,52.58033106,48.91304348,45.52401747,43.60086768,44.11764706
2227.0,57.15826189426043,57.14285714,54.14110429,61.57495256,60.36036036,67.70538244
2228.0,66.81194244051959,67.25,64.7761194,64.17910448,64.28571429,52.57452575
2229.0,68.7458901223459,68.98876404,72.61613692,64.7597254,68.53526221,65.35580524
2301.0,49.074302844434904,48.68766404,50.84745763,53.68020305,53.86904762,56.95067265
2302.0,53.89446565811125,53.65566038,58.44471446,60.39215686,55.2238806,59.91561181
2303.0,38.8220567196941,38.33333333,44.44444444,41.13785558,37.91574279,49.86072423
2304.0,47.699287102085115,47.995889,39.12611718,38.47780127,43.64364364,54.48577681
2305.0,50.33201489149039,50.17717931,47.56446991,48.33948339,54.25812116,41.2729026
2306.0,51.29900839166519,51.10276865,52.60314342,56.60722451,52.54375254,49.03225806
2307.0,46.28426408171767,45.45025931,54.260324100000005,55.70197669,55.91939547,54.76644423
2308.0,63.902413516441484,63.75711575,71.33891213,74.18604651,65.84022039,71.96029777
2309.0,50.83363947810957,50.98578634,46.51977967,47.27646454,48.3016983,50.43520309
2311.0,44.31565236326478,44.1025641,45.85365854,38.88888889,43.76731302,51.1627907
2312.0,57.59043557926772,57.27990971,62.55060729,64.65583913,62.61046907,58.12342569
2315.0,46.58964353872644,46.81425486,46.58952497,46.12724758,35.89128697,39.70479705
2402.0,45.11666461467323,44.8,40.36208733,45.53151458,51.24884366,51.70682731
2403.0,37.897461446278896,37.83482143,32.35930736,30.92896175,34.97706422,40.26696329
2405.0,44.890280521316136,44.27114577,49.85320023,49.32472108,51.12028302,52.35259083
2406.0,46.2173695542773,46.20535714,36.34336678,34.28571429,50.9702458,53.83597884
2407.0,47.55485457529908,46.9924812,43.66576819,48.02561366,61.03575832,58.21094793
2408.0,48.67634995488406,48.40764331,54.50980392,50.0,47.77618364,38.62559242
2409.0,61.18432091402511,61.18644068,64.03508772,70.60085837,61.08247423,60.05586592
2410.0,49.505561937238426,49.52279958,48.91676169,45.25139665,47.21115538,45.34031414
2411.0,44.855022019914024,44.710806700000006,39.3952121,43.361270399999995,47.11673699,45.91549296
2412.0,30.561191495305565,29.87974098,36.07878245,32.10272873,30.12618297,28.33572453
2413.0,40.376736047876186,39.95098039,40.01743679,43.90862944,42.82198523,46.990116799999996
2414.0,37.2488185770922,36.57465496,42.89702233,42.88467716,39.69594595,30.33989267
2415.0,31.719957922838642,30.75221239,38.45120859,36.56748599,38.08167142,38.47320526
2416.0,32.48346722749027,31.69440242,39.85167838,34.375,34.64176829,38.31914106
2420.0,35.69768244953421,34.72222222,41.04423495,45.64169952,44.64573269,36.52898825
2421.0,38.42345098408325,38.00852383,39.61012028,37.13898917,39.22628952,40.42201076
2422.0,40.88466036638978,40.2745098,41.94059406,41.18081181,48.13571961,44.64150943
2423.0,36.59412831041666,35.87002993,41.56599553,38.36400818,41.21673004,37.27761688
2424.0,46.057346716231415,46.1025641,46.48318043,44.55852156,39.71244422,39.10761155
2425.0,48.996282359304665,48.7544484,49.70004615,50.41666667,51.27491887,48.23529412
2426.0,45.06681155086032,44.32701274,44.16857236,58.58860023,57.12723296,59.75863504
2427.0,37.45790265153542,36.75213675,39.39393939,37.32782369,44.67153285,45.44198895
2428.0,53.42283526490582,52.72727273,66.15776081,64.03823178,59.90888383,51.01580135
2429.0,46.849749799154985,47.29605866,42.30769231,37.65432099,35.37214444,33.14144737
2430.0,48.380042905394596,47.78325123,48.45088991,54.60614152,59.287183,53.63957597
2431.0,38.2573617404967,37.60517799,37.03956344,37.32590529,46.95989651,46.66217127
2432.0,38.650917988987295,38.4035198,37.84477229,38.17841547,36.41655886,30.10676157
2433.0,40.58059850500479,40.30732861,40.14084507,36.38644918,40.625,42.06896552
2434.0,39.23848058297689,38.27160494,47.79938588,51.50053591,47.27448143,52.52525253
2435.0,43.277275150837234,43.17414375,39.20930233,39.03467666,43.02807179,40.22038567
2502.0,62.093912437403155,62.76595745,55.05617978,53.15315315,55.38461538,55.26802218
2503.0,73.18494239481782,73.72972973,70.97639485,70.73954984,71.67539267,68.39050132
2504.0,65.33118799892185,65.59304703,64.23777565,63.09420916,65.86248492,64.17726713
2505.0,74.43539567862082,75.04493709,77.57464959999999,72.28881279,68.00109679,62.81057975
2506.0,69.89618303543527,70.15011547,73.83467993,73.33333333,68.59791425,58.14639906
2507.0,65.3527562768622,65.59556787,62.8042328,69.46386946,66.24277457,60.94890511
2508.0,68.79777317078397,69.79785969,67.00450450000001,54.45321308,54.54545455,52.06030151
2510.0,55.77128399438181,55.3008596,63.85869565,69.39759036,60.44568245,54.14364641
2511.0,63.178805114803275,63.59482102,60.14492754,63.77510039999999,59.19540229999999,53.88601036
2512.0,56.47809427967307,56.29139073,59.71563981,58.61795075,59.73705834,62.99595142
2513.0,44.26155362894101,43.746295200000006,46.83544304,44.61538462,49.8696219,54.40349781
2514.0,50.99505213498078,51.17820324,51.53422502,49.36406995,43.84010485,48.83855981
2515.0,44.67979600728649,44.06639004,46.78510998,46.49196957,53.21020229,49.72288203
2516.0,59.09005603186258,58.93854749,62.02290076,60.90712743,63.23987539,67.20321932
2517.0,65.04076117967351,66.20689655,49.24012158,52.72727273,53.92156863,57.68621236
2518.0,49.17706899500577,49.05385735,47.41935484,49.15854739,50.46570703,53.08550186
2519.0,45.00176889543143,44.502617799999996,43.44262295,48.66989117,52.98329356,50.26075619
2520.0,40.72368261045259,39.92024812,44.46397188,52.68924303,48.84097035,51.66130761
2521.01,57.25657970335525,57.23370429,51.43769968,57.86713287,63.47992352,77.75330396
2521.02,59.21580015873713,59.86361422,54.87431024,52.45305875,49.07407407,50.75075075
2522.01,44.527361412682374,44.69987229,43.43434343,42.73709484,35.0449294,42.42424242
2522.02,51.103328945616944,50.3776435,54.24492863,59.02040816,64.50151057,68.43065693
2601.0,46.05750538647053,45.55555556,44.08602151,48.46416382,55.27950311,42.902208200000004
2602.0,49.077618438560904,50.33783784,48.64864865,40.97560976,14.04109589,16.08832808
2603.0,51.269650566316926,51.03189493,52.44755245,42.73972603,56.34920635,57.30593607
2604.0,15.860128253392908,14.51612903,15.01416431,26.11275964,27.3255814,35.88039867
2605.0,61.96608636451513,62.68656716,53.55450237,63.95348837,52.79187817,59.81308411
2606.0,60.71395501110035,61.20689655,56.49913345,49.20174165,56.40326975,55.82733813
2607.0,32.867191383228445,32.22453222,36.26943005,34.82309125,34.2192691,31.99356913
2608.0,49.52389428550097,49.60127592,45.42056075,43.35511983,48.55687606,63.0
2609.0,54.86804608165141,53.40050378,72.6541555,71.98697068,77.85888078,69.17808219
2610.0,55.78921810968074,55.55555556,62.51830161,60.14705882,56.93135935,42.16366158
2705.0,61.510330921957866,61.79039301,62.11031175,64.38356164,57.08661417,70.33898305
2712.0,58.32635544441092,58.09859155,61.46179402,64.67889908,63.03854875,62.03473945
2713.0,45.947848287702534,46.40522876,48.31932773,52.45901639,25.609756100000002,22.79411765
2714.0,32.601418143144954,31.01604278,38.88888889,45.28735632,54.75578406,57.51295337
2715.0,42.90970904330888,41.37931034,45.11873351,65.77017115,70.70707071,70.10309278
2718.0,49.49136319089604,49.19354839,54.91525424,52.94117647,49.7382199,53.33333333
2801.0,26.008077638089517,25.43088287,26.40901771,25.70273003,24.17093256,25.67498726
2804.0,48.044667297320494,47.74011299,52.01149425,53.67847411,48.25396825,46.89265537
2808.0,39.9091181354702,39.84962406,42.35294118,37.77777778,31.37254902,30.46357616
2809.0,55.73925632648323,57.29927007,43.28358209,37.5,27.33333333,13.90728477
2819.0,21.171413680693664,19.99379075,20.82379863,27.16619318,31.80212014,31.28362798
2827.0,52.02133252607066,52.18408736,47.85123967,43.20695103,50.81360947,52.99638989
2828.0,41.70209837837076,41.1021814,47.76931447,41.66666667,45.58979809,52.86236297
