tract,percent_bachelors_2016,percent_bachelors_2015,percent_bachelors_2014,percent_bachelors_2013,percent_bachelors_2012,percent_bachelors_2011
8222.0,20.796817185154442,20.40144784,17.19914194,18.13035894,16.44843365,15.33530292
8223.01,24.415985165770046,23.7084218,24.49559322,22.95285464,19.00024205,18.82068966
8223.02,19.348364316639564,19.09041394,17.21312087,16.24883577,16.41132265,15.84074074
8224.0,16.70245161864699,15.66925537,18.87666739,21.06534212,17.13927099,15.20550459
8225.0,28.92825210671395,28.41654779,30.55657238,28.31772973,27.55328427,25.58239302
8226.01,29.921224421614635,29.26829268,30.37240812,33.77426637,33.49472905,29.75583697
8226.02,28.61413899685845,28.01153716,29.12186207,30.33762376,29.50544191,25.91051098
8227.01,27.589880132794338,27.54671489,25.58230723,27.33950617,31.61334667,29.56487359
8227.02,25.456474751980657,24.87027428,26.63855916,27.65515744,27.53455747,23.8609028
8228.01,31.51084722638912,30.55124224,36.20904628,36.40668432,34.02229573,36.12659752
8228.02,35.12449653778825,34.73606497,33.42725299,32.85374498,31.66839397,29.88916274
8229.0,10.505842699556062,10.17759563,9.961420613,9.285329554,10.25170732,12.8156753
8230.01,16.333582954187747,16.22968581,15.07987288,15.51226773,19.14899887,16.96401961
8230.02,14.043464634161323,13.21890325,15.73,18.59792899,17.26787182,19.00061551
8231.01,16.0785726830414,15.87125416,15.63065886,14.77582811,17.08425461,16.1688863
8231.02,16.07115114150229,15.82516956,9.521635977,13.19756606,12.56831346,14.20528415
8232.0,18.236787488944454,17.852238399999997,16.22158722,16.19770992,15.46666667,15.84693778
8233.02,17.534309611603362,17.15789474,16.19714045,14.48380813,13.46639291,13.0663742
8233.03,17.54604363953275,17.09553387,14.67302339,17.87209433,17.47215875,14.73115199
8233.04,14.992015425475334,14.26429642,14.80347997,16.27677225,13.77053494,12.6246742
8234.0,11.718347921942025,11.47972617,10.64018438,9.383766791000001,10.65153033,11.95581261
8235.0,19.895110842348,19.00543012,19.88372289,19.51754899,14.02314074,12.81879743
8236.02,30.523000786180713,30.40138275,27.09793211,22.95326361,21.67506909,22.53762897
8236.03,17.2945748095141,16.94915254,15.36430348,11.29333333,8.829411765,7.581215847
8236.04,46.10215125475759,45.51259312,47.18620096,48.94159323,48.68297798,41.28648003
8236.05,32.55064614390652,32.59390713,29.19211429,28.55877972,31.31055084,31.02693867
8237.02,21.83518367623585,21.48051464,19.38556383,21.59868173,22.07139898,23.06034357
8237.03,15.787794084405594,15.01803683,19.38972179,19.64709314,19.04920808,17.15909823
8237.04,31.54541939059445,31.55311778,29.13698304,24.44453914,25.25763784,26.13282636
8237.05,19.169222902272733,18.95900755,19.68204772,18.73359932,21.68181818,22.46265805
8238.01,41.26089053284258,41.159023499999996,39.05260726,38.11436595,39.68085518,40.06110495
8238.03,23.06072154865772,22.94246176,19.9647986,18.56638319,19.32128614,18.76696825
8238.05,28.008028878201333,27.62096774,26.28859935,26.52753392,25.95318275,25.87952979
8238.06,16.975591910858395,16.44413212,15.16503693,14.15918367,11.26515987,11.86456954
8239.01,37.838063584906095,37.55013885,40.622967100000004,40.81002468,44.93503602,44.54670051
8239.03,47.218387555452466,46.89310163,47.43688243,41.68423138,39.65364005,37.42825448
8239.04,35.53163871400774,35.24541691,35.15109792,38.37975831,41.68917235,43.26040816
8240.03,36.69130300156857,36.17617618,34.40717822,37.23217768,35.90981432,35.58935387
8240.04,36.21547409168082,35.48161936,40.3958042,37.99744067,36.37498874,33.53717593
8240.05,38.206228636823255,38.25265643,32.4851958,29.66258824,29.13612335,31.77711443
8240.06,39.42483952030133,38.76893329,40.2100159,42.90196335,42.25730994,41.87803754
8241.05,42.74882169359728,42.52210688,42.85995302,39.07615476,39.37912749,37.46366028
8241.06,37.15039925768036,36.56170213,38.45736732,37.41434836,35.94758877,34.852978
8241.07,29.81033605084284,29.357962699999998,28.73143412,30.14912281,29.93627755,28.94200323
8241.08,29.897080771564795,29.20223244,28.51951599,29.75523304,26.21923937,26.96849315
8241.13,36.909786746129186,36.67800454,37.85122912,35.27092255,37.00589378,39.51995713
8241.14,54.18577648970522,53.51108765,55.05124431,54.74514617,51.91927512,47.64864865
8241.15,31.668154914363853,31.13388853,33.43824381,32.05001671,31.55228956,26.49959745
8241.16,31.268746520823676,31.19406801,29.29716426,23.95491632,23.75580005,17.85193268
8241.17,39.6925721220163,38.95697523,40.05914872,42.13323596,39.80910832,37.77781901
8241.19,39.88070178599837,39.83233018,36.82306176,33.10648251,33.07521036,34.41163997
8241.2,46.902129814336604,46.74505305,45.41504962,41.15299852,40.62884586,38.13394584
8241.21,31.40181556750373,30.94098884,32.62656311,29.0125,27.70337201,30.37731092
8241.22,38.65312639554574,38.10305892,37.77905684,34.68754448,30.69483348,29.84517342
8241.23,27.15747013551275,26.716256,26.33142857,28.06283538,28.43017431,26.75023689
8243.0,10.378255242524775,10.05208333,7.8265385610000004,10.73606272,12.11181614,8.892235872
8244.0,10.419250544649136,9.906439185,9.017821782,10.4968254,9.721487603,9.979944598
8245.03,37.80579874040585,37.47408106,35.16773328,31.09861111,27.78549837,27.82319785
8245.05,25.17831454158952,24.6582638,23.109021600000002,23.09049634,20.51086957,21.84544367
8245.06,31.968210775413606,31.68769716,33.26965858,29.98596126,31.12553963,29.26209664
8245.07,25.74516155683316,25.22654195,24.89387697,24.43966014,22.62414683,21.54100202
8246.01,17.1798592197572,16.70991178,15.80282866,19.37792859,20.19759036,20.49618131
8246.02,29.098168926811468,28.52411509,24.10793651,25.57451174,20.68173258,19.32078793
8247.01,14.850977275676525,14.30802874,14.639162400000002,13.93129955,12.4319242,12.11877381
8247.02,13.109294191011422,12.49405045,14.71825902,15.94423519,16.20045949,12.33938356
8248.0,8.709826366944744,8.481696338999999,7.863214074,8.813177611,11.71958131,10.30456961
8249.0,10.463752236414887,10.22776107,10.20870679,10.63088898,13.59246468,15.29952134
8250.0,20.0978468612519,19.75,20.39620449,16.40422311,15.73777949,11.57673087
8252.0,12.553547501991158,12.05862758,9.921372409,13.95255474,13.78633094,12.77456647
8253.02,27.803487114573667,27.61026103,25.3,24.4207082,24.94170743,26.93830025
8253.03,29.651288096016575,29.33897753,33.14782034,29.53747049,31.96431718,28.33890984
8253.04,27.786856846152006,26.6813325,29.74855754,29.93752381,23.57783049,26.52667126
8254.0,27.883967184429753,27.48581298,27.06788608,25.77276558,24.93881499,22.54914821
8255.01,13.177851773523642,12.55282128,15.31896054,17.05111458,17.9136374,19.6059004
8255.03,37.54442017404979,37.42399116,34.26550218,31.31122145,30.69722736,35.53811434
8255.04,17.615346733001335,17.17544448,18.99871012,16.59108635,16.647000000000002,15.58075676
8255.05,32.54991620281493,32.19010289,31.5175,29.73677352,28.81902174,25.13009709
8256.0,13.934793344541516,13.62836309,12.3995935,11.62364982,11.90943898,12.48440367
8257.0,11.491213211931134,11.41205113,9.511029176000001,7.638325581,9.768801214,9.501606922
8258.01,15.490396452520407,15.16116196,15.773813,14.96479174,16.42216894,18.80628218
8258.02,17.625456148778067,17.68136226,14.98479087,13.87676966,17.42190587,19.44094381
8258.03,17.034459451827328,16.91449814,15.95206287,10.38344211,10.53613389,11.15138826
8259.0,9.565475841704044,9.040880503,8.942016443,9.098375451,8.087060998,9.670862369
8260.0,7.585113505459596,7.22528851,7.096428571000001,9.404845996,11.78993711,10.69177299
8261.0,13.81329993929871,13.03567869,18.18276596,16.61209378,15.55380142,11.98159722
8262.01,26.83603046685497,26.73632452,20.44516336,21.80482315,21.55381526,19.60410678
8262.02,10.804291924564593,10.69302215,10.47793427,9.082178218,12.47161262,12.70331908
8263.01,17.894896428828325,17.84684396,16.95051813,16.57836788,20.66426396,16.22466426
8263.03,26.312433694827977,25.8043963,25.94192926,29.085642,29.83191346,25.51410702
8263.04,10.48167531549997,10.47619048,12.10979051,12.00021422,19.03927822,24.40573991
8264.01,18.30671349065297,17.96327212,14.52524272,17.06062176,16.82830432,19.57985612
8264.02,16.490420572079476,16.17831205,17.05580928,15.99430789,17.72975367,16.27087719
8265.0,13.162958975395576,12.67832027,13.48331562,13.97347031,14.34548936,13.39019824
8266.0,12.567153202826375,11.82994455,13.47209085,14.67940005,12.86031452,12.68927239
8267.0,12.826432158819882,12.42062484,12.90042017,13.61174334,14.87903469,14.09752436
8268.0,8.59335870939255,7.996702391,8.059981314,9.445661963,8.345720251,8.563766389
8269.01,8.903583080232794,8.548268239,8.722442244,10.17244158,12.35070774,11.1706177
8269.02,7.072484727573386,7.127659574,6.0415789470000005,7.0220204310000005,13.29937265,13.06391347
8270.0,12.302198074689336,12.22826087,10.00805687,7.043994211,8.341070054,7.981992937999999
8271.0,6.955869937746749,6.390081068,11.6209805,11.6864263,14.54362621,13.57280832
8272.0,11.807396326716416,11.62355874,11.40466815,10.11862203,12.59701087,11.084000000000001
8273.0,6.669624318423796,6.066693451,7.536781609,9.415102041,9.716415736,11.33651658
8274.0,9.961581893705342,9.461009173999999,9.68977727,8.315809051,7.010440835,6.10753633
8275.0,4.884458000879744,4.388330473,4.93800206,5.5766947060000005,5.846877557000001,6.20207929
8276.0,13.349895474493723,12.83783784,15.86187761,12.69,12.44969136,9.962467092999999
8277.0,15.161605930867665,14.82709616,13.31133231,10.34135834,8.748660714,10.22420538
8278.01,24.788670288794783,24.53869457,24.90774211,18.99660064,18.19031657,20.59802848
8278.02,28.687481819410916,28.96011927,29.48345588,26.30648148,33.93610698,34.71075223
8278.04,34.245268576473094,33.75644585,32.56648022,31.30445969,28.53116124,30.02937905
8278.05,24.167981443934174,24.19884963,21.82591125,21.29900498,24.976452600000002,28.11579629
8279.01,30.00936877769763,29.21658986,34.18243762,33.54672365,32.33015795,34.57569516
8279.02,17.603314953727793,17.58650272,14.26202568,13.49731136,15.76830112,16.36916617
8280.0,16.026261146590947,15.58809636,15.50157869,13.915982099999999,12.91782313,13.58555769
8281.0,30.16051848219701,30.19241653,27.9448935,23.85632063,25.4980484,27.19914461
8282.01,20.527507995881674,20.14015844,19.25791679,18.33464014,17.62530624,13.39234821
8282.02,19.872788110644496,19.27312775,18.05470738,21.02488902,19.48973732,21.57243437
8283.0,15.128794750651213,14.96850685,10.88613728,10.39633725,10.37323097,13.71989924
8284.01,44.520892528630924,43.795888399999995,40.45449521,40.17809316,32.88168914,30.63845888
8284.02,30.291630330369692,29.87669934,29.13869347,27.36477909,25.72367852,25.93804651
8285.03,8.881844882124502,8.475648324,12.39799209,10.96439072,13.93419741,12.71836532
8285.04,10.503692831005868,10.1942912,8.329144943,8.97631921,9.579512195,9.568673122
8285.05,24.69627687960161,24.55189662,21.0459913,22.45372745,23.99237567,27.10979937
8285.06,25.350098844554253,25.17873795,25.32130326,20.32044552,20.86123425,17.15365816
8286.01,40.173972332940934,39.92537313,39.85707134,38.52413458,39.65396825,34.65082383
8286.02,42.514786447004695,41.95108077,42.15283843,44.17396467,43.26427924,47.50783792
8287.01,29.583576788828587,29.38254081,26.47068665,27.96581504,29.200774100000004,29.61979959
8287.02,20.4181546250008,19.94575937,19.91463415,20.24447753,19.8412844,20.4696115
8288.01,36.97448865687916,36.74987998,38.31829204,36.08200904,38.431686299999996,41.97714762
8288.02,15.404084217302309,14.68373494,16.80809038,20.18630025,20.16124361,21.79910714
8289.0,9.1867669777861,8.896077638,9.093246542000001,9.874084285,12.52993119,9.897454814
8290.0,1.9989597188377426,1.517067004,1.45877095,1.301762115,0.86406101,0.0
8291.0,5.98405205939948,5.442443226,4.963294118,4.961904762,3.3997660819999997,3.636596921
8292.0,13.222908470227242,12.5,13.53277311,16.1153527,14.74832023,11.83143131
8293.01,25.110517849307218,24.89919355,23.25949749,21.24753695,21.49842358,25.63323035
8293.02,8.187343869230608,8.030350933,6.190313778999999,4.328631876,5.5676056339999995,5.379240506
8294.01,13.209148805696701,13.11953353,10.23292797,5.500099602000001,5.016080937,4.505168986
8294.02,22.211541132377178,21.8537415,22.55868465,20.30065628,20.49435774,21.03247059
8295.0,6.720843017336991,6.160547604,9.192596455,8.93843594,9.873760832,8.360060464
8296.0,9.827281610865901,9.443954104,9.730762639,9.178474353,9.924818841,11.33067805
8297.0,14.38643390439408,14.05916438,12.19842494,11.62446881,11.22088215,12.93537225
8298.0,59.068280815095235,59.17276865,56.35775209,52.36804124,53.93580048,51.36141384
8299.01,28.15871878353101,27.22885105,30.98627923,34.1851,32.39758461,31.52219049
8299.02,46.143576595790094,46.30914826,46.94454168,41.84787255,46.70886981,46.42076436
8300.01,15.56627283269378,14.86068111,13.24990099,15.04256,11.2188102,10.72576177
8300.03,34.472660476798794,33.72662915,29.81440415,33.21060606,27.46912856,30.42933748
8300.04,30.467590451869604,30.00987167,34.42274194,31.481732399999995,32.86939924,36.0372411
8300.05,50.64569909080981,50.52068674,48.3204925,43.91697952,42.93361548,46.14594595
8300.06,29.894189667125676,29.32153392,28.07847877,29.14803973,26.65275949,27.74340717
8300.07,21.21178813125995,20.78563996,22.2340564,21.35679047,22.0775,20.652229300000002
8300.08,30.188834630485616,30.29667366,28.60470793,26.38229734,30.53736842,29.61360623
8301.0,27.48510819535705,27.39667661,27.26187399,20.78450213,21.29566406,20.67954111
8302.01,36.40120779221333,35.59058615,36.02396393,36.18026316,31.30077556,31.64451749
8302.02,33.05615949592918,33.32056683,32.253323699999996,25.30437224,29.27393346,27.989251799999998
8303.0,23.26648806478135,22.79865395,24.71283347,23.65893112,24.07537902,21.46196633
8304.0,21.232388322476332,20.74954296,22.19446754,21.52291071,21.61577594,22.91920395
8305.0,7.7745552534772635,7.243209491,8.933003627,8.184633895,8.086102027,6.273382173
8306.0,40.08990813413959,39.41480207,35.83740811,39.90338316,35.62857143,30.891
8307.0,42.28584412511343,41.84100418,41.64513274,45.27470229,46.51099965,49.37993686
8308.0,68.87375800252748,68.56502242,66.99421939,67.86914991,67.62068966,66.40711779
8309.0,65.00350408251906,64.01811445,64.39470199,66.05568182,59.09519889999999,51.27425743
8310.0,88.10180255335817,88.14814815,86.98354429999999,82.48974976,83.76061947,81.66977429
8311.0,23.256054361213575,22.77274893,24.65727683,22.59783119,22.21559786,23.63273703
8312.0,10.287255774591664,9.883885585,8.700310734,6.095978627999999,4.188115942,3.833605125
8313.0,7.990870058697798,7.616707617,2.308019441,3.698555957,1.085383807,2.29222097
8314.0,15.100674027653731,14.88203267,10.89539257,11.956656800000001,12.13242468,14.564546300000002
8315.0,19.04785920129669,18.996139000000003,14.0164994,12.61206182,12.66440281,11.93349153
8316.0,12.105466870875892,11.36237257,14.45445584,15.59750976,14.87269872,13.586542199999998
8317.0,31.98238180540406,32.69230769,24.96709302,18.73933649,23.46751843,16.84722081
8318.0,42.71048163462861,41.80124224,43.38436468,41.15858217,34.45082174,36.66717711
8319.0,88.63113416317395,88.441331,88.37000868,85.77073814,85.92294479,87.57839196
8320.0,74.66241585234181,73.94678492,73.00185381,74.02308979,68.93087071,66.85976458
