tract,percent_hispanic_2016,percent_hispanic_2015,percent_hispanic_2014,percent_hispanic_2013,percent_hispanic_2012,percent_hispanic_2011
2004.02,0.9354716019200546,0.9361191162000001,0.9333002726999999,0.9289379168999999,0.9178082192,0.934648582
2101,0.4237888753370101,0.4244252874,0.3649550334,0.4562766224,0.4881340158,0.49829893399999997
2104,0.7204442669540982,0.7226348079000001,0.6927749361,0.6948982994,0.6993360733,0.7114382091
2105.01,0.692145771766239,0.6952135148,0.6646968702,0.6704207395,0.6517203108,0.6871961101999999
2105.02,0.679125332757571,0.6792759813,0.6534935832,0.7080856123999999,0.7074632637,0.5938257993
2106.01,0.7264058820278105,0.7265203311,0.7067840835,0.6785604429000001,0.7266425558,0.6810473073000001
2106.02,0.6608708239464823,0.6519180984,0.6815317499,0.7316468254,0.7963294539,0.7420882670000001
2107,0.5936866922175775,0.5946843854,0.5500251383,0.6529274005,0.6412129261,0.5696470588
2108,0.5646862689776159,0.56133829,0.53307393,0.5776397515999999,0.6631578947,0.5680212014
2109,0.48288081262932114,0.4676854505,0.581135588,0.5796588349,0.591503268,0.5700689202
2203,0.32095333328834036,0.3156132273,0.34495641340000005,0.2285183465,0.307628866,0.2789145907
2204,0.31458790595721636,0.30395613,0.3781676413,0.3032849503,0.3550102249,0.3288343558
2205,0.26149303101748006,0.2561683599,0.27367636089999997,0.2929329916,0.2996453901,0.28745837960000004
2206.01,0.533641648797188,0.5360484315,0.4573934837,0.4451345756,0.5703851261999999,0.5757575758
2206.02,0.3956618468921631,0.39748775810000003,0.35095948829999996,0.3498023715,0.3855289202,0.39607269689999997
2207.01,0.6825121124410874,0.684380505,0.640647586,0.6823465801999999,0.6992125984,0.6916442048999999
2207.02,0.7192410380811671,0.7168011739,0.7494351559,0.7507521407,0.697322468,0.6799603665999999
2209.01,0.752695775308053,0.7538655727,0.7576584773999999,0.7406962785,0.6960495283,0.6964056483
2209.02,0.8299275181661997,0.836565097,0.7930827068,0.7606864275,0.7317983820999999,0.6890611542
2210,0.7232803908374467,0.7194918088,0.76244622,0.7095689392,0.6997728009999999,0.7244472925
2211,0.4708257587328898,0.4728323699,0.42162162159999994,0.4836967809,0.486938349,0.4845938375
2212,0.4645144601225902,0.4682263674,0.4293637847,0.43411680909999995,0.40685224840000006,0.3628099174
2213,0.37332074964367695,0.36241108200000005,0.43157132509999996,0.43334613909999997,0.4531368103,0.5042263874
2214,0.5824083129189244,0.5833882663000001,0.5180421579,0.6193912771,0.6630154639,0.682983683
2215,0.43902341116235716,0.4329501916,0.4883449883,0.4764378479,0.4359450427,0.4806463735
2216,0.2159326356401508,0.2125,0.2325208467,0.2449642625,0.20315119010000002,0.2261987491
2222,0.07635660314467524,0.0738446879,0.0682281059,0.0780843311,0.0745406824,0.1403141361
2225,0.6288291930543505,0.6233243968,0.6664325843,0.6459627329,0.6448011164999999,0.6434901159
2226,0.46517200947401605,0.4652307692,0.4388674389,0.4468215159,0.4683855126,0.41916558020000005
2227,0.6193537060309086,0.6116119726,0.6582706767000001,0.6875712656999999,0.6915504512,0.6820166732999999
2228,0.8524909337977824,0.8630017452,0.7938856016,0.7073170731999999,0.6980703746,0.7603305785
2229,0.7788353737261089,0.7806372548999999,0.7243735763,0.7328767123000001,0.8155416013,0.733469666
2301,0.5010467538128069,0.49329073479999996,0.4945321993,0.63,0.668202765,0.5889691399
2302,0.7102025172092782,0.7085285848,0.7464503043,0.7313084112,0.657635468,0.6207845836
2303,0.8688911361300076,0.8661616162000001,0.8811965812,0.947826087,0.9107142856999999,0.9677072120999999
2304,0.8953315046114141,0.8922326148999999,0.9186046512,0.8655295518,0.8962264151,0.8943177704999999
2305,0.8694872486325195,0.8719293403,0.8636118598,0.9050817756999999,0.8289398281,0.8415662651000001
2306,0.5660929982354004,0.5630529315,0.5361315447999999,0.6689592525,0.6795600593000001,0.6768595041
2307,0.8292045933274141,0.8274600423999999,0.8622754491,0.8489499192000001,0.7923908845000001,0.8068916009
2308,0.8353741648888428,0.8369652945999999,0.8133891213,0.7916270219,0.8190184049,0.8982035928000001
2309,0.6085064298899703,0.6153846154,0.5516973812,0.5812017864,0.5389360061999999,0.5535481468
2311,0.3123239566366349,0.3162184189,0.30888345559999997,0.16939364769999998,0.1488986784,0.1202749141
2312,0.3922423868492146,0.4024958093,0.34006272049999997,0.2849547066,0.2077335119,0.1987401575
2315,0.05340424400134094,0.0505194251,0.0591529074,0.042553191500000004,0.027613046699999998,0.0447147201
