tract,percent_disability_2016,percent_disability_2015,percent_disability_2014,percent_disability_2013,percent_disability_2012
1004.0,8.63899357582919,8.4,8.3,7.6,9.2
1005.0,9.448490209273436,9.3,10.3,10.6,7.9
1006.0,13.380033721957396,13.6,12.9,14.6,16.1
1007.0,12.128554334866287,12.2,12.8,12.8,10.1
1101.0,9.449636309832009,9.3,9.6,9.8,9.2
1102.0,11.143219642092312,11.1,11.9,10.6,10.2
1103.0,13.06184051157528,13.2,11.0,10.3,11.4
1104.0,11.0084551584514,11.0,9.9,10.4,12.5
1105.01,7.70132222443235,7.4,7.2,7.2,5.0
1105.02,10.663782848750564,10.6,10.9,10.4,9.7
1201.0,8.413357201010292,8.2,10.0,11.3,12.9
1202.0,11.009752471930245,11.0,9.3,9.7,11.4
1203.0,8.895022592665601,8.7,8.1,8.3,7.8
1204.0,9.759180362360757,9.6,9.8,8.5,10.1
1301.0,20.694933554757256,21.4,21.6,17.8,17.7
1302.0,10.089869061457428,10.0,8.3,8.6,10.1
1303.0,11.680371851488326,11.7,10.6,9.9,6.8
1401.0,8.041736565052519,7.8,6.3,7.5,9.2
1402.0,8.520958542670407,8.3,5.7,6.0,6.4
1403.01,7.015113480865862,6.6,6.9,4.6,4.1
1403.02,7.179154527363656,6.9,7.1,9.9,10.3
1404.0,12.67473972398804,12.8,13.1,13.4,14.4
1405.0,9.614148988318856,9.5,8.3,9.3,9.8
1406.01,9.316680367149491,9.1,9.9,7.8,9.7
1406.02,11.992580147863212,12.1,10.0,11.8,10.8
1407.01,7.4184084841425895,7.1,4.2,4.3,3.3
1407.02,7.947991628389393,7.7,8.1,9.5,8.7
1408.0,10.327801697444423,10.2,8.9,6.8,6.6
1502.0,8.455610458663335,8.2,11.7,11.2,12.2
1503.0,10.085045836186175,10.0,12.4,13.2,13.6
1504.01,11.29124169313398,11.3,9.9,10.1,10.3
1504.02,8.313324924499392,8.1,9.1,10.7,10.3
1505.01,7.7769527870178194,7.5,8.0,8.8,8.5
1505.02,11.045909198146283,11.0,12.8,11.8,10.2
1506.0,9.676784813853612,9.5,8.9,7.1,7.2
1507.0,7.700088513757095,7.4,9.3,9.5,8.7
1508.0,9.876035713555321,9.8,7.6,9.2,8.5
1510.01,12.094729405257898,12.2,12.3,13.8,12.3
1510.02,8.545185036362476,8.3,8.6,8.0,7.3
1511.0,11.104619501838853,11.1,9.7,10.0,12.3
1512.0,7.814860465473514,7.5,11.2,10.5,10.5
1601.0,8.795595167835783,8.6,7.6,8.1,9.3
1602.0,10.609052095611206,10.5,10.8,8.6,7.7
