tract,percent_vacant_2016,percent_vacant_2015,percent_vacant_2014,percent_vacant_2013,percent_vacant_2012,percent_vacant_2011
401.0,10.440231588749027,10.9,15.8,13.5,14.5,12.8
402.01,7.946096304589938,8.2,9.0,11.0,11.5,11.9
402.02,5.932317055714961,6.3,11.5,12.5,13.6,11.8
403.0,7.515858187542725,7.9,10.9,14.0,14.4,14.0
404.01,8.357999245924074,8.7,14.3,10.3,11.9,11.2
404.02,3.6940728823187925,3.6,4.8,5.1,5.7,6.5
406.0,12.65521842723713,12.4,10.9,7.5,5.0,4.3
407.0,7.307472039630149,7.2,6.1,7.8,6.8,9.3
408.0,2.951350874752421,3.1,3.4,3.4,6.6,5.4
409.0,6.690521962882299,6.9,6.7,4.2,7.2,9.5
501.0,6.9207244983227465,6.9,10.6,7.0,7.2,9.8
502.0,7.968334190205901,8.2,9.0,9.1,10.2,12.2
503.0,3.1249437970898186,2.9,5.2,4.8,4.6,7.7
505.0,5.503648086811357,5.4,7.6,5.6,5.8,6.1
506.0,8.657444220642397,9.2,7.4,4.8,9.9,14.0
507.0,3.6714200194113764,3.0,2.6,3.1,0.0,0.0
508.0,9.207517709687496,9.8,8.9,8.9,12.7,12.7
509.0,11.453374238612636,11.7,5.5,9.5,10.0,8.2
510.0,5.004906782478617,5.4,10.4,10.5,12.7,15.1
511.0,15.585590650780059,16.3,7.6,4.5,10.2,7.5
512.0,9.004610668268903,8.8,8.6,6.9,5.4,5.8
513.0,4.555692464317872,4.6,4.7,9.9,9.5,8.8
514.0,40.79084804946019,43.1,37.8,32.1,36.8,31.0
601.0,11.521853943265098,11.9,14.8,11.3,12.4,8.7
602.0,10.184760973425604,10.2,9.7,10.3,9.0,11.0
603.0,7.103168603967856,6.9,6.3,7.3,5.8,10.4
604.0,5.868527489759991,5.8,4.9,6.9,6.7,6.6
605.0,10.080127297306719,10.2,9.4,14.0,12.0,9.8
608.0,11.434263256348608,11.9,11.6,10.0,12.2,9.8
609.0,10.710515219195127,10.7,12.9,14.6,11.4,11.8
610.0,7.551538326888716,7.7,6.5,6.7,8.1,6.9
611.0,8.560114957138408,9.3,8.8,18.5,19.6,17.6
612.0,3.7075951302804055,3.6,3.1,1.5,3.4,3.9
615.0,8.93111272367122,8.7,7.0,5.3,4.2,4.4
618.0,2.663979310063554,2.9,5.8,5.1,8.4,9.0
619.01,1.6095957246222292,1.2,2.2,2.0,1.6,1.3
619.02,15.811920628573045,15.9,14.3,14.8,11.7,6.6
620.0,5.869276115620668,5.7,6.7,5.4,5.1,5.0
621.0,13.84349475479923,14.4,16.1,15.8,16.2,14.6
622.0,13.703777610574432,14.1,10.3,10.1,11.4,9.4
623.0,6.315281903499696,6.4,5.3,3.8,6.0,2.4
624.0,8.891185475022306,8.5,9.5,5.7,3.3,1.9
625.0,12.139656194383582,12.9,10.2,14.0,16.7,13.2
626.0,4.861307018256787,4.7,4.0,3.9,4.3,2.7
627.0,10.867926338394781,11.1,8.5,10.4,10.6,11.4
628.0,4.595848821960946,4.9,5.0,10.4,11.8,12.0
629.0,2.125356080812475,2.4,3.5,5.3,8.8,8.7
630.0,10.67640977093794,10.5,9.0,7.7,5.9,2.7
631.0,3.065935199753719,2.8,2.2,2.8,3.0,4.7
632.0,5.840736204026723,5.9,5.6,8.4,8.6,9.5
633.01,4.022672396677604,3.7,3.8,6.0,4.4,10.0
633.02,7.21103431779867,8.0,9.2,9.8,15.0,14.5
633.03,17.073237863948393,18.0,17.5,15.8,18.7,17.7
634.0,7.481509002848063,7.3,4.5,4.0,3.9,5.3
701.01,11.372719436268538,11.9,11.3,11.4,13.5,15.0
701.02,7.684923820396041,7.9,11.7,12.3,12.1,13.0
701.03,10.282146184160176,10.4,9.2,10.2,9.7,14.7
702.0,7.7802808188543615,7.8,9.3,6.9,7.3,7.6
703.0,7.953486016235884,8.2,9.9,10.2,11.0,11.4
704.0,3.7775726186311918,3.8,2.9,7.6,8.0,7.3
705.0,3.3337225200459057,3.4,4.5,6.0,7.5,11.4
706.0,6.458550068551519,6.8,6.5,9.2,11.2,10.4
707.0,15.109404561587965,16.6,20.2,25.8,29.3,31.6
710.0,8.867596187051172,9.2,9.4,6.1,9.1,10.4
711.0,5.615713890708367,6.0,8.9,11.7,13.2,12.8
712.0,0.061864033153716746,0.0,0.0,0.0,3.2,7.8
713.0,8.146297345959763,8.0,4.4,2.0,2.9,2.4
714.0,9.061870446956036,9.0,12.6,11.4,9.3,10.5
715.0,11.76469969023465,12.3,13.3,14.8,15.6,15.3
716.0,16.667135171278673,16.3,12.7,9.0,4.6,7.7
717.0,6.215675351689228,5.9,5.6,4.4,3.3,2.6
718.0,6.573984090239728,5.9,6.5,6.2,1.6,8.4
801.0,7.802730002266225,8.0,12.0,12.2,11.9,17.1
802.01,7.389445378990676,8.1,10.0,10.3,14.7,11.3
802.02,12.355769779258745,12.8,14.0,13.7,14.2,15.8
803.0,8.55520337781278,8.7,9.4,8.3,9.0,7.9
804.0,1.9137470513314028,1.8,0.0,1.9,3.7,2.8
810.0,10.488068112758564,10.5,9.2,4.7,5.6,9.8
811.0,15.792708252478084,16.5,16.9,14.2,16.2,14.3
812.01,22.14061435055188,23.5,20.3,16.3,21.8,23.2
812.02,17.808148125427444,18.7,17.7,14.2,17.4,22.1
813.0,26.377027204906994,27.1,27.4,27.2,23.1,20.8
814.01,12.862275465386363,13.5,14.5,19.7,19.2,15.6
814.02,21.050497157376498,22.1,20.6,22.1,23.0,22.2
814.03,9.919106429781879,10.6,11.8,13.8,16.3,16.1
815.0,26.19670158030908,27.5,29.4,29.3,28.9,26.4
816.0,24.321388544968727,25.5,24.8,24.9,25.4,22.4
817.0,13.066196064191223,14.8,13.5,17.9,26.5,33.4
818.0,5.826879091498709,6.2,5.5,7.2,10.3,10.3
819.0,44.384200059640534,46.8,38.6,33.1,37.8,36.9
901.0,9.654939896857101,10.0,10.5,11.6,12.4,8.3
902.0,8.042103838485204,7.8,8.6,5.5,4.4,5.4
903.0,7.835152257700663,7.7,5.6,2.9,3.6,3.9
1001.0,13.63752568731185,13.6,9.3,7.0,6.2,7.7
1002.0,9.955492205651074,9.7,8.2,6.6,4.7,3.3
1003.0,11.18587596965115,11.6,9.2,8.4,10.8,9.4
1004.0,3.738534311101291,3.4,2.1,2.2,2.0,2.0
1005.0,11.452627487972197,10.9,15.5,16.4,8.3,7.9
1006.0,3.4471255872010955,3.4,4.0,5.5,6.3,5.8
1007.0,4.752163375505747,4.4,5.0,4.1,3.0,3.4
1101.0,6.449807858205488,6.9,6.6,9.3,12.1,12.4
1102.0,1.6775405540964923,1.5,1.5,6.3,5.9,7.2
1103.0,6.630744522448854,6.8,8.7,11.0,11.0,10.5
1104.0,8.16657555778782,7.8,10.1,8.4,5.2,6.4
1105.01,9.572963900098767,9.9,11.1,10.6,11.7,14.9
1105.02,10.343461873097533,10.2,7.9,9.8,7.4,6.4
1201.0,9.795143235151716,9.2,6.3,6.7,2.1,1.2
1202.0,5.134216739379043,5.1,6.4,7.9,7.7,7.3
1203.0,7.60973301643484,7.6,7.8,4.3,5.5,4.9
1204.0,5.9517716292455205,5.6,5.1,4.0,2.8,4.3
1301.0,2.1888144642984555,1.9,1.0,1.3,2.0,1.9
1302.0,1.8242760300118426,2.0,8.1,10.8,11.5,12.2
1303.0,10.608873074953792,10.6,9.1,7.7,7.2,10.0
1401.0,9.033613932932688,9.3,5.6,5.7,8.2,12.3
1402.0,14.229384459138547,14.0,14.8,10.8,7.1,6.6
1403.01,18.82622443823624,19.7,22.9,22.6,22.3,20.9
1403.02,6.020157770557189,5.9,3.8,2.1,3.4,6.6
1404.0,5.652935092460352,5.4,5.5,5.5,4.5,5.6
1405.0,9.35760978998773,8.9,8.7,6.2,3.0,5.1
1406.01,8.193646579554567,8.1,8.9,4.6,5.0,2.9
1406.02,11.414258287204053,12.1,10.2,10.6,14.2,13.0
1407.01,13.246408244430038,13.0,13.2,12.6,8.1,10.1
1407.02,8.716213766287028,9.0,7.5,8.5,10.1,6.9
1408.0,6.3790721711495735,6.3,5.0,4.1,4.9,4.1
1502.0,9.281174270246888,9.2,8.9,7.7,6.8,9.5
1503.0,4.4574276471630085,4.6,7.5,8.1,9.3,13.5
1504.01,5.136804405811469,5.4,7.0,6.2,9.0,9.6
1504.02,17.423079147882298,18.0,17.8,15.5,15.8,13.3
1505.01,8.679463059613774,9.1,8.0,10.4,12.3,14.4
1505.02,7.080086161122818,6.9,7.9,6.9,5.8,5.1
1506.0,10.570625154569996,10.9,13.1,11.5,12.2,9.8
1507.0,9.060761361688725,9.4,12.0,11.8,12.6,14.6
1508.0,5.290468978183386,5.1,4.7,5.0,4.7,4.9
1510.01,15.659990855405367,16.0,17.0,16.4,14.7,13.0
1510.02,11.756901522093889,11.8,8.9,9.3,8.4,8.7
1511.0,9.936695343200846,10.0,12.4,12.5,10.8,13.9
1512.0,8.717879491808437,8.7,6.5,6.4,6.5,6.1
1601.0,10.403050584483443,10.3,10.2,10.5,8.2,10.0
1602.0,6.079234140719969,6.1,2.9,2.7,4.8,4.3
1603.0,5.929150741430499,6.3,10.6,11.5,13.0,14.5
1604.0,9.086695675999724,9.2,9.1,5.8,7.2,8.3
1605.01,10.867198457286708,10.8,10.4,11.3,8.9,13.4
1605.02,8.566080784059345,8.3,8.2,5.1,3.9,9.4
1606.01,5.710637887328397,6.4,8.9,8.1,13.4,10.3
1606.02,6.961154918837696,7.3,6.0,6.5,9.5,8.4
1607.0,15.648327091911954,16.0,15.9,15.3,14.1,11.4
1608.0,7.936584808489602,8.4,6.7,6.9,10.6,12.2
1609.0,2.024418178541877,2.4,3.2,5.0,9.4,13.5
1610.0,13.889077940589463,14.3,11.3,10.9,12.0,17.1
1611.0,8.612044875801258,8.9,7.5,6.4,8.9,6.2
1612.0,12.962146175382207,13.9,16.3,19.6,21.5,19.5
1613.0,14.580154489773996,14.8,12.4,11.6,10.9,9.9
1701.0,12.61530988277895,12.4,11.6,9.8,6.7,6.3
1702.0,6.57227006942259,6.8,4.4,8.8,10.0,10.4
1703.0,9.947001277238765,9.8,6.7,4.1,4.0,1.5
1704.0,8.45513387641983,8.3,8.5,7.5,6.2,7.3
1705.0,4.612798490344586,4.4,5.0,5.3,4.8,2.2
1706.0,1.5878423066815661,1.2,1.9,1.9,1.7,1.0
1707.0,10.649171538216475,10.3,13.0,15.6,9.4,8.8
1708.0,5.891815937656337,5.7,5.3,4.6,4.4,5.1
1709.0,5.045852201614501,4.9,4.5,8.6,7.2,7.8
1710.0,3.727332472490756,3.8,5.0,5.8,7.4,8.7
1711.0,4.199236382296492,4.3,6.5,4.6,6.9,6.6
