,Latitude,Longitude
941086,41.767976635,-87.666332184
941087,41.843879386,-87.620432585
941088,41.701008808000005,-87.673275527
941089,41.896351851999995,-87.721224706
941090,41.778686977,-87.72092241799999
941092,41.796171412,-87.709295684
941094,41.76925159,-87.693145025
941096,41.864525633,-87.70978419299999
941097,41.772706455,-87.70053790799999
941099,41.778076489,-87.76058259999998
941100,41.895003278000004,-87.62152816
941102,42.010060309,-87.684605927
941103,41.905041243,-87.74936907700001
941104,42.00016076,-87.70459878
941105,41.787385916,-87.691182578
941107,41.727304299000004,-87.604600275
941108,41.803667488,-87.590528166
941109,41.861774141,-87.720163275
941111,41.777577536,-87.615558035
941113,41.781392085,-87.612050702
941114,41.756770198000005,-87.65390643100002
941115,41.873815786,-87.73522714799999
941118,41.809347098,-87.61891921600002
941120,41.946212132,-87.646579678
941124,41.809274941,-87.623659124
941125,41.779802622,-87.64141404799999
941126,41.675531098,-87.624991204
941127,41.943552694,-87.68816234200001
941130,41.890005929000004,-87.71230563600002
941132,41.743664903,-87.62373716200001
941134,41.751290896,-87.60481278
941135,41.878083645,-87.74169043100002
941137,41.750747415999996,-87.59790363200001
941138,41.835947057,-87.734045986
941139,41.764397089,-87.651670668
941141,41.90075729,-87.73178738899998
941143,41.785863085,-87.661944776
941147,41.759557851,-87.60542300200001
941148,41.695908161,-87.595822806
941149,41.763372088000004,-87.64499578200001
941150,41.742710224,-87.63408818100002
941151,41.871729561,-87.71848567
941152,41.959239131,-87.653535714
941156,41.873709176,-87.74916970299999
941158,41.758528974,-87.60849869100002
941159,41.926484632,-87.78555365700001
941160,41.918646521999996,-87.64613311
941161,41.790900479,-87.69250062399998
941162,41.865464029,-87.721493726
941164,41.880446279000004,-87.626162366
941165,41.957014473,-87.654614514
941168,41.802896505999996,-87.606425428
941169,41.810531524,-87.619625005
941170,41.682590256,-87.637236156
941171,41.865287779,-87.72758967700001
941172,41.906454305,-87.642083325
941173,41.84585638,-87.72460935
941175,41.89254873,-87.722329806
941176,41.877479257,-87.69247359100002
941177,41.754953934,-87.56265753299999
941178,41.896048496999995,-87.71633148299999
941179,41.880586939000004,-87.706110174
941180,41.87882515,-87.729147306
941181,41.869510014,-87.680305119
941182,41.878768377,-87.73402428200001
941183,41.728649984,-87.59614815100002
941184,41.879292799,-87.741484659
941192,41.882227891,-87.720834401
941193,41.772907566,-87.68347083399998
941194,41.883475491,-87.627876969
941195,41.794457271999995,-87.77059494299999
941197,42.010072399,-87.681411947
941198,41.795191599,-87.58816899899998
941199,41.778648742,-87.723536854
941200,41.892240285999996,-87.721095015
941202,41.897895128,-87.624096605
941203,41.751767410999996,-87.563417608
941204,41.885740288,-87.631590568
941206,41.942340471,-87.77636479200001
941208,41.960712811,-87.748188196
941210,42.011395666,-87.819307649
941212,41.755929033,-87.657389725
941214,41.971672063,-87.748507119
941215,41.817748687,-87.72392912299999
941217,41.88576823,-87.761325751
941219,41.885739108,-87.74577331100002
941221,41.891928123,-87.770577608
941222,41.899235857,-87.75944979
941224,41.89920884,-87.755703376
941225,41.873709176,-87.74916970299999
941226,41.743503863,-87.60501807
941227,41.872630376,-87.718616561
941228,41.87183601,-87.70922115
941230,41.948002375,-87.64950860200001
941231,41.89182673,-87.713066625
941232,41.778285864000004,-87.684835387
941233,41.891922355,-87.771080829
941234,41.807646537,-87.741157889
941235,41.860139624,-87.715241459
941236,41.782361812,-87.687390207
941237,41.909135956,-87.68353107600002
941239,41.870084721,-87.70210809299999
941241,41.778648742,-87.723536854
941242,41.880751096,-87.723855981
941244,41.982161273,-87.668500261
941245,41.939635864,-87.754960093
941246,41.931582515,-87.742747165
941249,41.902739453,-87.73615114100002
941250,41.870949208,-87.707129639
941251,41.821108576,-87.62638273200001
941252,41.829925201,-87.672826114
941254,41.880510930999996,-87.74409164
941255,41.909595704000004,-87.70700556
941256,41.867038111999996,-87.710563803
941258,41.874381838000005,-87.64153679200001
941260,41.867129849,-87.720989552
941261,41.853813131,-87.715060116
941262,41.814737762,-87.723843947
941263,41.910450099,-87.74345633799999
941264,41.939867045999996,-87.75672960700001
941265,41.939631875,-87.755257845
941266,41.759561355,-87.640612602
941269,41.747024577,-87.641846738
941270,41.909307068000004,-87.80576669
941272,41.751520424,-87.66185566899998
941273,41.773957275,-87.610656599
941274,41.877966315,-87.726566655
941278,41.824871188,-87.632688589
941279,41.764581624,-87.561127448
941280,41.867081407,-87.619003708
941281,41.758884116,-87.635723221
941282,41.689034904,-87.70805124799999
941284,41.935974868,-87.725697356
941285,41.889453169,-87.62799483299999
941286,41.99533764,-87.734061238
941287,41.777304871999995,-87.791022827
941288,41.911590736,-87.73531182
941289,41.97551745,-87.729569215
941291,41.720056879,-87.55242644
941292,41.746259974000004,-87.663332294
941293,41.740224517,-87.693539674
941296,41.741783704,-87.62752833100002
941297,41.907380653000004,-87.729462239
941298,41.750628547,-87.612490478
941300,41.748062093,-87.664592486
941301,41.713900533,-87.666426412
941302,41.75297706,-87.668360229
941303,41.672542093000004,-87.65634121
941304,41.736317661,-87.636623321
941305,41.866235210999996,-87.720473094
941306,41.909354511,-87.767320237
941307,41.909785081,-87.773984379
941308,41.731988585,-87.611079595
941309,41.745880549,-87.59728492299999
941310,41.857053691,-87.72422786799999
941311,41.905365305,-87.72717424700001
941312,41.910251395,-87.760581865
941313,41.805765781999995,-87.66732681299999
941315,41.817787752,-87.698212345
941316,41.880689195,-87.728758861
941317,41.809570593000004,-87.711612253
941318,41.773136781999995,-87.684696625
941319,41.805062867,-87.751645938
941320,41.774220733,-87.604575349
941321,41.789609798,-87.672965116
941322,41.75104195,-87.619364533
941323,41.939012917,-87.766514067
941325,41.773066848,-87.610017717
941326,41.768292746,-87.686094404
941327,42.012044156,-87.66307808799999
941328,41.883500186999996,-87.627876698
941329,41.778617966999995,-87.68484304
941330,41.748560399,-87.661571362
941331,41.809294058,-87.622312742
941332,41.692491757,-87.630912361
941333,41.757586899,-87.61668611299999
941334,41.826837914,-87.63253872799999
941335,41.750551037,-87.613697029
941336,41.750637754,-87.60394796700001
941337,41.864142913,-87.70803675799999
941339,41.812521787,-87.60443481
941340,41.815623898000005,-87.623005761
941341,41.788651101999996,-87.783215771
941342,41.937471871,-87.71160642299999
941343,41.853479003000004,-87.72598695399998
941344,41.883500186999996,-87.627876698
941345,41.902023021,-87.773706834
941346,41.894916666,-87.75730672799999
941347,41.851929356999996,-87.69329761899998
941348,41.760981593000004,-87.652791743
941349,41.740086678000004,-87.553909599
941350,41.720884565,-87.55590725799999
941351,41.8804407,-87.74968491899998
941352,41.784253084,-87.738813895
941354,41.757916345,-87.590777448
941355,41.769652885999996,-87.590227877
941356,41.878796732,-87.731574779
941357,41.769467841,-87.586237993
941358,41.879196215,-87.725618649
941359,41.985623228,-87.694380488
941360,41.897736379,-87.75321893200001
941362,41.713444283,-87.627263429
941363,41.680761178000004,-87.63114977
941364,41.914041573,-87.633389527
941365,41.953200167,-87.765329611
941366,41.881183104,-87.68498211
941368,41.87274650000001,-87.744978071
941369,41.929876038,-87.64891579799999
941370,41.782250631,-87.688604936
941371,41.852023717,-87.686627405
941372,41.958186608000005,-87.729346795
941373,41.797184421,-87.653740113
941374,41.895896023,-87.677913394
941375,41.953200167,-87.765329611
941376,41.881907051,-87.704628385
941377,41.766052416,-87.578447958
941379,41.88222427,-87.766076162
941380,41.854657313000004,-87.696783221
941382,41.772206119,-87.663121005
941383,41.775818341,-87.644683072
941384,41.915160653,-87.638719436
941385,41.899605320999996,-87.673919419
941386,41.689873321,-87.62237719
941387,41.87786538,-87.757599414
941388,41.8675831,-87.70081835
941390,41.88791087,-87.771204147
941391,41.992632344,-87.70189924799999
941392,42.019399236999995,-87.675049485
941393,41.767093632,-87.582808849
941394,41.670216277,-87.620265679
941395,41.774905753,-87.65923984700001
941396,41.913445992,-87.745974841
941397,41.901190133,-87.68817388299999
941398,41.731477225999996,-87.665365368
941399,41.911493772,-87.771537341
941400,41.7505844,-87.593031452
941401,41.76045339,-87.65768678
941402,41.93899727,-87.650667031
941403,41.847301951,-87.70512147
941404,41.788486891999995,-87.622308034
941405,41.816090169,-87.616778956
941406,41.736148121,-87.62907024299999
941407,41.790520722,-87.62235889799999
941408,41.663267074000004,-87.639914643
941410,41.923672617,-87.78630160600002
941411,41.680667855,-87.631147124
941415,41.765890794,-87.686946965
941418,41.720929031,-87.551943354
941420,41.93601393,-87.75287217
941421,41.675259612,-87.639419892
941423,41.663458528,-87.61963391200001
941424,41.66799112,-87.63917587
941425,41.727032598,-87.587913107
941426,41.843281635,-87.695171094
941427,41.843281635,-87.695171094
941428,41.872707718,-87.712080245
941429,41.745957196,-87.547931545
941430,41.99094269,-87.68968507700001
941431,41.876331983,-87.62427265
941433,41.904370109,-87.631460067
941437,41.93375735,-87.774837097
941438,41.779563164,-87.60836819
941439,41.756868313000005,-87.651475465
941440,41.766325214,-87.64687399
941441,41.712201222,-87.604426615
941442,41.892862727,-87.77089628600002
941443,41.728830416,-87.587958266
941445,41.895583282,-87.738421602
941446,41.823530925,-87.703086536
941448,41.952347587,-87.76273807700001
941449,41.790478514,-87.65811963799999
941450,41.744075903,-87.596173259
941451,41.894981059,-87.748869385
941452,41.764995286,-87.658166965
941454,41.751867212,-87.556229817
941455,41.702038254,-87.56513167899998
941456,41.763006271,-87.63215245399998
941457,41.795313414,-87.781897267
941458,42.012119854,-87.67234639600002
941459,42.003625486,-87.69247485700001
941460,41.765804972,-87.681955325
941461,41.748502853000005,-87.602678539
941463,41.734544705,-87.55413415
941464,41.926046031,-87.80082225299999
941466,41.677478385,-87.631057336
941467,41.865263399,-87.62410493899998
941468,41.870696372,-87.653494385
941469,41.932623713000005,-87.706218028
941471,41.694671012,-87.681249221
941472,41.713503178,-87.64786851
941474,41.913631929,-87.76437262299999
941475,41.939444419000004,-87.68959676799999
941476,41.954638383,-87.68848436
941477,41.961884596,-87.71316342200001
941478,41.69194639,-87.600704722
941479,41.765410904,-87.631356508
941480,41.871733025,-87.716572725
941481,41.873809449,-87.694309402
941482,41.790531334,-87.736563033
941484,41.786219214,-87.705010461
941485,41.942351064,-87.649344776
941486,41.772406624,-87.71451543399998
941487,41.894349526999996,-87.66104118
941488,41.707050175999996,-87.60400139
941489,41.708118695,-87.628343483
941490,41.890719779,-87.72105811700001
941491,41.795241521,-87.765450265
941492,41.952689054000004,-87.700646685
941493,41.803051264000004,-87.743030382
941494,41.874936466,-87.74821120200001
941496,41.905043613000004,-87.749295585
941497,41.76486708,-87.58056951799999
941499,41.803051264000004,-87.743030382
941500,41.956005866,-87.677014767
941502,41.766910975,-87.58594141799999
941503,41.693783016,-87.613403816
941504,41.801282624,-87.668920961
941505,41.801283658,-87.621007624
941506,41.810729022,-87.601726053
941507,41.778918415,-87.63182148899998
941508,41.8716487,-87.723909415
941509,41.760329375,-87.609827241
941510,41.876303787,-87.745121695
941511,41.733512576,-87.63746331899998
941512,41.65663988,-87.602334544
941513,41.726167475,-87.571493194
941515,41.726501532,-87.62233251299999
941516,41.713018182,-87.537692957
941517,41.800765311999996,-87.669630475
941518,41.722362598000004,-87.58382047
941519,41.85514757,-87.62713855700001
941520,41.733631506,-87.656920122
941521,41.843962091,-87.623595224
941522,41.933702469,-87.71998566299999
941523,41.791927593000004,-87.632926456
941524,41.774356238,-87.602146893
941525,41.744909385,-87.603789279
941526,41.910350694,-87.685304235
941527,41.924464306,-87.67661790700001
941528,41.709282591,-87.66231371200001
941529,41.909803893,-87.67744784700001
941532,41.924870416,-87.69067665899998
941533,41.907758382,-87.673908994
941536,41.955741196999995,-87.707259812
941537,41.764448809,-87.565468967
941538,41.727651516,-87.55948906299999
941540,41.898193207,-87.71762581899998
941541,41.801345248000004,-87.66269641299999
941543,41.907122828,-87.687136965
941544,41.938242402,-87.79049206399998
941545,41.810795852,-87.705294886
941546,41.946648005,-87.779584161
941547,41.686763051,-87.620895751
941548,41.910834891,-87.683576301
941549,41.764200666,-87.590334779
941550,41.767351647,-87.582816839
941551,41.943457966,-87.707740216
941552,41.696775304,-87.685021428
941553,41.796087557,-87.730596144
941554,41.744079158000005,-87.59582511200001
941555,41.717489911,-87.618908224
941557,41.929572807,-87.757693282
941558,41.903528373,-87.74598493200001
941560,41.806609953,-87.68732274799999
941561,41.994165796,-87.685547238
941562,41.901170533,-87.66743463700001
941563,41.717250396,-87.628562355
941565,41.929363024000004,-87.669508151
941566,41.907696349,-87.682274585
941567,41.920617867,-87.64859586
941568,41.908328015,-87.643352582
941569,41.908430535,-87.638509526
941570,41.896543094,-87.637698101
941573,42.015293988,-87.670289606
941575,41.998290033,-87.69234077
941576,41.878926264,-87.629337063
941578,41.978605062,-87.808354285
941579,41.921185798,-87.771974105
941580,41.79376129,-87.624064984
941581,41.921470379,-87.67327177700001
941582,41.796808634,-87.668307054
941583,41.823440898,-87.64714843899998
941584,41.735641278,-87.59297226
941585,41.682584657,-87.63000606899998
941586,41.995944204000004,-87.719024185
941587,41.820292825,-87.62850118899998
941590,41.958320138000005,-87.70815371399998
941591,41.958320138000005,-87.70815371399998
941592,41.80151108,-87.73075070600002
941593,41.751843299,-87.55797086700001
941594,41.854982554,-87.671782838
941595,41.885130036999996,-87.672588321
941596,41.752387603,-87.607688238
941597,41.867211105,-87.64290275100002
941598,41.89852517,-87.700446984
941599,41.719324908000004,-87.633920517
941600,41.782655024,-87.66429915399998
941601,41.773010574000004,-87.689580978
941602,41.786275553,-87.648600909
941603,41.776411783,-87.70063346799999
941604,41.799234303,-87.619339619
941605,41.775359443,-87.75999453200001
941608,41.901834826,-87.631972713
941609,41.769897392,-87.593670899
941610,41.75555383,-87.63865462
941611,41.780811151,-87.763058769
941613,41.866843668,-87.625816668
941614,41.932810934,-87.722107397
941616,41.932623713000005,-87.706218028
941617,41.921113327,-87.72178546299999
941618,41.765899512,-87.671129937
941619,41.688770613,-87.638161716
941623,41.881611419,-87.627757931
941627,41.903380184,-87.664223145
941628,41.98364283,-87.807625108
941629,41.879336781,-87.75824350399998
941630,41.958171918000005,-87.70814781
941632,41.698657058,-87.53648952799999
941633,41.943300617,-87.71874685700001
941634,41.913744361999996,-87.642313285
941635,41.873902545,-87.685455915
941636,41.957726421,-87.71303462
941637,41.784111527,-87.68865229200001
941639,41.754121535,-87.70746024799999
941640,42.005813306,-87.673228489
941642,41.962979591999996,-87.711145244
941643,41.88188359,-87.722141319
941644,42.018470887,-87.681638975
941649,41.764203261999995,-87.589887562
941650,41.736458248000005,-87.585638764
941655,41.758044058,-87.56635531299999
941656,41.660245165999996,-87.63531770799999
941658,41.897912339,-87.729852645
941661,41.932027273,-87.70805773
941663,41.943565819,-87.652882546
941665,41.958171918000005,-87.70814781
941666,41.934788879,-87.695255661
941667,41.944049564000004,-87.821650079
941669,41.887571335,-87.702156331
941670,41.761678034,-87.558255664
941671,41.939898633,-87.754281422
941672,41.929145981,-87.751413025
941673,41.72928951,-87.576742709
941675,41.939798317,-87.66132115
941676,41.953620328,-87.73040824799999
941677,41.65364899,-87.61459006700001
941679,41.882000919,-87.72927529399998
941681,41.900992851,-87.731179085
941682,41.688583191,-87.621000149
941683,41.939798317,-87.66132115
941684,41.68075847,-87.62178565100002
941685,41.984070073000005,-87.76650079
941686,41.792632076,-87.69743028799999
941687,41.701164991,-87.620846659
941688,41.688002453,-87.62650558899998
941689,41.929028876,-87.67438452799999
941690,41.946724511,-87.691501175
941691,41.946931814,-87.67336943299999
941694,41.897819723000005,-87.765501067
941695,41.938374598,-87.781952894
941696,41.856888295,-87.710276855
941699,41.926939857,-87.712171717
941701,41.686186067,-87.662744135
941703,41.651831534,-87.614478544
941708,41.78210152,-87.586502002
941709,41.82105117,-87.60144347399998
941710,41.798741929,-87.62580711
941711,41.77716164,-87.640797184
941712,41.832274792,-87.62057604799999
941713,41.76265,-87.64677388
941714,41.756316606999995,-87.604088911
941715,41.791620218,-87.663289176
941718,41.830450305999996,-87.61932306
941719,41.762263405,-87.65282951399998
941720,41.799376233000004,-87.641639956
941721,41.918711651,-87.76551063
941722,41.748866205,-87.60026678
941723,41.92085941,-87.648604301
941725,41.791452805,-87.663287253
941726,41.794039603,-87.630501466
941727,41.928591546999996,-87.7623251
941728,41.722869409,-87.61417083299999
941730,41.909770498,-87.73515614200001
941731,41.934506179,-87.695247453
941732,41.909145183,-87.785264745
941733,41.87274650000001,-87.744978071
941734,41.770227581,-87.62829069799999
941736,41.834908582,-87.65350630399998
941737,41.75532056,-87.56947729999997
941738,41.810954083,-87.60173082899998
941739,41.826266052,-87.621655347
941740,41.835686337,-87.620644613
941742,41.770381781,-87.618603908
941743,41.789609199000004,-87.686364055
941744,41.878113782,-87.634248065
941745,41.75310656,-87.565047114
941746,41.868165405,-87.62743954
941747,41.751072904000004,-87.582881895
941748,41.767722814,-87.693108905
941749,41.761767745,-87.572498041
941750,41.765965607,-87.589966186
941752,41.74730961,-87.568601178
941754,41.803361324,-87.64857673600002
941755,41.833328898000005,-87.648594998
941756,41.994758989,-87.7144777
941757,41.761982747,-87.57804849
941759,41.984280296,-87.67096091399998
941760,41.879665484,-87.704716455
941761,41.895513492,-87.710761053
941762,41.866303448000004,-87.714264266
941763,41.754022551999995,-87.602821174
941764,41.862208339,-87.70554459600002
941765,41.884807341999995,-87.75033191
941767,41.754846052,-87.57116879600002
941769,41.733324507,-87.665426831
941770,41.735759726,-87.602903596
941771,41.906511566,-87.638838917
941772,41.939926293,-87.732952087
941773,41.866549844,-87.77293693799999
941776,41.966760586,-87.727986195
941777,41.795181344,-87.66218492
941778,41.964769022,-87.638916219
941780,41.883110703,-87.746961502
941781,41.99480708,-87.689785931
941785,41.875459673,-87.70995698
941787,41.97583327,-87.69709312100002
941788,41.707196813,-87.62125615299999
941789,41.874728422,-87.707199231
941790,41.789720334,-87.68514551700001
941792,41.845324604,-87.72214074
941793,41.884640098,-87.729125574
941795,41.956022809000004,-87.75848105
941796,41.983637269,-87.768328938
941798,41.789675452,-87.801435344
941799,41.78333868,-87.615699111
941801,41.870816728,-87.696017114
941802,41.754016943,-87.61983365299999
941804,41.967378839,-87.753664918
941805,41.925398449,-87.65231129600002
941806,41.882394061999996,-87.627844798
941809,41.86610116,-87.65978793200001
941810,41.720747808,-87.664099207
941811,41.884483968000005,-87.62898961100002
941812,42.000614448,-87.666818201
941814,41.798083,-87.60511922200001
941817,41.682614691,-87.648152509
941818,41.669809285999996,-87.634427475
941819,41.780328363,-87.717896689
941820,41.669809285999996,-87.634427475
941822,41.685070409,-87.643030376
941823,41.865719533000004,-87.70930634
941824,41.842416891,-87.68531489700001
941826,41.854859956,-87.710215788
941828,41.882864085,-87.69950722899998
941829,41.894496091,-87.745792225
941830,41.858301082,-87.72244301200001
941831,41.881516473000005,-87.63874243299999
941832,41.733358399000004,-87.544370051
941833,41.913823313,-87.678255396
941835,41.937670554,-87.73822538799999
941836,41.748797907,-87.68281622299999
941837,42.009609691,-87.77930335
941838,41.807101267,-87.58640244700001
941839,41.939201392,-87.654083049
941840,41.744623941,-87.741202355
941841,41.738168144,-87.557519837
941842,42.012806272,-87.66482899
941843,41.990427791,-87.74833178700001
941844,41.764188799,-87.592321598
941845,41.881516473000005,-87.63874243299999
941846,41.780669724,-87.65706763
941848,41.778598486,-87.67754364299999
941849,41.963532158,-87.66024082700001
941850,41.768636861,-87.626662206
941851,41.972013219000004,-87.654896586
941852,41.7899643,-87.658411055
941853,41.785302027,-87.635942912
941854,41.963008684,-87.654760481
941855,41.683392783,-87.631564125
941856,41.909240284,-87.65274758
941858,41.76591285,-87.66020273299999
941860,41.764682386,-87.66378579200001
941862,41.691675435,-87.61824931299999
941863,41.964847425,-87.654781415
941864,41.722114557,-87.66270038100002
941866,41.740193533,-87.55997605299999
941867,41.769070498000005,-87.626668445
941868,41.68816036,-87.61567418
941869,41.805878312,-87.667329315
941870,41.820998055,-87.695645541
941871,41.781576603000005,-87.615660095
941872,41.7128602,-87.592464611
941873,41.678566165999996,-87.620524929
941874,41.781576603000005,-87.615660095
941875,41.684809877,-87.642147208
941876,41.73614018,-87.62911796
941878,41.892996525,-87.75583281
941879,41.864421404,-87.71895952700001
941880,41.659014275,-87.61504274200001
941881,41.84558589,-87.731082337
941882,41.795215981,-87.58474352
941883,41.676106425,-87.631540791
941885,41.790965179000004,-87.704707425
941886,41.872458041,-87.733774815
941887,41.812726865,-87.73125452299999
941888,41.813947066,-87.643251329
941889,41.876586319,-87.760295051
941890,41.966617769,-87.780746031
941892,41.739891273000005,-87.56605839
941893,41.881855476999995,-87.68644786200001
941895,41.750772110999996,-87.62453842299999
941896,41.760904444,-87.643079554
941897,41.740844514,-87.65104775399998
941898,41.750940756999995,-87.62518522200001
941899,41.994547504,-87.78286988100002
941900,41.748734863,-87.591773761
941902,41.878305239,-87.69988643100002
941904,41.809439597,-87.674808267
941905,41.707329423000004,-87.538913044
941907,41.949555731,-87.648609742
941908,41.895951677,-87.72856718700001
941909,41.819761379,-87.618440277
941910,41.757924202,-87.59199417399998
941911,41.826562226,-87.667856126
941912,41.702313640999996,-87.563224189
