,Latitude,Longitude
922927,41.807210904,-87.60432262200001
922928,41.763187642,-87.61399202700001
922930,41.968249946,-87.727324915
922934,41.948625199,-87.71277363899998
922935,41.881242149,-87.73794874
922937,41.88539727,-87.741729459
922938,41.764273074,-87.582057311
922939,41.87808726,-87.741326872
922942,41.745246261999995,-87.606280915
922943,41.749963979,-87.642800987
922948,41.881693864,-87.652323905
922949,42.018387973,-87.682986716
922950,41.788219946999995,-87.694093063
922951,41.90827755,-87.774353889
922952,41.943108594,-87.649366085
922955,41.776190615,-87.607093691
922956,41.853154036999996,-87.702858207
922957,41.903478069,-87.631433102
922958,41.943208753,-87.679270588
922959,41.743945173,-87.545460671
922960,41.934404998000005,-87.65695650100002
922961,41.814884558,-87.704242474
922962,41.871046903,-87.68371138299999
922965,41.746734658,-87.60383824
922966,41.751080521999995,-87.56987572
922967,41.945603633000005,-87.64349482200001
922970,41.74127942,-87.60088804600002
922973,41.887966168,-87.63479069600002
922974,41.772500833,-87.64291124799999
922975,41.941416449,-87.72358735200001
922976,41.835644825,-87.655960779
922978,41.939775526999995,-87.700285511
922980,41.801134714,-87.683845867
922986,41.776409565,-87.695764814
922992,41.786930025,-87.65159336
922994,41.837025158,-87.716348305
922995,41.71249224,-87.570618204
922996,41.936521785,-87.70998013
922999,41.895513392,-87.710742689
923000,41.90134477,-87.752076931
923001,41.894239748000004,-87.710178413
923002,41.909615007,-87.747042296
923004,41.988719229000004,-87.66838420799999
923005,41.896543094,-87.637698101
923006,41.746259974000004,-87.663332294
923007,41.902217176,-87.758567201
923008,41.891349063,-87.749141224
923010,41.778092941,-87.722746539
923011,41.776883575999996,-87.70308885
923013,41.792043078,-87.624017919
923015,41.970688163,-87.72447028799999
923018,41.790882165,-87.632050425
923019,41.917656021999996,-87.688750258
923022,41.887154215,-87.624545946
923025,41.815594436,-87.69118700799999
923028,41.938242402,-87.79049206399998
923029,41.984786813,-87.71656046
923031,41.751396002,-87.65422696899998
923032,41.752908016999996,-87.573570193
923035,41.941721191,-87.73508916799999
923037,41.726119071,-87.63605214299999
923038,41.766488966,-87.68498352799999
923040,41.874193118,-87.738131662
923042,41.869207764,-87.699337418
923043,41.860320126,-87.717680911
923045,41.894536883,-87.72361107100002
923046,41.789739543,-87.68514532399998
923052,41.770969165,-87.586268228
923053,41.90316852,-87.67844146200001
923054,41.76337364,-87.597000723
923056,41.690245373,-87.618206571
923057,41.902597479,-87.77052433700001
923058,41.871734841999995,-87.71640014200001
923061,41.719762924,-87.594714959
923062,41.657715888,-87.597638316
923067,41.883223117,-87.73734645799999
923068,41.689411003000004,-87.625728636
923070,41.911944700999996,-87.780196499
923072,41.851850721,-87.699406076
923073,41.719321482,-87.668004029
923074,41.820789118,-87.632468944
923075,41.805549158000005,-87.724737966
923076,41.912935438000005,-87.71663914
923078,41.858384098,-87.71641101200001
923079,41.921231657,-87.69462646299999
923081,41.761042853,-87.66368434700001
923086,41.902130693000004,-87.76656488100002
923088,41.779153403,-87.65449147
923092,41.866843668,-87.625816668
923095,41.74505265,-87.60258207700001
923096,41.923299541,-87.749548026
923097,41.796216156999996,-87.723245665
923099,41.721769084,-87.575340074
923100,41.786821049000004,-87.627192229
923101,41.849852628,-87.695392076
923103,41.768382919000004,-87.64449500200001
923106,41.783917378000005,-87.613888694
923107,41.841186394,-87.658911624
923110,41.880486258000005,-87.72566517899998
923111,41.901477277,-87.69191410299999
923112,41.93570939,-87.702924148
923113,41.923936046,-87.768723689
923115,41.928591036,-87.762222208
923116,41.883500186999996,-87.627876698
923118,41.781616813,-87.708996848
923120,41.884497529,-87.625838595
923121,41.780332015999996,-87.683670856
923122,41.886755666999996,-87.76509592299999
923123,41.774530122,-87.701799439
923125,41.932340216,-87.75466217399998
923127,41.892017399000004,-87.62416530600002
923128,41.862527194,-87.70413545
923130,41.968828629,-87.673503827
923131,41.920020531,-87.71756668299999
923132,41.845505511999995,-87.712380181
923133,41.81142036,-87.60083049200001
923134,41.736491541,-87.61538551299999
923135,41.758400861,-87.56636206
923137,41.878085689,-87.741554549
923138,41.700932166,-87.649375236
923139,41.859912232,-87.718892563
923140,41.879809676,-87.721764498
923141,41.69690519,-87.709985268
923142,41.779325477,-87.67318796200001
923143,41.782076986,-87.615368529
923144,41.775519362,-87.65439048100002
923146,41.758370558,-87.644759686
923147,41.801358629,-87.66169868899998
923148,41.800634183,-87.683656541
923150,41.958190268,-87.713048504
923154,41.96623217,-87.66253629100002
923155,41.89804054,-87.62409132299999
923156,41.747645629000004,-87.603384519
923157,41.762161498000005,-87.562813204
923158,41.795050448000005,-87.667041699
923159,41.858269959,-87.711529885
923160,41.740224517,-87.693539674
923162,41.844709804000004,-87.693898068
923163,41.817570192,-87.665183168
923164,41.928234312,-87.643299805
923165,41.957421993000004,-87.653455761
923166,41.870826006,-87.716820096
923167,41.780217525,-87.61687415600002
923168,41.953344908000005,-87.75311566
923169,41.779234743,-87.685207125
923170,41.798854705,-87.685390881
923171,41.863655284000004,-87.721441218
923172,41.891349063,-87.749141224
923173,41.87859028,-87.74576168899998
923174,41.745270016999996,-87.60137769200001
923175,41.90438872,-87.73194065
923176,41.809268272,-87.62391229200001
923177,41.801807611,-87.633475373
923178,41.805096266999996,-87.618045825
923179,41.789626121,-87.65597243299999
923180,41.752662793,-87.57967132700001
923181,41.964769022,-87.638916219
923183,41.704644751,-87.608987035
923184,41.718772363,-87.63828900799999
923185,41.791013953000004,-87.698605054
923186,41.894539838,-87.624243916
923187,41.711361274,-87.68548285700001
923188,41.872900723,-87.69424134799999
923189,41.931028429,-87.700055957
923190,41.889996651,-87.76178383799999
923191,41.942598803,-87.737624535
923192,41.892517133000005,-87.745722214
923193,41.779529418,-87.703150936
923194,41.870826006,-87.716820096
923195,42.017685315,-87.69173755
923196,41.855014486,-87.645911737
923198,41.858758946,-87.732768493
923199,41.860703722,-87.72425930700001
923200,41.736345716,-87.585636406
923202,41.894359878,-87.718720436
923204,41.878592324,-87.62768832799999
923205,41.724596085,-87.62752964799999
923206,41.799197912,-87.587271736
923207,41.891590101999995,-87.66079098799999
923211,41.749141150999996,-87.55406026799999
923212,41.880239378,-87.765359297
923213,41.776706305,-87.686013481
923216,41.877822179,-87.655181405
923217,41.896145868000005,-87.750735675
923218,41.803896230999996,-87.66484477899998
923219,41.73574715,-87.603947936
923222,41.844162699,-87.695199039
923224,41.90690686,-87.74604947899998
923225,41.743867618,-87.70222825299999
923226,41.854247595,-87.71369413299999
923228,41.694393194,-87.624147184
923229,41.881183104,-87.68498211
923231,41.902517484,-87.758255943
923232,41.946154989,-87.745013041
923233,41.878085803000005,-87.74157658
923234,41.909526576,-87.753949818
923235,41.922927265,-87.75734147
923238,41.787885347,-87.58801894
923239,41.785872436999995,-87.65466259799999
923240,41.877517962,-87.68909134399998
923241,41.766028236,-87.63223318200001
923242,41.793061202,-87.663329176
923243,41.972476711999995,-87.72693549799999
923245,41.714826063000004,-87.532861595
923246,41.655059987,-87.55198988
923249,41.847655605,-87.707569729
923250,41.728321653,-87.54503248299999
923251,41.743352355,-87.546655144
923252,41.836070925,-87.717003315
923253,41.873876382,-87.76057260799999
923254,41.886832476,-87.627557257
923255,41.794187027,-87.63127363
923257,41.707517481,-87.601963561
923258,41.769468411,-87.659087826
923259,41.910557078000004,-87.672880906
923260,41.753682356,-87.653821721
923262,41.788987036,-87.74147999
923263,41.733942648,-87.62253989
923264,41.894146429,-87.71017564700001
923265,41.979887020999996,-87.711216059
923268,41.883049596,-87.682627682
923270,41.858610141,-87.653402162
923271,41.772763274,-87.574028787
923272,41.772977543,-87.572816492
923273,41.68979809,-87.62843005299999
923274,41.691689175,-87.622232709
923275,41.878741127,-87.67732126899998
923276,41.671497135,-87.64535689600002
923277,41.819289552,-87.69388321299999
923280,41.864353945,-87.724327457
923281,41.811516168000004,-87.675139142
923282,41.877078298,-87.726259269
923285,41.892151905,-87.75923774700001
923286,41.924976527,-87.766024657
923287,41.843557722,-87.71964727299999
923288,41.880259418,-87.763864571
923289,41.895460783000004,-87.769066386
923290,41.89437515,-87.62423839200001
923291,41.786242494,-87.703748878
923292,41.898077246,-87.720058541
923293,41.861796405999996,-87.723830438
923294,41.939680604,-87.669864264
923295,41.880656606,-87.73143614899998
923296,41.967519941,-87.717006505
923298,41.965559978,-87.640382104
923300,41.977027675,-87.760815061
923301,41.902783197,-87.71232142299999
923302,41.727031933,-87.599749409
923303,41.866810739,-87.625817031
923304,41.883527335,-87.725750205
923305,41.86625461,-87.718967674
923306,41.806824496,-87.64305634700001
923307,41.75652833,-87.59257098799999
923308,41.917546361999996,-87.69072810200001
923309,41.871755339,-87.749183822
923310,41.88786856,-87.774906441
923311,41.895474874,-87.71478700899998
923312,41.877788135,-87.627667799
923313,41.775861075,-87.63494169299999
923314,41.836069707,-87.613033345
923315,41.75089655,-87.62781330700001
923316,41.831122218000004,-87.62590563
923317,41.883500186999996,-87.627876698
923320,41.88989649,-87.722601149
923321,41.83204543,-87.64004443700001
923322,41.880427065999996,-87.750783005
923323,41.880904958,-87.712111013
923324,41.752833902,-87.573567403
923325,41.858447816,-87.713972952
923326,41.797949771999996,-87.619306201
923327,41.902553158,-87.758255623
923328,41.747250466,-87.57833112899998
923329,41.990409975,-87.704977986
923330,41.720022921,-87.64682121700001
923331,41.723187639,-87.65105508799999
923332,41.761238238000004,-87.58843367799999
923333,41.899621187,-87.752037464
923334,41.71557103,-87.64305571700001
923335,41.675070819,-87.658876999
923336,41.754049396999996,-87.65976231
923337,41.915081289,-87.748072455
923338,41.677661758,-87.65287225799999
923339,41.740697552,-87.670480223
923340,41.923672617,-87.78630160600002
923341,41.930545733,-87.752535874
923342,41.778637196,-87.68484651200001
923343,41.760389002,-87.690465852
923345,41.751863134000004,-87.739017586
923346,41.896992905,-87.62820939
923347,41.877683177,-87.746005004
923348,41.856616931,-87.658837625
923349,41.764209513000004,-87.683228721
923350,41.79635151,-87.742846156
923351,41.862218265,-87.639087164
923352,41.800259253,-87.711108127
923353,41.97948018,-87.697564354
923354,41.961760892,-87.655828955
923355,41.71521884,-87.53527775100002
923356,41.816650914,-87.700072484
923357,41.789881794,-87.652335809
923358,41.893820645,-87.765356519
923359,41.769383407,-87.685815839
923360,41.85199252,-87.68888873799999
923361,41.762453314,-87.58201256299999
923362,41.78217295,-87.60923341700001
923363,41.860168642,-87.70792864100002
923364,41.769185486,-87.625732415
923365,41.903258697,-87.746376786
923368,41.78217295,-87.60923341700001
923369,41.742710224,-87.63408818100002
923371,41.885608399,-87.65068483799999
923372,41.896583555999996,-87.699191611
923374,41.929425187,-87.707954521
923375,41.942348551,-87.65539861299999
923376,41.882029249,-87.72684035399998
923377,41.770014058,-87.6469593
923378,41.883376682,-87.627874384
923379,41.943532696999995,-87.74203775
923380,41.935168212,-87.795601015
923382,41.802064797,-87.618640688
923383,41.981579909000004,-87.763492268
923384,41.707847482,-87.58249489
923385,41.808608378,-87.622819173
923386,41.753121092,-87.557002632
923387,41.786736065,-87.665290751
923388,41.76889094,-87.568216614
923389,41.793571981,-87.672389043
923390,41.976851851999996,-87.654999693
923391,41.996440141,-87.692285759
923393,41.752463646,-87.643191984
923394,41.709718301,-87.659859051
923396,41.735753173,-87.603599802
923397,41.892411173,-87.718665663
923398,41.897251695,-87.71911878600002
923399,41.780928276,-87.694077494
923400,41.893645742,-87.71451450100002
923401,41.878857822,-87.72649579700001
923402,41.867264692,-87.71389519899998
923403,41.86185661,-87.70797459999999
923405,41.745687497,-87.55144167200001
923406,41.778089496999996,-87.759889558
923407,41.87155242,-87.64700861200001
923408,41.926368183,-87.648791604
923410,41.735857166,-87.624152861
923411,41.702623181,-87.61967337899998
923412,41.891662431,-87.62846634899998
923413,41.961760892,-87.655828955
923414,41.854576677,-87.701063978
923415,41.799275208000005,-87.68745143299999
923416,41.774734715,-87.68095212700001
923417,41.844324662,-87.718861893
923418,41.858290614,-87.66866890700001
923419,41.809456728,-87.643134462
923420,41.797993072,-87.677665014
923421,41.79572255,-87.677490124
923422,41.86555689,-87.73495169
923423,41.974031675999996,-87.65980666700001
923424,41.800889276999996,-87.63363940299999
923425,41.888092864,-87.755348129
923426,41.758705721,-87.59275119600002
923427,41.873852683,-87.745026674
923428,41.70054785,-87.650741519
923429,41.74603689,-87.55036009
923430,41.953552346,-87.7357763
923431,41.878460958000005,-87.755974715
923432,41.85320756,-87.667602018
923433,41.866339579,-87.711301173
923434,41.948430818,-87.782814656
923435,41.979522813,-87.792646187
923436,41.991759453,-87.784026886
923437,41.878557387,-87.748457245
923438,41.756702164000004,-87.554130067
923439,41.899321068,-87.693033966
923440,41.889561428,-87.620196651
923442,41.729329717,-87.56215059
923443,41.742429809,-87.706276659
923444,41.898176723,-87.717622304
923445,41.88249622,-87.624380767
923446,41.915585655,-87.705870477
923447,41.870256037,-87.74577193200001
923448,41.658279413,-87.615142394
923449,41.923953315,-87.767771812
923450,41.918657911,-87.77188235700001
923451,41.923955461999995,-87.767650531
923452,41.761418995999996,-87.624820784
923453,41.765755571,-87.57629242700001
923454,41.778566065999996,-87.666666085
923455,41.838967847,-87.694219456
923456,41.780137575,-87.58791801299999
923457,41.851305522,-87.699073778
923458,41.925195881,-87.746333765
923459,41.935182259,-87.72113654
923460,41.719022668,-87.536494387
923461,41.710917086,-87.569391597
923462,41.886012928,-87.62950531799999
923464,41.904805308,-87.691293031
923465,41.887240699,-87.763846645
923466,41.807550873000004,-87.67709073200001
923467,41.682133481,-87.627587527
923468,41.806046461,-87.663681723
923469,41.820109279,-87.695217788
923470,41.863276227,-87.64205300200001
923471,41.71068081,-87.600103817
923472,41.764885191,-87.629756746
923473,41.785792907,-87.703335272
923474,41.759489804,-87.660903942
923475,41.765160516,-87.647146658
923476,41.768480302,-87.670377584
923478,41.937993931,-87.80726878799999
923479,41.880846213000005,-87.76487654399997
923480,41.936385236999996,-87.722356268
923481,41.893187629,-87.74429100399998
923482,41.882979549,-87.689187044
923483,41.902680895,-87.72551355200001
923484,41.886749374000004,-87.65150267
923486,41.93203332,-87.706650119
923487,41.744038513,-87.563685838
923488,41.883480183,-87.67058556399998
923489,41.811247709,-87.66382563200001
923490,41.854844233,-87.68166931399998
923491,41.857612588,-87.65641911600002
923492,41.893255699,-87.629176054
923493,41.88416692,-87.65472504799999
923494,41.758616684,-87.602417219
923495,41.786985519,-87.617407489
923496,41.750968697,-87.56258060399998
923497,41.976762981,-87.900983721
923498,41.772112526,-87.67064079
923499,42.015012201,-87.665232751
923500,42.021982389,-87.674246308
923501,41.916377041,-87.70205628299999
923502,41.792308143,-87.783558545
923503,41.838231425,-87.631977741
923504,41.743949634,-87.57508291200001
923505,41.917980381,-87.697212498
923506,41.880990522,-87.70463737
923507,41.767963656999996,-87.662688625
923508,41.878856009,-87.72667207100002
923509,41.95386239,-87.64510423
923510,41.762184391,-87.58622352299999
923511,41.932730763,-87.756470475
923512,41.904624755,-87.710327235
923515,41.706567436,-87.67017538700001
923516,41.750845218,-87.60032488700001
923517,41.897739256,-87.71638867
923518,41.903931582,-87.62930855299999
923519,41.875368552,-87.62602006799999
923520,41.875368552,-87.62602006799999
923521,41.870226255,-87.748000824
923522,41.688004409,-87.62637742700001
923523,41.750129772,-87.55012345700001
923524,41.77107478,-87.61971796899998
923525,41.930415921,-87.762216955
923526,41.884756562,-87.75767342700001
923527,41.79776573,-87.763678635
923529,41.901658208,-87.73246584600003
923530,41.814734427,-87.62250935700001
923531,41.867696865999996,-87.70204347100002
923532,41.747072253,-87.60384541200001
923533,41.745181902,-87.614808669
923534,41.968384264,-87.71494631799999
923535,41.803914023000004,-87.6745751
923536,41.772346260999996,-87.718607205
923538,41.783239534,-87.65493602299999
923539,41.786569368,-87.644956704
923540,41.77859117,-87.662962869
923541,41.797317781,-87.654945265
923543,41.878263227,-87.65458555299999
923544,41.891877604,-87.745698694
923545,41.923287395,-87.68830040200001
923546,41.958225553000005,-87.747453576
923547,42.00806842,-87.807512356
923548,41.839457101,-87.642680066
923549,41.885753511,-87.627032961
923550,41.964684113000004,-87.774717831
923551,41.762216688,-87.60622865299999
923554,36.619446395,-91.686565684
923556,41.735258400999996,-87.721452396
923558,41.827182625,-87.703417628
923559,41.757345209,-87.68697774700001
923560,41.784876685,-87.61897460899998
923561,41.823125769,-87.60272595100002
923563,41.876650547,-87.755587101
923566,41.880427196999996,-87.750808709
923567,41.760181341999996,-87.699022611
923570,41.890243266,-87.631089546
923571,41.920442021999996,-87.69425954799999
923573,41.942535189000004,-87.65540398799999
923575,41.708029389000004,-87.56929028200001
923576,41.872790905,-87.70467367
923578,41.74495083,-87.720330686
923579,41.694897985,-87.68986984899998
923580,41.934402535,-87.657004304
923581,41.778564511,-87.68850987200001
923582,41.879292459,-87.74141856600002
923583,41.913286058000004,-87.771598778
923584,41.890005929000004,-87.71230563600002
923585,41.904623168,-87.733742138
923586,41.937045655,-87.743696461
923587,41.947024962,-87.65637465299999
923588,41.786706441,-87.615782556
923589,41.920431128000004,-87.694274355
923590,41.880586939000004,-87.706110174
923591,41.870059456,-87.704505844
923593,41.875166083,-87.733672397
923596,41.836559146,-87.620223934
923597,41.777950825,-87.615568537
923599,42.019399236999995,-87.675049485
923602,41.745723593,-87.664532472
923603,41.876076689,-87.73357943200001
923604,41.776190615,-87.607093691
923605,41.76469494,-87.564520335
923608,41.944953005,-87.649416212
923609,41.783251514,-87.614486453
923610,41.887238536999995,-87.763964185
923611,41.831921038000004,-87.64126032799999
923612,41.761729138,-87.701514457
923613,41.921213606,-87.691389453
923614,41.730837145,-87.58678837
923615,41.916415693000005,-87.716745254
923616,41.862000489,-87.71528961700001
923618,41.847644062,-87.70145155700001
923619,41.875804519,-87.751082016
923622,41.894307857,-87.712620235
923623,41.895441878,-87.758065988
923626,41.767521001,-87.674881564
923628,41.761135248,-87.630900966
923629,41.881178242,-87.76653709
923630,41.776995333,-87.675059625
923631,41.87886043,-87.726470068
923633,41.865514491999996,-87.70441821799999
923634,41.887763766,-87.758671068
923635,41.74806235,-87.682801662
923636,41.916974091,-87.74257324
923637,41.784876685,-87.61897460899998
923640,41.788446586,-87.615825488
923643,41.785900270999996,-87.663143402
923648,41.885733129,-87.746214056
923649,41.832059219,-87.643702621
923650,41.883743485,-87.64125219700001
923652,41.869018987,-87.655241413
923653,41.838227796,-87.632282365
923654,41.786706441,-87.615782556
923655,41.949702587,-87.660452507
923657,41.769185486,-87.625732415
923658,41.961049556999996,-87.719653611
923659,41.974301206,-87.67266035799999
923662,42.009150772,-87.664315341
923664,41.754711484,-87.657079986
923665,41.734177568,-87.63308893600002
923666,41.904805308,-87.691293031
923669,41.905068431,-87.74716471299999
923670,41.920626107,-87.74299885799999
923671,41.955052344,-87.68209061700001
923674,41.921218665,-87.75974523100003
923675,41.793190357,-87.67427053200001
923676,41.925398449,-87.65231129600002
923677,41.787380329,-87.624428666
923679,41.868248725,-87.70359105
923680,41.756702164000004,-87.554130067
923681,42.021777267,-87.666762834
923683,41.749141150999996,-87.55406026799999
923684,41.740416003,-87.55148730399998
923685,41.719126959,-87.616494551
923687,41.747579018,-87.66457917700001
923690,41.828222608000004,-87.665509037
923693,41.880989111999995,-87.745295384
923696,41.906210573,-87.73187946899998
923697,41.811419728000004,-87.600731459
923698,41.673670405,-87.63575467
923700,41.702929531,-87.61730434799999
923701,41.908245158,-87.768296222
923702,41.808110354,-87.633333417
923703,41.896286325,-87.653939291
923704,41.711972797,-87.607359195
923706,41.794828373,-87.580442725
923707,41.860028198,-87.710363846
923708,41.702301994,-87.701206699
923710,41.883324355,-87.728888256
923711,41.879336671,-87.75822147299999
923712,41.843898107,-87.707459543
923713,41.978538859000004,-87.804691789
923715,41.882539541999996,-87.627850543
923716,41.945393233000004,-87.705335678
923717,41.952362002,-87.7172077
923718,41.786733811,-87.665375109
923719,41.880575249,-87.738469028
923720,41.908938149,-87.695729915
923722,41.783261401,-87.719320601
923723,41.772066586,-87.674582129
923725,41.903442258000005,-87.734623791
923726,41.93991842,-87.653288878
923727,41.72490901,-87.63157409899998
923729,41.995014345,-87.68857723200001
923730,41.76916785,-87.566530745
923733,41.963637786,-87.780793843
923736,41.899419749,-87.75945549
923737,41.995288026,-87.656974386
923739,41.885845816,-87.67777374799999
923740,41.899822519000004,-87.71646044799999
923741,41.824933076,-87.623104662
923744,41.878370307,-87.70724813700001
923745,41.872236412,-87.72814458200001
923746,41.751249367,-87.60735657299999
923748,41.87980496,-87.77301208899998
923749,41.80316142,-87.66307358600002
923750,41.913908927,-87.73623440700001
923751,41.878026693,-87.749328671
923752,41.735873573,-87.657380227
923753,41.769231153,-87.56985482799999
923754,41.881183104,-87.68498211
923758,41.879235852,-87.624347038
923759,41.73365047,-87.557845321
923760,41.736264616999996,-87.62792950299999
923762,41.746852335999996,-87.71566235899998
923763,42.022255979,-87.669341376
923765,41.807650669000004,-87.643080489
923766,41.802293891,-87.687934589
923767,41.758085371,-87.56514533299999
923769,41.966330586,-87.679115028
923771,41.977833901,-87.680494125
923772,41.755519645,-87.65265886799999
923774,41.922585111,-87.646237829
923775,41.751080521999995,-87.56987572
923777,41.694204592,-87.700912517
923778,41.773908018,-87.64463385299999
923779,41.847871554,-87.696432088
923781,41.772066586,-87.674582129
923786,41.963680478,-87.785694775
923787,41.892824616999995,-87.711356453
923788,41.990459855,-87.696105122
923789,41.90327349,-87.76569519200001
923791,41.786291714,-87.664386014
923793,41.902829815,-87.638551885
923796,41.954881682,-87.66906693600002
923797,41.860686356,-87.72564343299999
923798,41.765114611,-87.61846443200001
923801,41.880386193,-87.754095623
923802,41.876851954,-87.70109415200001
923803,41.737045285,-87.576380554
923805,41.783144249,-87.609640475
923807,41.987713991,-87.79084441
923808,41.968110552,-87.657618633
923810,41.776938715,-87.681010447
923811,41.761046861,-87.68349888899998
923815,41.733892434,-87.60618182200001
923817,41.902938033000005,-87.695510436
923818,41.909421431,-87.761992667
923819,41.71902307,-87.620528559
923820,41.880446279000004,-87.626162366
923822,41.721425522,-87.645945473
923823,41.844594479,-87.70082462299999
923825,41.884383391,-87.71441659799999
923826,41.945071057,-87.743949666
923827,41.859982309,-87.620815406
923828,41.882355046,-87.68646852799999
923830,41.780313815,-87.66424283
923831,41.780760731,-87.661822015
923832,41.874558082,-87.693718132
923834,41.866384831,-87.63921831
923835,41.752463002,-87.60399327
923838,41.786541772,-87.615780726
923839,41.884464449,-87.690703496
923842,41.74754051,-87.56495590799999
923843,41.793365316999996,-87.64148455899998
923846,41.902939881,-87.74843314
923847,41.751483673,-87.644063697
923848,41.739860330999996,-87.601274245
923849,41.883500186999996,-87.627876698
923851,41.657323855,-87.605894726
923852,41.745587832,-87.707158371
923854,41.92979738,-87.74407926200001
923856,41.881749633000005,-87.624355971
923860,41.906098648000004,-87.63455632700001
923861,41.874708395,-87.686259241
923862,41.862899676,-87.71105183899998
923864,41.893371306999995,-87.62210822600002
923866,41.989243623,-87.665119726
923867,41.882277183,-87.76235573299999
923868,41.886032227,-87.756497813
923869,41.940244918000005,-87.806827599
923870,41.769017689,-87.58285607200001
923872,41.899402175,-87.76920065700001
923873,41.83631586,-87.72433647700001
923874,41.8735109,-87.761574579
923876,41.788986038000004,-87.729162913
923877,41.927739071,-87.671994468
923878,41.895441878,-87.758065988
923880,41.899170248000004,-87.626613316
923881,41.899574402,-87.715228638
923882,41.876953876,-87.62677368799999
923883,41.844674684,-87.696467465
923884,41.828296091,-87.69336063200001
923885,41.877491537,-87.760767989
923886,41.85826495,-87.70908882200001
923887,41.915005058,-87.644779696
923888,41.884650262,-87.627915459
923889,41.886755666999996,-87.76509592299999
923892,41.754592961,-87.74152853700001
923894,41.807887928,-87.72279014799999
923895,41.881203182,-87.647342333
923896,41.688101839,-87.61949706700001
923897,41.857509563,-87.66130603399998
923898,41.673726183,-87.630944391
923899,41.724290986999996,-87.609367179
923900,41.884486955999996,-87.62858194799999
923901,41.878085803000005,-87.74157658
923902,41.885495793000004,-87.618644375
923903,41.895877613,-87.706566627
923904,41.780110888,-87.61561777700001
923905,41.938804329,-87.76650856399998
923906,41.884486955999996,-87.62858194799999
923908,41.859820211,-87.723768444
923910,41.758659689,-87.68307948799999
923913,41.776632193000005,-87.68601056
923914,41.710232179,-87.668460341
923915,41.763599226,-87.630386588
923916,41.762906253000004,-87.58624080700001
923917,41.750628694,-87.70607227299999
923918,41.999694157,-87.68097708399998
923920,41.785224905999996,-87.731500898
923921,41.680442572,-87.711121582
923922,41.864217865,-87.702173146
923923,41.779849558,-87.612012992
923924,41.864217865,-87.702173146
923926,41.897895128,-87.624096605
923927,41.885495793000004,-87.618644375
923929,41.889393149,-87.632534851
923930,41.77059224,-87.648654084
923931,41.77059224,-87.648654084
923932,41.891259443,-87.63256954200001
923933,41.890474809000004,-87.723499122
923934,41.726594809,-87.60610293100002
923935,41.933612844,-87.64969908399998
923936,41.777216063000004,-87.662925863
923937,41.883292167,-87.73164276799999
923938,41.687625474,-87.688397328
923939,41.693136656,-87.65326571899998
923940,41.741841449,-87.62353738700001
923941,41.931585145999996,-87.742725091
923942,41.904348502,-87.73474757
923943,41.996593883,-87.687402472
923944,41.676211458000004,-87.621843058
923945,41.749837103000004,-87.668279031
