GEO.id,GEO.id2,GEO.display-label,,,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,0,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",2521.01,2521.01,0,1.175153889,1787,391,1766,390,0,11,0,11,0,11,21,31
1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",2521.02,2521.02,0,2.598505435,5888,882,5735,908,0,15,0,15,0,15,153,213
1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",2522.01,2522.01,0,0.133022946,3007,505,2974,514,0,11,0,11,29,27,4,8
1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",2522.02,2522.02,0,0.246355984,4871,566,4850,563,0,11,0,11,9,15,12,26
1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",2601,2601,0,0,1047,243,1040,241,0,11,0,11,7,12,0,11
1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",2602,2602,0,0.789889415,1266,221,1247,222,0,11,5,7,4,7,10,15
1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",2603,2603,0,0,1483,248,1483,248,0,11,0,11,0,11,0,11
1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",2604,2604,0,0.319081047,1567,441,1556,440,0,11,0,11,6,10,5,8
1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",2605,2605,0,0.598802395,1837,300,1826,297,0,11,0,11,0,11,11,16
1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",2606,2606,0,0,2592,397,2582,395,0,11,0,11,10,17,0,11
1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",2607,2607,0,5.216581276,2147,307,2030,300,0,11,0,11,5,8,112,89
1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",2608,2608,0,0,2494,405,2489,406,0,11,0,11,5,8,0,11
1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",2609,2609,0,0.538213132,1858,330,1848,329,0,11,0,11,0,11,10,18
1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",2610,2610,0,0,2594,428,2584,423,10,15,0,11,0,11,0,11
1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",2705,2705,0,0.829445308,1929,259,1885,260,28,45,0,11,0,11,16,25
1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",2712,2712,0,0,1104,237,1093,242,11,23,0,11,0,11,0,11
1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",2713,2713,0,0,1169,206,1162,206,3,6,0,11,4,5,0,11
1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",2714,2714,0,0.086880973,1151,214,1140,220,0,11,0,11,10,21,1,3
1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",2715,2715,0,0,1286,231,1286,231,0,11,0,11,0,11,0,11
1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",2718,2718,0,0,1230,303,1230,303,0,11,0,11,0,11,0,11
1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",2801,2801,0,5.24218271,6524,537,5619,491,0,15,148,136,415,133,342,193
1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",2804,2804,0,1.02489019,1366,226,1316,231,0,11,12,14,24,29,14,17
1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",2808,2808,0,0,850,176,815,177,0,11,0,11,35,30,0,11
1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",2809,2809,0,1.392405063,790,174,767,174,0,11,0,11,12,23,11,13
1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",2819,2819,0,37.28215768,4820,600,2538,448,0,11,107,76,378,159,1797,516
1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",2827,2827,0,6.82764363,2402,323,2017,348,18,15,11,12,192,89,164,94
1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",2828,2828,0,17.82747604,1565,189,1097,170,3,5,9,11,177,68,279,111
1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",2831,2831,0,19.18056563,2758,354,2053,333,8,14,23,37,145,113,529,215
1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",2832,2832,0,3.578663065,1481,216,1262,205,0,11,0,11,166,72,53,30
1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",2838,2838,0,4.752004752,3367,300,2923,333,6,11,15,17,263,104,160,118
1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",2909,2909,0,0.521890403,3449,533,3424,535,0,11,0,11,7,13,18,33
1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",2912,2912,0,0,2368,488,2358,491,0,11,0,11,10,18,0,11
1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",2916,2916,0,26.3681592,804,149,451,129,0,11,0,11,141,70,212,102
1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",2922,2922,0,0,2866,416,2819,414,0,11,0,11,47,43,0,11
1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",2924,2924,0,0.847457627,2124,378,2062,371,0,11,44,59,0,11,18,27
1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",2925,2925,0,0.584658559,4276,560,4251,566,0,11,0,11,0,11,25,43
1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",3005,3005,0,40.56384743,3015,426,1532,290,0,11,14,15,246,82,1223,275
1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",3006,3006,0,32.10712184,3398,427,1966,317,6,8,45,56,290,92,1091,257
1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",3007,3007,0,31.87047294,4694,641,2641,515,99,105,28,32,430,118,1496,408
1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",3008,3008,0,38.76765083,4674,765,2298,611,70,64,25,38,469,158,1812,456
1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",3009,3009,0,40.4996215,3963,502,1736,340,181,169,26,30,415,157,1605,362
1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",3011,3011,0,37.30358265,3182,346,1751,345,0,11,0,11,244,92,1187,251
1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",3012,3012,0,31.12563957,3518,482,2056,386,16,25,50,44,301,113,1095,283
1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",3016,3016,0,34.54464879,4513,601,2269,518,0,11,20,21,665,176,1559,272
1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",3017.01,3017.01,0,36.24465812,3744,496,1773,320,0,11,18,30,596,146,1357,347
1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",3017.02,3017.02,0,38.03465079,3694,430,1745,244,77,73,21,35,446,157,1405,328
1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",3018.01,3018.01,0,40.41450777,4246,618,1965,472,0,11,33,32,532,153,1716,435
1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",3018.02,3018.02,0,32.24024853,2897,496,1599,377,28,44,0,11,336,116,934,313
1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",3018.03,3018.03,0,39.92876929,5054,609,2544,544,12,21,13,21,467,171,2018,444
1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",3102,3102,0,7.53604194,1526,184,1145,158,21,35,24,26,221,73,115,73
1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",3103,3103,0,19.08908238,1493,209,1031,172,2,8,35,42,140,46,285,102
1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",3104,3104,0,20.19635344,1426,176,911,162,0,11,27,31,200,60,288,128
1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",3105,3105,0,31.06852497,1722,327,893,265,31,52,13,18,250,110,535,193
1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",3106,3106,0,23.84750049,5141,823,3260,649,57,66,15,23,583,280,1226,377
1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",3107,3107,0,31.50684932,1241,241,701,190,0,11,11,17,138,79,391,133
1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",3108,3108,0,34.13603718,4734,565,2427,358,194,187,95,61,402,182,1616,447
1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",3109,3109,0,26.75222113,5065,584,3021,447,0,11,29,35,660,229,1355,293
1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",3201,3201,0,13.0624644,10534,987,7866,924,11,20,194,144,1087,342,1376,510
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",3204,3204,0,12.08878319,2523,359,1985,306,12,24,37,44,184,63,305,127
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",3206,3206,0,15.65940238,4451,439,3510,467,0,11,31,33,213,108,697,223
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",3301,3301,0,9.157092481,17582,1537,13583,1275,10,17,472,455,1907,604,1610,567
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",3302,3302,0,6.336528222,3756,280,3042,307,0,11,0,11,476,128,238,86
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",3403,3403,0,21.62629758,1734,235,774,230,0,11,7,10,578,94,375,150
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",3404,3404,0,37.93103448,1740,246,527,166,41,69,26,35,486,134,660,206
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",3405,3405,0,23.0450237,1688,171,1149,170,0,11,12,13,138,70,389,136
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",3406,3406,0,0.938086304,1066,199,1052,201,0,11,0,11,4,6,10,15
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",3501,3501,0,32.07642031,1989,164,1266,158,6,13,7,12,72,50,638,151
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",3504,3504,0,0,1379,237,1371,236,0,11,0,11,8,8,0,11
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",3510,3510,0,21.05917454,4022,495,2966,423,0,11,94,112,115,90,847,342
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",3511,3511,0,0,1656,210,1646,210,0,11,0,11,10,10,0,11
1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",3514,3514,0,0,1551,201,1538,197,0,11,10,17,3,29,0,11
1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",3515,3515,0,34.21686747,415,102,230,76,0,11,0,11,43,65,142,77
1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",3602,3602,0,15.47029703,1616,218,1302,192,0,11,0,11,64,47,250,176
1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",3801,3801,0,1.097694841,1822,240,1784,233,0,11,0,11,18,28,20,32
1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",3802,3802,0,1.198630137,1752,167,1720,168,0,11,0,11,11,18,21,32
1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",3805,3805,0,0.243902439,820,203,818,203,0,11,0,11,0,11,2,4
1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",3807,3807,0,2.549342105,1216,224,1176,214,0,11,0,11,9,15,31,29
1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",3812,3812,0,0.924974306,1946,362,1909,364,0,11,0,11,19,21,18,29
1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",3814,3814,0,0,1746,299,1746,299,0,11,0,11,0,11,0,11
1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",3815,3815,0,0,250,81,232,77,0,11,10,17,8,9,0,11
1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",3817,3817,0,#DIV/0!,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",3818,3818,0,1.633393829,1102,219,1040,187,0,11,0,11,44,42,18,22
1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",3819,3819,0,1.392111369,1293,230,1261,228,5,8,0,11,9,13,18,23
1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",3901,3901,0,5.050505051,1386,179,1301,177,6,8,0,11,9,11,70,67
1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",3902,3902,0,3.298717166,1637,250,1518,228,0,11,0,11,65,48,54,37
1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",3903,3903,0,0.825025782,2909,415,2838,420,0,11,26,30,21,22,24,27
1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",3904,3904,0,1.386687797,2524,329,2469,332,0,11,0,11,20,27,35,49
1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",3905,3905,0,4.077906269,1643,225,1403,168,0,11,17,17,156,113,67,48
1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",3906,3906,0,10.0708502,1976,169,1643,195,0,11,28,24,106,52,199,97
1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",3907,3907,0,18.44676001,6142,549,4657,526,0,15,13,20,339,125,1133,363
1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",4003,4003,0,0.601956358,1329,200,1307,194,0,11,0,11,14,22,8,17
1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",4004,4004,0,0,1661,260,1661,260,0,11,0,11,0,11,0,11
1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",4005,4005,0,0,2422,402,2395,398,0,11,9,12,18,26,0,11
1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",4008,4008,0,0,2839,429,2839,429,0,11,0,11,0,11,0,11
1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",4101,4101,0,21.42126789,1956,246,1458,186,0,11,6,10,73,44,419,162
1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",4102,4102,0,28.125,1248,129,803,129,0,11,49,36,45,29,351,102
1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",4105,4105,0,6.958174905,2630,320,2337,303,0,11,15,26,95,60,183,80
1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",4106,4106,0,8.456659619,2365,275,2056,262,0,11,76,56,33,28,200,70
1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",4107,4107,0,18.0704441,1959,203,1512,232,0,11,8,12,85,56,354,147
1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",4108,4108,0,14.55795064,3201,395,2431,426,0,11,42,34,262,153,466,147
1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",4109,4109,0,9.579199453,2923,314,2431,267,23,36,36,49,153,50,280,98
1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",4110,4110,0,8.90431633,3313,398,2809,349,0,11,26,29,183,96,295,114
1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",4111,4111,0,11.70970614,2246,183,1709,199,0,11,17,17,257,76,263,116
1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",4112,4112,0,11.35422827,1691,134,1323,137,4,7,15,17,157,66,192,65
1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",4201,4201,0,4.08496732,1224,149,1122,160,0,11,0,11,52,51,50,30
1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",4202,4202,0,4.159343878,1707,233,1594,229,0,11,14,16,28,22,71,49
1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",4203,4203,0,10.63736264,2275,477,1892,355,0,11,69,94,72,41,242,108
1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",4204,4204,0,10.36184211,1216,207,1037,202,0,11,0,11,53,43,126,50
1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",4205,4205,0,1.524535493,2099,374,2038,380,0,11,0,11,29,37,32,39
1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",4206,4206,0,0.243190661,2056,407,2043,404,0,11,8,12,0,11,5,9
1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",4207,4207,0,4.06557377,3050,474,2926,472,0,11,0,11,0,11,124,119
1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",4208,4208,0,1.090750436,2292,374,2245,366,0,11,6,10,16,25,25,29
1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",4212,4212,0,0.995899238,1707,375,1666,370,0,11,0,11,24,24,17,27
1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",4301.01,4301.01,0,0,3913,725,3880,722,0,11,0,11,33,54,0,11
1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",4301.02,4301.02,0,7.117750439,3414,557,3138,430,0,11,0,11,33,41,243,267
1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",4302,4302,0,1.644002436,4927,766,4751,756,3,7,0,11,92,94,81,101
1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",4303,4303,0,0,2262,391,2248,392,0,11,14,21,0,11,0,11
1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",4304,4304,0,3.01378647,3119,659,2993,658,0,11,0,11,32,31,94,139
1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",4305,4305,0,4.28844578,3661,526,3439,503,0,11,13,18,52,56,157,122
1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",4306,4306,0,0,1742,240,1729,245,0,11,0,11,13,14,0,11
1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",4307,4307,0,1.290322581,2480,340,2344,339,15,22,0,11,89,61,32,34
1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois",4308,4308,0,0.650118203,1692,321,1667,317,0,11,14,22,0,11,11,19
1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois",4309,4309,0,0.446096654,1345,199,1315,194,0,11,0,11,24,24,6,9
1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois",4312,4312,0,3.099361896,3291,276,2973,430,11,19,124,156,81,86,102,97
1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois",4313.01,4313.01,0,2.601578486,3421,622,3297,635,0,11,0,11,35,35,89,39
1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois",4313.02,4313.02,0,3.116730373,3401,547,3208,506,3,7,24,40,60,72,106,143
1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois",4314,4314,0,1.948717949,5850,629,5613,660,31,49,0,15,92,80,114,122
1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",4401.01,4401.01,0,0.18681612,3747,567,3674,578,0,11,42,50,24,36,7,13
1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois",4401.02,4401.02,0,0.031685678,3156,385,3155,385,0,11,0,11,0,11,1,8
1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",4402.01,4402.01,0,0,5343,800,5252,818,0,15,59,67,32,47,0,15
1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",4402.02,4402.02,0,0,3604,326,3463,335,0,11,66,92,75,83,0,11
1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois",4403,4403,0,0.044893378,4455,545,4404,535,0,11,48,50,1,2,2,5
1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois",4406,4406,0,0.924124514,2056,278,2021,281,0,11,0,11,16,16,19,22
1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",4407,4407,0,0.932711526,1501,186,1443,202,0,11,37,40,7,9,14,14
1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",4408,4408,0,1.294316263,1777,232,1754,228,0,11,0,11,0,11,23,24
1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",4409,4409,0,0,2480,333,2449,329,0,11,0,11,31,36,0,11
1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois",4503,4503,0,1.130247578,3716,369,3609,374,0,11,0,11,65,46,42,34
1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois",4601,4601,0,4.842280022,3614,628,3229,636,0,11,0,11,210,96,175,82
1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois",4602,4602,0,6.28332064,2626,396,2310,386,40,36,0,11,111,84,165,129
1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois",4603.01,4603.01,0,9.018567639,2639,480,2199,467,34,52,8,14,160,113,238,116
1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois",4603.02,4603.02,0,7.986309184,3506,478,3029,447,0,11,32,41,165,166,280,285
1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",4604,4604,0,0.887761573,3154,505,3087,507,0,11,0,11,39,45,28,43
1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",4605,4605,0,1.021258858,4798,575,4608,595,0,11,51,83,90,131,49,80
1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",4606,4606,0,7.768744354,1107,191,931,186,0,11,0,11,90,71,86,70
1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",4607,4607,0,17.0630817,2901,462,2228,439,15,24,0,11,163,102,495,239
1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",4610,4610,0,5.998033432,2034,284,1828,233,10,12,0,11,74,75,122,70
1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",4701,4701,0,0,2618,472,2543,468,0,11,0,11,75,53,0,11
1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",4801,4801,0,0,2045,179,2026,181,0,11,0,11,19,27,0,11
1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",4802,4802,0,0,1157,143,1152,144,0,11,0,11,5,7,0,11
1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",4803,4803,0,0.419463087,1192,197,1180,197,0,11,0,11,7,11,5,7
1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",4804,4804,0,0.704225352,6106,574,5878,567,0,15,0,15,185,137,43,59
1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",4805,4805,0,4.448275862,2900,364,2562,325,51,54,0,11,158,94,129,70
1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",4903,4903,0,7.991266376,2290,233,2060,213,0,11,0,11,47,54,183,211
1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",4904,4904,0,0.514403292,972,144,949,147,0,11,0,11,18,28,5,8
1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",4905,4905,0,2.393162393,2340,189,2222,211,0,11,13,17,49,37,56,42
1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",4906,4906,0,0,1452,212,1398,197,7,11,0,11,47,48,0,11
1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",4907,4907,0,1.281163435,2888,301,2831,302,0,11,0,11,20,22,37,35
1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",4908,4908,0,0.95516052,3769,457,3669,469,24,36,0,11,40,48,36,48
1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",4909.01,4909.01,0,0.68801898,4215,678,4129,680,8,12,0,11,49,51,29,43
1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",4909.02,4909.02,0,0.207253886,4825,715,4654,723,0,15,0,15,161,164,10,15
1400000US17031491000,17031491000,"Census Tract 4910, Cook County, Illinois",4910,4910,0,0,5536,578,5502,580,10,16,23,39,1,3,0,15
1400000US17031491100,17031491100,"Census Tract 4911, Cook County, Illinois",4911,4911,0,0,4577,495,4545,488,21,34,0,11,11,9,0,11
1400000US17031491200,17031491200,"Census Tract 4912, Cook County, Illinois",4912,4912,0,0,2746,514,2699,520,4,7,0,11,43,36,0,11
1400000US17031491300,17031491300,"Census Tract 4913, Cook County, Illinois",4913,4913,0,0.896286812,2343,382,2317,376,0,11,0,11,5,17,21,21
1400000US17031491400,17031491400,"Census Tract 4914, Cook County, Illinois",4914,4914,0,0.704225352,2698,430,2641,420,15,27,0,11,23,35,19,28
1400000US17031500100,17031500100,"Census Tract 5001, Cook County, Illinois",5001,5001,0,0,3314,361,3290,358,0,11,18,27,6,9,0,11
1400000US17031500200,17031500200,"Census Tract 5002, Cook County, Illinois",5002,5002,0,0.860832138,2091,322,2059,321,0,11,7,11,7,12,18,23
1400000US17031500300,17031500300,"Census Tract 5003, Cook County, Illinois",5003,5003,0,9.6485623,1565,236,1331,186,0,11,0,11,83,61,151,93
1400000US17031510100,17031510100,"Census Tract 5101, Cook County, Illinois",5101,5101,0,17.27921009,3646,529,2422,476,27,54,42,46,525,218,630,247
1400000US17031510200,17031510200,"Census Tract 5102, Cook County, Illinois",5102,5102,0,3.804143126,2655,375,2347,396,0,11,28,44,179,95,101,76
1400000US17031510300,17031510300,"Census Tract 5103, Cook County, Illinois",5103,5103,0,0.397548451,6037,669,5982,659,0,15,0,15,31,46,24,27
1400000US17031520100,17031520100,"Census Tract 5201, Cook County, Illinois",5201,5201,0,24.84635645,2278,350,1530,286,15,17,0,11,167,59,566,161
1400000US17031520200,17031520200,"Census Tract 5202, Cook County, Illinois",5202,5202,0,17.3062453,3987,723,2907,631,17,20,18,20,355,131,690,300
1400000US17031520300,17031520300,"Census Tract 5203, Cook County, Illinois",5203,5203,0,18.16546763,6116,656,3903,472,52,40,23,38,1027,254,1111,309
1400000US17031520400,17031520400,"Census Tract 5204, Cook County, Illinois",5204,5204,0,15.50200803,3735,509,2403,446,36,44,0,11,717,197,579,205
1400000US17031520500,17031520500,"Census Tract 5205, Cook County, Illinois",5205,5205,0,6.199869933,4613,395,3503,368,8,12,15,19,801,179,286,136
1400000US17031520600,17031520600,"Census Tract 5206, Cook County, Illinois",5206,5206,0,14.31893688,3010,332,1906,296,17,26,80,90,576,194,431,165
1400000US17031530100,17031530100,"Census Tract 5301, Cook County, Illinois",5301,5301,0,15.82974653,2091,330,1582,292,31,36,18,20,129,60,331,96
1400000US17031530200,17031530200,"Census Tract 5302, Cook County, Illinois",5302,5302,0,0.163498876,4893,596,4852,599,0,15,0,15,33,41,8,13
1400000US17031530300,17031530300,"Census Tract 5303, Cook County, Illinois",5303,5303,0,0,4453,459,4432,456,0,11,0,11,21,33,0,11
1400000US17031530400,17031530400,"Census Tract 5304, Cook County, Illinois",5304,5304,0,0.396628656,2017,253,1983,256,0,11,0,11,26,23,8,12
1400000US17031530501,17031530501,"Census Tract 5305.01, Cook County, Illinois",5305.01,5305.01,0,0,5192,691,5159,684,0,15,12,25,21,24,0,15
1400000US17031530502,17031530502,"Census Tract 5305.02, Cook County, Illinois",5305.02,5305.02,0,0,1495,172,1495,172,0,11,0,11,0,11,0,11
