tract,percent_bachelors_2016,percent_bachelors_2015,percent_bachelors_2014,percent_bachelors_2013,percent_bachelors_2012,percent_bachelors_2011
3602,,11.68562565,10.96866097,13.03107404,14.3247619,14.67867435
3801,,29.08719346,32.4596693,28.47880399,28.56735312,26.21004039
3802,,30.39591315,24.25298805,20.9087491,19.88876147,21.84500724
3805,,7.054673721,7.823539232,5.990016639,4.522625698,2.823463687
3807,,13.0479103,14.8915736,12.75844422,14.64814815,10.12786885
3812,,27.23833544,22.58666667,22.83629442,20.47927187,27.12377751
3814,,9.77326036,16.45410095,18.40578035,15.69285714,21.92118353
3815,,2.645502646,2.145405405,9.623952096,2.84964539,3.325679758
3817,,0,0,0,0,0
3818,,20.87682672,20.46153846,23.90175439,29.38702461,29.62142857
3819,,26.35585157,28.47687861,22.97662582,22.17204724,26.31638018
3901,,45.61403509,40.75809893,36.14926398,33.37285714,27.44255319
3902,,46.01837672,55.1474339,49.76577947,45.57244701,52.73985185
3903,,22.31869254,21.875,18.61122078,16.63133544,21.46910828
3904,,27.28146013,19.99356665,18.95742129,19.07559982,23.38297085
3905,,57.09401709,55.66324111,48.66571213,47.94223652,49.7817734
3906,,66.96245734,67.8,72.38751625,73.22407045,72.01589404
3907,,69.63400686,71.21139581,69.93393974,66.7847096,68.73811522
4003,,19.02377972,22.35837004,19.60929752,20.45890411,19.47415385
4004,,22.13181448,20.51358696,16.21204482,24.54975272,16.42976313
4005,,12.14953271,8.751198872,9.909477352,12.28967828,12.0550702
4008,,6.969846762,8.789031079,4.920789164,4.634354194,5.907240854
4101,,68.16431322,56.23791866,50.26063348,58.65856861,56.95518644
4102,,59.71855761,65.62680222,66.8866242,69.41483942,76.74367816
4105,,53.06603774,50.14194139,49.23377213,44.83131739,41.83333333
4106,,53.74472574,54.93542914,56.9732435,52.56213914,54.41058468
4107,,53.68531103,56.83636364,62.83173242,56.45631608,58.74078091
4108,,67.46987952,62.57826087,64.6218845,66.24636678,63.97895919
4109,,67.71929825,69.17792415,70.61631559,63.04192168,59.05063412
4110,,69.09943087,67.44162896,63.57851315,61.78913309,61.23202557
4111,,67.83472803,73.34841102,74.9827027,72.80860678,75.28434926
4112,,76.29090909,77.03658882,74.53110814,75.08986975,74.40549451
4201,,21.15384615,17.90286659,17.69696288,11.99068685,12.94533648
4202,,38.17537644,39.73007582,45.77705779,40.12173913,39.03583942
4203,,19.73033708,23.15454545,25.38413948,24.23239437,28.20213675
4204,,50.34414946,54.23822938,49.99842382,40.14492155,32.31948956
4205,,14.5194274,13.84302177,10.14836224,11.3847619,11.90909091
4206,,9.370424597,9.627906977,11.53196794,14.94260407,20.60307495
4207,,9.587378641,9.582156949,8.211982942,7.528728553,12.81687657
4208,,16.60970608,12.80406452,13.55623472,11.12512235,11.76595265
4212,,15.94323873,20.29647718,17.3672524,14.33238968,8.153791469
4301.01,,16.78664921,17.72860585,20.3677792,23.65761684,20.30591233
4301.02,,24.41727169,25.34921764,29.91618411,28.14339258,28.90793157
4302,,21.40522876,19.18848363,18.14469815,15.80527736,19.29032258
4303,,18.11646298,13.1884058,14.08746042,15.31145553,15.09117291
4304,,19.86836693,16.48299877,14.25209265,17.22973884,11.74027778
4305,,14.4270404,13.63878505,14.83315047,16.88366187,15.00497342
4306,,23.75,26.85904,26.98273717,26.22749616,26.33746919
4307,,19.46179721,24.31650304,28.17746858,27.20105263,27.46735341
4308,,25.57471264,25.47806955,27.0258435,27.94298575,28.40708717
4309,,20.16057092,26.90881517,24.4784396,24.90781832,21.02147239
4312,,28.24427481,31.20900398,28.92434348,25.30608656,31.37225981
4313.01,,16.45804358,16.6411147,17.53832659,14.83792121,15.06455863
4313.02,,13.17629739,13.29983633,11.88045838,11.95636017,10.03395034
4314,,12.64143582,17.8349433,19.69670939,21.56552124,22.212692
4401.01,,6.31286854,11.32855093,10.10122324,8.524711168,10.60792393
4401.02,,10.92774309,14.90118997,16.28681838,13.71400651,12.50274495
4402.01,,14.58496989,20.5387015,19.88967936,20.82131537,23.56947524
4402.02,,33.46140412,30.19016506,29.2214856,24.84163636,23.44614238
4403,,26.34610568,29.61283784,29.34258525,32.51436557,31.71068826
4406,,24.63949843,27.40922708,25.43841642,27.54448529,31.96482836
4407,,20.03023432,25.20146223,23.52501973,17.3843331,18.65320836
4408,,14.9122807,16.51842105,17.74950495,19.56415602,17.36038647
4409,,22.60536398,26.84508475,19.59932203,16.63230404,17.57604118
4503,,19.99356085,19.06007752,17.2490314,18.32049815,17.33714085
4601,,16.17589321,13.8372,12.6764631,11.95868465,12.914327
4602,,7.729994556,2.762466488,4.215271839,5.916678495,8.125137363
4603.01,,11.25827815,10.3886774,10.56342083,8.423677363,11.89882565
4603.02,,10.86956522,9.782190701,10.66352459,9.14111387,8.10275974
4604,,19.87049777,20.73018182,22.48371385,18.9918844,22.15508346
4605,,21.50915016,18.04082406,21.25414695,25.37326969,22.4092219
4606,,9.443725744,5.5234375,8.839053254,9.890909091,9.113626834
4607,,8.557625949,6.829411765,5.172039284,8.148494161,6.918102114
4610,,7.099236641,8.128936743,9.56962552,7.466666667,7.287068966
4701,,7.707910751,8.668995633,10.02971014,8.505284553,10.85942029
4801,,28.71232877,32.5152914,30.88734867,29.90416667,36.80298588
4802,,23.53515625,27.52687039,24.48979592,23.15656743,20.81964883
4803,,30.37475345,30.41284501,36.25140187,31.20590406,35.99522472
4804,,25.60672654,25.06534303,29.40845752,26.14350453,28.22016499
4805,,22.24603515,20.92742431,18.06868867,20.79365876,19.78460128
4903,,29.04734074,34.42606232,38.79972482,35.6505618,35.36245573
4904,,19.78171896,22.56948298,21.14259259,21.43148358,21.10565635
4905,,26.56078861,28.55156576,26.53006407,22.417926,23.76923077
4906,,25,23.94938918,23.78415842,21.91340782,22.6955665
4907,,14.92537313,13.01489832,13.6,15.12740102,12.66575701
4908,,19.30826058,16.47746861,18.47283237,16.11303226,18.72231981
4909.01,,17.02325581,15.72956034,14.78851064,14.32212682,13.40251786
4909.02,,22.09360845,20.99132734,18.17675906,21.38465553,18.7951869
4910,,8.381134481,8.435361842,5.192832066,5.164823974,5.48929909
4911,,23.86022386,24.16970228,21.70319817,19.81158042,17.59239586
4912,,13.36254107,10.64441176,9.76011236,10.83806258,12.97697431
4913,,6.797853309,9.45,10.92806324,9.264974619,7.847972665
4914,,11.14567133,14.81256332,12.37002469,9.865505226,13.80279981
5001,,17.0229612,15.11682744,13.37767442,11.97013079,13.5064458
5002,,19.20438957,18.82225914,18.78216735,16.60465116,16.19315589
5003,,25.7417103,25.74904459,31.36885375,31.79734513,31.47532468
5101,,5.028672254,5.641776711,5.448158756,10.02538675,7.264516129
5102,,13.99176955,12.75654008,12.79641256,12.75879865,12.07541582
5103,,12.16359398,13.29210526,12.98174292,13.94462286,16.02453381
5201,,7.697893972,5.844949495,9.534407028,7.056054191,5.932843137
5202,,7.030567686,6.326714801,10.49357077,10.67011885,6.011376994
5203,,10.1217656,9.438913149,8.009065808,8.348101266,7.96767094
5204,,10.03164557,12.67949821,13.86173015,13.81744505,13.40975452
5205,,17.33220051,19.76070215,15.72618425,16.255195,13.43486647
5206,,11.98388721,9.294039735,9.551780415,8.85503212,9.574547336
5301,,2.775984506,6.285405405,7.346448703,10.46725941,7.597746479
5302,,7.225609756,6.654366283,5.61250342,4.767021277,4.26677116
5303,,15.50410317,14.10613718,16.60700289,15.41799363,15.76634677
5304,,21.28744423,24.27738471,25.04144909,25.54857497,27.7862641
5305.01,,15.78947368,14.51397849,14.5906822,14.89614489,13.49376376
5305.02,,13.99286988,19.75861472,17.34424779,15.3448,19.49531406
5305.03,,13.90681004,11.12974203,13.36219343,12.96711744,11.50411967
5306,,11.92361435,10.26138303,10.66309033,9.460117796,10.28230054
5401.01,,5.182625864,4.419880716,7.817133956,8.929311238,11.61144781
5401.02,,3.448275862,2.636076267,3.368410361,5.749521785,4.370086862
5501,,17.32663317,17.78942421,19.06174597,17.05702479,14.80729927
5502,,22.65784114,20.81759398,18.28998483,19.62226296,19.33124358
5601,,15.08140531,20.31903808,14.91247166,20.29141104,18.50212164
5602,,11.51468315,9.225892857,6.803125,5.077553957,5.439375424
5603,,16.90916241,17.8873982,17.75368421,17.82267516,16.84078506
5604,,9.836065574,15.36236967,14.85394063,11.72967742,13.17971602
5607,,12.64916468,13.6545962,12.00338983,13.31333866,16.06590742
5608,,26.83232408,28.60746941,25.50651309,22.95270857,20.21738739
5609,,22.86449801,21.57081406,18.55213146,18.85699405,18.28581419
5610,,28.63060429,28.12708058,27.33344621,23.87139762,16.82592593
5611,,19.33853927,18.96193029,18.63370141,19.00883753,19.95350467
5701,,10.25125628,7.276583493,5.8401341,8.101621622,11.20600962
5702,,8.464566929,9.896864576,12.66452037,13.74495192,15.94319788
5703,,11.17948718,10.71273931,7.444654842,6.874445516,7.512582944
5704,,11.02172164,13.50228782,14.05043547,11.98244681,12.88953744
5705,,8.411732153,5.404474506,6.385496957,7.8858902,8.959183673
5801,,11.9047619,11.39931476,9.624074074,10.30974456,13.31983471
5802,,9.612625538,8.394213156,8.17126938,8.487777294,6.475041597
5803,,5.539358601,6.157068063,7.13222872,6.425414365,6.7
5804,,6.690909091,6.314753508,7.585653105,8.670902394,12.34142857
5805.01,,10.34568515,8.646995539,9.706370071,9.047645711,9.249808009
5805.02,,9.635074823,7.40011325,11.63604552,11.10752566,16.2989071
5806,,9.805977976,5.043279289,6.347153598,6.735545761,6.583900524
5807,,6.137274549,4.435092937,5.918644068,6.033223504,7.143960011
5808,,5.355648536,7.62481203,4.895228822,5.866525424,4.46765625
5905,,23.93103448,24.86466431,21.64300773,18.62338545,18.93927515
5906,,13.08786001,11.51222025,10.18975881,11.23846968,12.17004049
5907,,15.87023235,14.61320837,11.05583183,10.64908408,9.023377213
6004,,20.71682766,21.54407436,21.87838555,22.47485127,21.90977547
6006,,17.71582734,17.30202997,14.51996959,16.11832461,14.70998363
6007,,12.66397578,11.00869565,11.64615385,9.9,9.908614025
6009,,27.12264151,29.41118681,28.06253644,27.98962624,27.35839637
6103,,7.365510307,8.457000785,8.003624339,6.538819027,6.510121681
6104,,3.309120258,3.639026473,3.461382488,4.250769231,2.252272727
6108,,16.88963211,16.47042254,12.17024221,16.55160698,15.20746411
6110,,3.400309119,3.419602649,2.970403587,2.705701754,6.133387358
6111,,2.804333971,3.940729295,3.04776485,2.110472771,3.559126984
6112,,5.008441193,5.408983891,4.530006566,6.423677582,5.37446021
6113,,3.193187866,6.008439898,6.170171026,5.38360572,5.608015087
6114,,4.32842481,2.895977509,3.009803922,3.198132698,3.367636364
6115,,5.399169359,6.14685021,4.695808383,3.905810547,2.483802492
6116,,1.992753623,2.55377907,2.599455041,2.932492114,2.037226733
6117,,6.870229008,3.068181818,5.482315113,5.861810155,4.277929688
6118,,4.204204204,5.464005236,4.701612903,3.908338805,5.797933884
6119,,2.055335968,1.246888567,1.162721893,3.80179558,3.317647059
6120,,4.902867715,2.818060498,5.114155251,6.970315399,5.344243578
6121,,13.73390558,14.78953881,12.0785553,11.28790882,11.82526316
6201,,7.692307692,7.118909513,8.414061083,9.729385307,10.82986198
6202,,7.528029899,7.672037138,9,11.09001161,10.65
6203,,9.015763168,10.47334414,10.06040527,12.53999579,11.27055085
6204,,8.408408408,6.07305372,7.822809458,9.670607114,8.583911939
6301,,4.858299595,4.333594771,3.086043534,10.17460123,9.00201005
6302,,7.896678967,6.905263158,7.50041958,9.187094682,6.83355615
6303,,6.746666667,4.886461889,5.04,4.449934845,2.273230938
6304,,6.309870887,5.7224,5.395882484,5.837107776,6.257267442
6305,,3.454545455,3.818201517,3.57618394,4.275822846,3.224042272
6308,,4.242070442,4.869541507,5.606560593,5.847895071,5.665468387
6309,,6.165127648,5.381742739,5.160059172,6.961406518,6.215686275
6401,,11.23919308,17.23553459,15.25711009,10.30555556,9.520623281
6403,,19.02654867,15.83388868,17.10844654,16.07974381,15.73345396
6404,,13.91928865,14.27467249,12.11444142,11.0097561,9.401080632
6405,,19.01225399,19.36771654,17.99232604,17.66638282,14.87116737
6406,,9.944581281,15.53076923,17.07342483,18.24070175,21.22772213
6407,,18.85639459,18.77356475,19.75513414,18.41108179,18.37556561
6408,,10.67193676,9.714601421,13.08250825,15.20105634,12.45789474
6501,,6.794911573,9.703924551,8.627370812,7.173829964,6.789012274
6502,,10.68122917,9.07019638,9.649443433,10.74551454,10.39397739
6503.01,,9.329594698,9.101464435,7.995855473,7.268181818,6.434631028
6503.02,,14.30023721,13.00639974,9.207021792,5.716724497,5.366487648
6504,,9.583154276,7.197822142,5.802755501,5.676685639,4.428886389
6505,,13.70808679,13.98882028,16.79511485,19.22848101,18.14485317
6603.01,,4.977375566,4.489874638,3.885575992,4.714047867,5.4953125
6603.02,,7.678002125,7.708666851,7.411287671,8.392073343,9.459585185
6604,,6.580521656,4.965968725,4.731165788,3.822508039,3.338043478
6605,,3.945249597,4.725450799,4.854792967,4.436561086,4.216844603
6606,,5.496252555,4.357820658,4.86792358,7.292761527,5.165510455
6607,,8.634311512,8.577526937,8.079933481,2.781368821,3.086712329
6608,,6.853664991,6.832022472,5.748068077,4.485939061,8.104359345
6609,,7.315541601,7.125708885,9.589443921,10.65462107,10.51821472
6610,,17.39022575,18.8301751,18.0792543,16.21521004,16.89781681
6611,,6.833968183,9.662736842,11.42838771,13.04449265,13.31744241
6701,,6.880189798,4.403134796,3.997323136,8.758681319,15.56438356
6702,,0.863557858,0.865217391,1.245479833,1.317021277,0.626315789
6703,,4.460093897,4.426258206,4.385644769,3.169950739,4.404269082
6704,,5.847457627,5.5037948,5.734864301,7.462681159,6.303159942
6705,,9.232613909,10.02857143,8.377653631,7.378193833,5.408108108
6706,,7.867132867,5.613125,5.114747634,4.516140866,1.812434457
6707,,4.761904762,5.552836134,6.554307116,5.534707158,2.594321207
6708,,5.867768595,4.780645161,5.5,7.25657277,8.5593361
6709,,12.99145299,12.16062992,10.35039578,8.311961722,5.493629929
6711,,10.53892216,9.754496788,5.642015005,5.260116167,3.305597417
6712,,3.783783784,8.659863946,8.908516484,8.942442563,9.40701107
6713,,8.692852543,12.78207434,9.62074928,8.390825159,7.651920904
6714,,4.262516915,6.338633377,8.761538462,9.653982301,8.623465211
6715,,5.582849486,5.372727273,5.406577438,3.075636083,2.796831476
6716,,5.058139535,3.899347471,4.89827791,5.194429848,5.200226886
6718,,10.35598706,6.399553073,6.792792793,10.23437164,8.082039289
6719,,7.858769932,5.6889,3.959545924,2.071664943,2.784076433
6720,,7.442680776,8.052573648,7.146351931,8.006128664,9.011746362
6805,,3.76344086,1.479096045,2.812631579,2.755688623,5.021982759
6806,,4.610655738,4.075089928,4.992647059,4.867640919,7.918631179
6809,,4.811715481,6.735714286,6.415457042,4.711179069,7.927084079
6810,,5.568233683,7.072850679,4.619127155,6.137569061,5.906027527
6811,,4.439834025,2.603363047,3.420191109,5.238925349,5.208762887
6812,,6.954282035,5.352024169,5.006280788,6.274623407,7.474548631
6813,,8.318042813,8.269139966,6.629715128,4.692587209,4.735766071
6814,,5.017215937,4.300294695,3.561394102,3.885434894,5.427144204
6903,,6.923506421,5.629401511,7.758558559,8.083930636,7.968181818
6904,,12.28433402,10.50732233,10.40102389,12.94454477,13.90875663
6905,,13.89365352,20.01099855,19.74087694,12.10288115,11.66372881
6909,,17.09829311,13.89374631,14.65176903,15.53849398,14.02549747
6910,,25.16258129,29.68219178,28.31288864,27.21731669,25.08704156
6911,,9.798887463,8.723152271,9.248411978,6.852589641,7.621294719
6912,,13.18781264,16.36832707,13.15513617,18.6843922,22.62068966
6913,,18.91615542,18.86418294,20.43993918,24.87416339,24.48958039
6914,,11.95984286,19.27021834,20.96044746,19.71138632,21.7
6915,,12.8,9.624531025,11.06109467,11.45030488,15.00552995
7001,,13.33626761,11.65483193,10.86223579,10.1219191,11.32666373
7002,,13.28056288,12.90557751,13.17969697,13.06714317,15.38814669
7003.01,,13.52657005,12.42231343,10.18342569,10.67506812,8.968206039
7003.02,,18.25280625,20.77305699,19.72522523,19.93100121,17.08329049
7004.01,,18.37276144,20.8866638,21.70659821,20.54058003,17.69256579
7004.02,,23.14549507,21.59590704,20.77240891,19.32076646,18.00093085
7005.01,,21.25216297,23.01647911,23.02265625,22.58941106,23.53096009
7005.02,,23.90405294,22.59949131,20.63980384,22.30518646,24.97768526
7101,,5.862831858,4.31460084,4.354953076,2.831879845,2.603560209
7102,,6.342263532,5.887059457,7.457046457,6.180849919,8.305280086
7103,,8.333333333,6.544,3.193305439,3.927151211,5.605169867
7104,,12.71230057,14.35108514,12.56808114,11.75380786,11.4397934
7105,,13.38400529,15.28596491,12.58342524,13.0207874,12.53967274
7106,,8.3081571,6.364220183,9.015578285,8.119299611,9.586885246
7107,,9.990791897,11.76112412,14.22398489,9.644313548,8.08573898
7108,,23.32376728,20.39880559,13.68117554,12.54198616,11.90803571
7109,,10.08206331,12.32884946,13.04123539,12.7991404,13.45461347
7110,,8.399681529,9.07491422,7.344109898,5.583050847,6.811904762
7111,,9.268514312,5.893157461,7.538642079,7.4,7.869391564
7112,,16.18407446,13.85162114,15.6460046,18.4401507,19.86791444
7113,,13.73112868,14.10227273,14.18079096,11.04219911,8.627316294
7114,,12.26826609,8.583333333,8.654625293,9.343674541,8.581860465
7115,,14.13923368,13.11701245,15.28980373,15.45501551,14.58343949
7201,,62.52368321,62.19123803,63.96040709,61.3577814,65.34848589
7202,,45.77697625,44.8219958,42.07986215,40.571875,41.68811673
7203,,52.04435204,51.22785096,54.38707269,56.21586597,54.8350365
7204,,42.59520451,42.70208623,44.08521627,44.02115637,38.11331658
7205,,57.59951749,59.51011029,55.61761006,56.72859008,55.45469169
7206,,61.75523349,62.93016129,65.09168,66.83582979,64.61818182
7207,,49.63698892,49.59743202,49.56716243,47.95228041,42.5512309
7301,,25.05989459,21.99666508,21.99665145,20.49543651,19.99530864
7302.01,,19.33922559,18.90990951,15.76482276,12.98023416,13.48383931
7302.02,,14.07462135,13.04601488,13.47771639,14.03324208,9.929808054
7303,,17.45856354,16.19866131,10.60467532,7.659375,4.487612613
7304,,19.06295754,17.85935796,20.1738056,18.29380152,19.01600832
7305,,18.06601042,17.95641167,18.12083677,18.4798111,14.6516073
7306,,18.17219478,16.72283724,15.71162791,18.06576373,14.7004947
7307,,17.90710688,14.25484439,12.76575422,13.4738811,12.39409698
7401,,30.95014111,32.8755913,35.37507003,32.1202957,28.97249428
7402,,34.04723779,32.61852315,28.25133758,29.9962636,29.4886653
7403,,34.08126137,29.4896679,32.87656866,35.02886693,32.88352835
7404,,29.70912172,29.46885575,27.77240566,24.62032147,23.47909588
7501,,16.71025865,13.62772512,14.81726444,15.82937146,17.39877735
7502,,42.95952782,46.09074321,40.23131941,43.5882407,47.12514507
7503,,46.83270168,45.82922181,43.07426758,45.37154255,44.15601064
7504,,40.55829228,39.18995885,41.41165919,42.32850325,39.24807941
7505,,25.52301255,21.96959042,25.36381433,29.69183362,24.68905913
7506,,20.21234762,21.18769752,15.56393917,18.2381001,22.14390328
7608.01,,36.84823769,37.14769365,41.23562207,40.37167431,42.24854095
7608.02,,30.27245207,30.34332848,28.54785714,28.37149975,29.29119841
7608.03,,29.20216886,28.15451601,26.41328459,22.76197594,24.86453608
7702.01,,37.0281475,35.88343399,33.99762889,33.36990313,31.29230769
7702.02,,31.01909249,30.47158921,28.73771457,25.53396965,24.29515269
7703,,28.48101266,30.49785864,28.81213172,29.29904459,27.51620734
7704,,27.25304465,26.33631771,26.64420269,24.93581918,24.30231214
7705,,6.811263318,5.059428571,6.865116279,6.336290884,9.512654321
7706.01,,25.83268784,27.56034016,29.9134981,28.18285714,26.44986083
7706.02,,19.19702207,16.32674484,17.55624671,22.8650461,17.4033511
7707,,14.83963619,14.85358852,12.19521127,16.13521383,17.19414634
7708,,18.44002622,19.54035714,20.35441079,19.4866242,16.97825112
7709.01,,23.36683417,25.81468144,22.17168906,22.13299712,17.7018078
7709.02,,21.98290598,21.14703005,22.95907349,18.00304183,16.57260774
8001,,81.37931034,81.25687044,77.24802744,81.878609,82.43191617
8002,,80.96854492,80.06229736,80.90774284,80.92892977,80.16652025
8003,,79.49753253,80.56136865,80.88137837,83.43843693,82.93003224
8004,,84.95323302,83.54975845,83.75295741,84.28711002,84.69348003
8005,,84.33285509,84.35410415,82.5908648,80.17088191,79.31056401
8006,,88.10232005,86.07091346,85.91509434,82.67398274,82.03078394
8007,,78.37679461,81.01345097,83.81281016,82.79064327,83.31901408
8008,,70.05316007,68.78742724,64.01456254,63.85581655,50.45250965
8009,,72.87021155,72.14231548,65.93171598,65.22098514,63.96486486
8010,,71.47887324,72.36581197,73.22741567,70.71564896,71.26335771
8011,,81.78571429,80.39409868,80.24169884,77.29774436,76.30717042
8012,,80.56759953,81.19597547,82.81680185,82.48571429,79.77738582
8013,,79.49429541,79.52113304,78.78374628,77.13906522,76.79578504
8014,,57.23890632,59.84611517,59.89570406,62.68173432,61.39535865
8015,,59.5270936,53.53581662,52.48448916,51.76361871,50.16794532
8016.01,,64.89270386,67.13938156,62.94074838,64.14024721,61.6399431
8016.03,,47.95055303,47.35662162,46.16727967,46.97956204,46.52309257
8016.05,,63.61918261,62.77145518,62.90314644,61.91343735,60.05549133
8016.06,,63.01911668,62.29415808,63.64920399,65.00470048,62.16847826
8016.07,,58.47782031,58.6040773,55.05061728,54.95020291,53.12191235
8016.08,,64.54578889,62.6388518,62.42853218,62.33360157,59.07361785
8017.01,,74.36849926,72.4875,72.08119146,66.01231988,62.31983676
8017.02,,74.43653618,74.8944677,74.05286738,74.93555762,71.93076923
8018,,71.61731207,70.63035671,72.34030346,72.1549812,71.29751704
8019.01,,56.69315403,54.81599312,53.30874238,51.18643379,50.17431092
8019.02,,64.82474227,64.55815015,61.67518797,63.86763783,66.97001414
8020.02,,50.41819132,51.91221279,49.59114391,49.2157419,48.35102439
8020.03,,54.74860335,51.50266473,50.84097222,51.1222716,51.6622739
8020.04,,38.27072998,34.61059371,35.66311132,38.47545144,37.76374456
8021,,70.09590235,68.18813781,66.71469027,68.63264605,67.91268817
8022,,67.95280612,69.59870088,68.67082668,68.53339587,69.48696498
8023,,69.53964194,67.42488013,60.82040237,62.81602067,63.27951408
8024.02,,29.9856528,32.92050351,34.63481337,37.6572654,37.87276823
8024.03,,51.26436782,51.38826646,48.28839354,45.03157895,41.2848091
8024.04,,31.06060606,28.87176739,27.18548124,27.27023918,27.2787234
8025.03,,44.27531436,44.98755047,43.69698402,45.24137931,42.77896414
8025.04,,23.374613,25.20476374,25.16490486,27.73124368,25.65839009
8025.05,,29.76490344,29.02502541,26.57205414,28.6129771,33.06646537
8025.06,,17.84478497,15.31360671,15.46230159,16.674429,14.7980139
8026.05,,45.14090521,49.68351019,50.91110159,47.87489562,46.90927288
8026.07,,38.63845446,31.94214079,28.89027081,24.72810707,21.40195578
8026.08,,38.2122905,41.18759003,46.23871456,43.97710697,43.21959529
8026.09,,27.98767967,25.50364964,28.55862222,24.72026556,24.50383407
8026.1,,33.97435897,36.78867069,36.14330958,34.3704996,38.25363924
8027.01,,34.95203837,33.50592757,38.48792421,37.38888889,34.94423529
8027.02,,40.92563703,38.8770911,38.13557332,35.00706236,32.38814365
8028.01,,47.71600104,48.58223632,47.47917676,47.54903017,47.23958333
8028.02,,39.86416958,38.28708623,40.35760914,38.84576271,38.0701618
8029,,61.46870161,58.02345191,51.31576711,53.03251493,51.11913006
8030.05,,50.51825146,48.03794663,47.16535731,45.31117735,46.37747475
8030.07,,55.37041784,62.14309687,60.85624037,56.82667679,57.14202935
8030.08,,53.47467609,51.44599303,48.88799076,47.3974478,47.40291398
8030.1,,56.2735595,59.69950249,52.79085873,49.06858349,50.58088818
8030.12,,61.65127648,63.94745035,58.53938743,53.80779221,56.24569863
8030.13,,51.78363255,49.96827682,48.71854015,49.1578056,47.11252418
8030.14,,37.81058696,40.61972943,42.17881445,39.8577831,37.61301775
8030.15,,49.51277324,47.10305907,43.35406045,42.63062731,39.88700322
8030.16,,59.59543568,56.36599665,52.00730539,47.23017293,44.75322997
8030.17,,55.42939719,54.62208696,53.77587477,52.9278481,52.15512104
8031,,49.87613543,54.9473904,54.15304,53.62771429,55.88861076
8032,,40.72299652,39.53409532,36.44587769,38.83686484,40.23854425
8033,,55.93650794,54.01878205,52.68556701,52.54660283,50.10747036
8034,,57.53454705,54.6442103,52.53760392,49.68146718,51.67778495
8035,,49.8630137,52.9790041,54.05463781,56.99337748,58.70188425
8036.03,,54.08768907,58.55512871,58.33582677,57.83877709,58.28938002
8036.04,,40.85580305,40.02562989,43.66491959,46.32157815,45.90142222
8036.05,,47.34607219,48.00283286,48.01111111,47.93467844,44.28055506
8036.06,,24.145826,22.73911167,22.13811183,21.12186599,20.8788231
8036.07,,51.47133435,50.68038314,49.46924054,46.56629044,45.58872786
8036.08,,45.2920143,46.78922156,42.6676399,45.46870957,49.71827586
8036.1,,49.37055282,52.36032425,48.40109909,49.63649441,51.89120959
8036.11,,25.10341825,28.5602066,27.85316397,27.95034078,28.01986786
8036.12,,22.84363923,25.45731569,25.48916364,25.78355238,25.48914934
8037.01,,59.55204216,57.36418182,58.82977924,57.64650727,59.29865643
8037.02,,56.24596861,57.1124031,57.55262826,58.1214825,56.19355793
8038,,37.19766472,37.08810245,38.40385638,38.52510368,39.41773692
8039.01,,37.54056978,40.38132422,39.78531627,37.11749533,36.09216826
8039.02,,25.60590095,24.24219512,23.34570007,24.07873436,23.48526393
8040,,22.69293038,21.18360923,22.35501433,21.4528648,20.3936037
8041.02,,66.27138414,66.46757396,66.10185697,63.41978146,63.15835826
8041.04,,52.13079603,49.28258561,49.13201731,44.92075224,43.32454855
8041.05,,55.45567266,56.03145859,53.30725132,50.93170422,53.39417227
8041.06,,58.64771278,57.1168042,54.9641491,52.63021236,51.66548194
8041.08,,73.42244327,69.40887021,68.36892655,63.28244153,57.48315252
8041.09,,44.71374843,45.36775777,44.96371257,45.91155002,46.16392021
8042.01,,65.92278873,66.68637323,66.66439765,69.4192169,69.80463079
8042.02,,54.24568597,52.59119092,53.95797101,58.11157038,54.58518086
8043.05,,22.36555537,19.71623474,17.77064282,16.62187166,15.57013109
8043.06,,11.67949298,13.88649635,15.71198782,15.09503745,13.98373786
8043.08,,37.88761949,39.92815263,40.9597323,46.09076402,43.56641902
8043.09,,16.34997791,23.95158501,20.25655042,20.8949122,20.24926366
8043.1,,43.55164455,45.53824982,47.75131502,46.44663903,43.82703339
8043.11,,42.37656904,40.45142995,38.5320118,35.48126419,40.1596463
8044.03,,39.67122202,42.75538493,40.31893096,42.41483655,32.31035962
8044.04,,20.64864865,17.57113799,15.2398374,14.50173472,12.18436725
8044.05,,10.76405574,11.27304786,13.05325593,12.82574988,12.73233831
8044.06,,21.24549883,22.83180394,26.02372766,24.25097276,24.46363436
8045.05,,29.01960784,30.87763774,31.11687732,28.37173606,28.0481268
8045.06,,43.591035,47.92381712,50.683228,46.50277218,48.22570694
8045.07,,47.05505762,45.2128006,43.39184343,45.51538016,47.55799458
8045.08,,23.24613555,19.40932457,20.76346541,21.56277603,23.03603819
8045.09,,14.59134615,18.86234778,20.138666,21.7736253,21.34684416
8045.1,,6.912442396,7.169508764,9.085626001,8.045490196,8.190425532
8045.11,,24.7464503,25.84394595,23.66143524,27.21420153,26.51346578
8046.03,,40.86746988,33.20286807,37.41971797,39.67511784,44.94697509
8046.06,,39.67870098,40.1148821,40.61633075,43.03606669,42.43159014
8046.07,,41.62493044,41.05460526,43.43003362,42.44827395,44.86435607
8046.08,,44.42872303,40.76359946,39.55466667,38.04920273,39.29122085
8046.09,,51.96581197,49.42909684,52.87867532,47.86411765,49.96915355
8046.1,,47.34202608,45.56602397,40.96152174,36.79166667,35.55491488
