GEO.id,GEO.id2,GEO.display-label,,,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
1400000US17031020702,17031020702,"Census Tract 207.02, Cook County, Illinois",207.02,207.02,0,19.12609238,8010,933,3723,627,2,5,224,190,2529,512,1532,570
1400000US17031020801,17031020801,"Census Tract 208.01, Cook County, Illinois",208.01,208.01,0,14.61329998,4797,768,2771,606,50,55,25,43,1250,289,701,405
1400000US17031020802,17031020802,"Census Tract 208.02, Cook County, Illinois",208.02,208.02,0,45.84195283,7251,1078,2558,593,13,21,30,34,1326,368,3324,1047
1400000US17031020901,17031020901,"Census Tract 209.01, Cook County, Illinois",209.01,209.01,0,38.29945926,5363,759,2277,388,0,16,47,55,985,340,2054,567
1400000US17031020902,17031020902,"Census Tract 209.02, Cook County, Illinois",209.02,209.02,0,22.72526502,4528,511,2136,337,46,40,0,11,1317,355,1029,345
1400000US17031030101,17031030101,"Census Tract 301.01, Cook County, Illinois",301.01,301.01,0,20.25940337,3855,329,2530,230,0,11,34,33,510,205,781,292
1400000US17031030102,17031030102,"Census Tract 301.02, Cook County, Illinois",301.02,301.02,0,17.96194776,3101,389,2134,399,0,11,34,37,376,127,557,219
1400000US17031030103,17031030103,"Census Tract 301.03, Cook County, Illinois",301.03,301.03,0,17.77362021,2138,364,1325,241,8,13,13,21,412,292,380,173
1400000US17031030104,17031030104,"Census Tract 301.04, Cook County, Illinois",301.04,301.04,0,17.44909502,3536,447,2308,354,13,23,50,54,548,252,617,266
1400000US17031030200,17031030200,"Census Tract 302, Cook County, Illinois",302,302,0,11.54317744,5709,613,4661,448,40,66,49,60,300,148,659,278
1400000US17031030300,17031030300,"Census Tract 303, Cook County, Illinois",303,303,0,16.10371887,2931,368,1726,260,0,11,38,48,695,146,472,185
1400000US17031030400,17031030400,"Census Tract 304, Cook County, Illinois",304,304,0,17.76747779,2589,250,1694,203,75,77,19,17,341,127,460,189
1400000US17031030500,17031030500,"Census Tract 305, Cook County, Illinois",305,305,0,16.3630844,6588,626,4811,526,39,39,61,68,599,196,1078,391
1400000US17031030601,17031030601,"Census Tract 306.01, Cook County, Illinois",306.01,306.01,0,19.84853266,3169,383,2075,329,40,54,0,11,425,172,629,340
1400000US17031030603,17031030603,"Census Tract 306.03, Cook County, Illinois",306.03,306.03,0,39.61375412,2123,341,1141,177,0,11,6,10,135,78,841,369
1400000US17031030604,17031030604,"Census Tract 306.04, Cook County, Illinois",306.04,306.04,0,27.30769231,2860,259,1709,200,8,12,0,11,362,149,781,271
1400000US17031030701,17031030701,"Census Tract 307.01, Cook County, Illinois",307.01,307.01,0,10.18753168,1973,255,1405,239,12,21,4,7,351,196,201,79
1400000US17031030702,17031030702,"Census Tract 307.02, Cook County, Illinois",307.02,307.02,0,14.23927178,1538,241,817,199,0,11,50,44,452,186,219,151
1400000US17031030703,17031030703,"Census Tract 307.03, Cook County, Illinois",307.03,307.03,0,4.923664122,2620,248,1842,260,24,28,0,11,625,194,129,56
1400000US17031030706,17031030706,"Census Tract 307.06, Cook County, Illinois",307.06,307.06,0,19.91614256,3339,282,2213,274,43,69,88,98,330,128,665,243
1400000US17031030800,17031030800,"Census Tract 308, Cook County, Illinois",308,308,0,3.857142857,4200,467,3556,370,0,11,9,15,473,195,162,112
1400000US17031030900,17031030900,"Census Tract 309, Cook County, Illinois",309,309,0,7.014333638,3279,365,2236,278,16,27,42,27,755,223,230,155
1400000US17031031000,17031031000,"Census Tract 310, Cook County, Illinois",310,310,0,12.58545681,3218,396,2460,320,8,14,55,54,290,142,405,171
1400000US17031031100,17031031100,"Census Tract 311, Cook County, Illinois",311,311,0,15.65752129,4228,464,3141,367,0,11,15,23,410,204,662,396
1400000US17031031200,17031031200,"Census Tract 312, Cook County, Illinois",312,312,0,8.810820966,5323,632,3896,518,23,30,21,25,914,434,469,249
1400000US17031031300,17031031300,"Census Tract 313, Cook County, Illinois",313,313,0,19.0762248,7491,569,4609,549,125,123,68,55,1260,333,1429,439
1400000US17031031400,17031031400,"Census Tract 314, Cook County, Illinois",314,314,0,6.096625767,5216,414,4153,420,45,40,51,76,649,206,318,168
1400000US17031031501,17031031501,"Census Tract 315.01, Cook County, Illinois",315.01,315.01,0,14.33303222,3321,519,2204,470,34,42,29,35,578,125,476,245
1400000US17031031502,17031031502,"Census Tract 315.02, Cook County, Illinois",315.02,315.02,0,17.7184466,4532,472,3165,430,30,30,28,34,506,230,803,296
1400000US17031031700,17031031700,"Census Tract 317, Cook County, Illinois",317,317,0,10.96892139,6564,558,5265,521,5,11,59,61,515,242,720,323
1400000US17031031800,17031031800,"Census Tract 318, Cook County, Illinois",318,318,0,18.60202931,1774,137,1266,181,33,37,4,7,141,104,330,128
1400000US17031031900,17031031900,"Census Tract 319, Cook County, Illinois",319,319,0,13.24823944,2272,168,1765,186,5,9,83,70,118,90,301,112
1400000US17031032100,17031032100,"Census Tract 321, Cook County, Illinois",321,321,0,14.00688863,6968,572,5241,514,137,124,0,16,614,267,976,422
1400000US17031040100,17031040100,"Census Tract 401, Cook County, Illinois",401,401,0,9.72017673,4074,404,3182,369,103,102,57,45,336,132,396,187
1400000US17031040201,17031040201,"Census Tract 402.01, Cook County, Illinois",402.01,402.01,0,10.05458708,5679,596,4002,561,30,50,30,33,1046,255,571,288
1400000US17031040202,17031040202,"Census Tract 402.02, Cook County, Illinois",402.02,402.02,0,20.84800469,6816,808,3579,586,91,130,41,38,1684,509,1421,497
1400000US17031040300,17031040300,"Census Tract 403, Cook County, Illinois",403,403,0,17.01375246,2545,306,1580,216,0,11,15,20,517,141,433,217
1400000US17031040401,17031040401,"Census Tract 404.01, Cook County, Illinois",404.01,404.01,0,8.182427901,2982,307,2353,237,41,51,30,36,314,131,244,153
1400000US17031040402,17031040402,"Census Tract 404.02, Cook County, Illinois",404.02,404.02,0,12.164297,4431,393,3255,385,0,11,0,11,637,294,539,219
1400000US17031040600,17031040600,"Census Tract 406, Cook County, Illinois",406,406,0,9.015421115,2529,333,2080,278,9,14,19,35,193,78,228,146
1400000US17031040700,17031040700,"Census Tract 407, Cook County, Illinois",407,407,0,8.585858586,3168,328,2478,218,22,36,13,17,383,173,272,131
1400000US17031040800,17031040800,"Census Tract 408, Cook County, Illinois",408,408,0,4.246885617,1766,178,1615,181,0,11,0,11,76,53,75,44
1400000US17031040900,17031040900,"Census Tract 409, Cook County, Illinois",409,409,0,6.853725851,2174,193,1805,190,38,63,49,38,133,76,149,80
1400000US17031050100,17031050100,"Census Tract 501, Cook County, Illinois",501,501,0,4.769351056,2558,287,2276,257,22,25,0,11,138,88,122,95
1400000US17031050200,17031050200,"Census Tract 502, Cook County, Illinois",502,502,0,6.348580442,5072,465,3932,304,151,116,58,64,609,225,322,205
1400000US17031050300,17031050300,"Census Tract 503, Cook County, Illinois",503,503,0,4.543658633,2531,257,2181,263,24,25,11,16,200,89,115,81
1400000US17031050500,17031050500,"Census Tract 505, Cook County, Illinois",505,505,0,2.940046118,5204,486,4815,480,12,19,33,33,191,100,153,134
1400000US17031050600,17031050600,"Census Tract 506, Cook County, Illinois",506,506,0,1.877746704,2503,275,2283,301,27,35,0,11,146,57,47,47
1400000US17031050700,17031050700,"Census Tract 507, Cook County, Illinois",507,507,0,2.284946237,1488,122,1409,119,0,11,5,10,40,33,34,26
1400000US17031050800,17031050800,"Census Tract 508, Cook County, Illinois",508,508,0,3.039288362,1349,151,1214,168,0,11,11,12,83,49,41,35
1400000US17031050900,17031050900,"Census Tract 509, Cook County, Illinois",509,509,0,2.858880779,1644,216,1480,221,5,9,10,10,102,46,47,29
1400000US17031051000,17031051000,"Census Tract 510, Cook County, Illinois",510,510,0,5.931656995,1551,149,1264,149,9,13,10,12,176,84,92,65
1400000US17031051100,17031051100,"Census Tract 511, Cook County, Illinois",511,511,0,8.912655971,1683,198,1382,192,12,14,44,37,95,59,150,94
1400000US17031051200,17031051200,"Census Tract 512, Cook County, Illinois",512,512,0,1.595092025,1630,160,1529,156,21,46,3,5,51,33,26,28
1400000US17031051300,17031051300,"Census Tract 513, Cook County, Illinois",513,513,0,2.600732601,2730,310,2505,277,0,11,0,11,154,115,71,46
1400000US17031051400,17031051400,"Census Tract 514, Cook County, Illinois",514,514,0,3.539823009,2373,340,2091,310,15,24,13,18,170,88,84,51
1400000US17031060100,17031060100,"Census Tract 601, Cook County, Illinois",601,601,0,2.749806352,2582,219,2360,221,33,31,13,20,105,60,71,74
1400000US17031060200,17031060200,"Census Tract 602, Cook County, Illinois",602,602,0,8.828337875,1835,238,1500,199,3,8,37,44,133,76,162,81
1400000US17031060300,17031060300,"Census Tract 603, Cook County, Illinois",603,603,0,3.333333333,3270,363,3056,378,0,11,36,36,69,52,109,78
1400000US17031060400,17031060400,"Census Tract 604, Cook County, Illinois",604,604,0,6.82364248,4162,473,3662,352,0,11,36,37,180,86,284,251
1400000US17031060500,17031060500,"Census Tract 605, Cook County, Illinois",605,605,0,7.346585998,1157,126,830,126,6,13,21,21,215,75,85,52
1400000US17031060800,17031060800,"Census Tract 608, Cook County, Illinois",608,608,0,9.577989243,4834,388,3794,303,27,31,112,99,438,129,463,189
1400000US17031060900,17031060900,"Census Tract 609, Cook County, Illinois",609,609,0,7.28991917,6557,706,5438,688,0,16,133,155,508,191,478,208
1400000US17031061000,17031061000,"Census Tract 610, Cook County, Illinois",610,610,0,7.655502392,1672,165,1420,164,13,16,10,14,101,51,128,105
1400000US17031061100,17031061100,"Census Tract 611, Cook County, Illinois",611,611,0,1.197126895,1253,195,1213,192,0,11,9,10,16,17,15,16
1400000US17031061200,17031061200,"Census Tract 612, Cook County, Illinois",612,612,0,3.179442509,2296,256,2170,250,5,8,20,21,28,29,73,56
1400000US17031061500,17031061500,"Census Tract 615, Cook County, Illinois",615,615,0,3.205128205,2028,268,1868,280,22,23,17,21,56,36,65,50
1400000US17031061800,17031061800,"Census Tract 618, Cook County, Illinois",618,618,0,14.14847162,1145,124,906,120,5,7,0,11,72,35,162,89
1400000US17031061901,17031061901,"Census Tract 619.01, Cook County, Illinois",619.01,619.01,0,7.034775684,3767,396,3151,450,13,23,28,32,310,134,265,167
1400000US17031061902,17031061902,"Census Tract 619.02, Cook County, Illinois",619.02,619.02,0,5.833975842,3891,335,3435,328,0,11,0,11,229,94,227,119
1400000US17031062000,17031062000,"Census Tract 620, Cook County, Illinois",620,620,0,3.7653874,2762,234,2457,226,0,11,56,33,145,71,104,56
1400000US17031062100,17031062100,"Census Tract 621, Cook County, Illinois",621,621,0,4.40688198,3313,434,2957,426,0,11,36,56,174,82,146,93
1400000US17031062200,17031062200,"Census Tract 622, Cook County, Illinois",622,622,0,2.560777958,3085,285,2889,290,20,33,6,10,91,64,79,57
1400000US17031062300,17031062300,"Census Tract 623, Cook County, Illinois",623,623,0,2.997601918,1668,117,1548,130,0,11,50,37,20,16,50,31
1400000US17031062400,17031062400,"Census Tract 624, Cook County, Illinois",624,624,0,2.925687537,1709,199,1478,216,28,39,36,43,117,71,50,42
1400000US17031062500,17031062500,"Census Tract 625, Cook County, Illinois",625,625,0,0.722311396,1246,152,1178,147,0,11,5,8,54,31,9,10
1400000US17031062600,17031062600,"Census Tract 626, Cook County, Illinois",626,626,0,4.929577465,2272,172,1984,176,0,11,12,14,164,91,112,80
1400000US17031062700,17031062700,"Census Tract 627, Cook County, Illinois",627,627,0,4.117210682,2696,244,2476,262,0,11,14,14,95,64,111,135
1400000US17031062800,17031062800,"Census Tract 628, Cook County, Illinois",628,628,0,4.986225895,3630,318,3247,329,9,15,32,27,161,68,181,96
1400000US17031062900,17031062900,"Census Tract 629, Cook County, Illinois",629,629,0,1.636278635,4278,426,3934,433,13,22,64,44,197,94,70,50
1400000US17031063000,17031063000,"Census Tract 630, Cook County, Illinois",630,630,0,6.076335878,3275,281,2933,282,0,11,54,55,89,49,199,83
1400000US17031063100,17031063100,"Census Tract 631, Cook County, Illinois",631,631,0,9.186241611,2384,231,2077,240,0,11,44,35,44,35,219,86
1400000US17031063200,17031063200,"Census Tract 632, Cook County, Illinois",632,632,0,11.15271898,6142,540,4936,536,4,8,37,45,480,179,685,293
1400000US17031063301,17031063301,"Census Tract 633.01, Cook County, Illinois",633.01,633.01,0,6.617038875,2418,238,2061,265,13,21,45,50,139,86,160,110
1400000US17031063302,17031063302,"Census Tract 633.02, Cook County, Illinois",633.02,633.02,0,6.03960396,4040,364,3365,312,1,3,36,35,394,161,244,144
1400000US17031063303,17031063303,"Census Tract 633.03, Cook County, Illinois",633.03,633.03,0,5.725490196,1275,148,1134,147,0,11,8,9,60,46,73,33
1400000US17031063400,17031063400,"Census Tract 634, Cook County, Illinois",634,634,0,3.913043478,2070,212,1844,227,11,18,7,11,127,77,81,62
1400000US17031070101,17031070101,"Census Tract 701.01, Cook County, Illinois",701.01,701.01,0,3.631082062,4131,839,3898,855,0,11,9,15,74,58,150,91
1400000US17031070102,17031070102,"Census Tract 701.02, Cook County, Illinois",701.02,701.02,0,9.341825902,2355,310,1913,295,19,32,6,11,197,128,220,104
1400000US17031070103,17031070103,"Census Tract 701.03, Cook County, Illinois",701.03,701.03,0,11.36490251,1795,247,1487,267,0,11,11,19,93,81,204,108
1400000US17031070200,17031070200,"Census Tract 702, Cook County, Illinois",702,702,0,6.325446644,4142,426,3601,417,6,6,40,37,233,106,262,128
1400000US17031070300,17031070300,"Census Tract 703, Cook County, Illinois",703,703,0,3.785211268,3408,266,3169,275,11,16,11,17,88,41,129,123
1400000US17031070400,17031070400,"Census Tract 704, Cook County, Illinois",704,704,0,6.542857143,3500,290,3028,346,32,43,51,48,160,90,229,136
1400000US17031070500,17031070500,"Census Tract 705, Cook County, Illinois",705,705,0,4.353352399,3147,341,2834,344,94,64,15,18,67,40,137,89
1400000US17031070600,17031070600,"Census Tract 706, Cook County, Illinois",706,706,0,2.293577982,2834,300,2535,280,7,11,49,56,178,103,65,65
1400000US17031070700,17031070700,"Census Tract 707, Cook County, Illinois",707,707,0,4.138306561,3673,378,3169,348,114,81,24,29,214,80,152,100
1400000US17031071000,17031071000,"Census Tract 710, Cook County, Illinois",710,710,0,4.810744811,4095,459,3680,421,19,31,67,54,132,49,197,108
1400000US17031071100,17031071100,"Census Tract 711, Cook County, Illinois",711,711,0,3.130259172,2971,339,2771,342,0,11,15,19,92,72,93,51
1400000US17031071200,17031071200,"Census Tract 712, Cook County, Illinois",712,712,0,2.965088474,2091,227,1823,244,10,15,24,19,172,123,62,53
1400000US17031071300,17031071300,"Census Tract 713, Cook County, Illinois",713,713,0,4.105736783,3556,284,3227,304,14,21,15,24,154,83,146,84
1400000US17031071400,17031071400,"Census Tract 714, Cook County, Illinois",714,714,0,8.25117874,4666,477,3827,472,14,22,46,60,394,148,385,203
1400000US17031071500,17031071500,"Census Tract 715, Cook County, Illinois",715,715,0,5.843221863,5562,402,5007,406,16,24,50,47,164,85,325,224
1400000US17031071600,17031071600,"Census Tract 716, Cook County, Illinois",716,716,0,8.636897767,1702,203,1516,198,0,11,4,7,35,24,147,96
1400000US17031071700,17031071700,"Census Tract 717, Cook County, Illinois",717,717,0,5.941704036,1784,170,1539,173,14,17,12,14,113,45,106,70
1400000US17031071800,17031071800,"Census Tract 718, Cook County, Illinois",718,718,0,3.760552571,2606,327,2186,286,0,11,9,17,313,131,98,78
1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",801,801,0,5.445237357,6446,642,5530,585,0,16,83,105,482,225,351,200
1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",802.01,802.01,0,4.562518048,3463,390,3060,356,0,11,14,25,231,93,158,144
1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",802.02,802.02,0,9.372337404,3521,405,2990,415,0,11,16,25,185,129,330,185
1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",803,803,0,5.738434164,4496,437,3708,459,36,59,56,65,438,192,258,191
1400000US17031080400,17031080400,"Census Tract 804, Cook County, Illinois",804,804,0,2.864175431,4469,478,4259,497,0,11,0,11,82,105,128,139
1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",810,810,0,11.50940981,7811,582,6084,651,72,122,63,52,693,214,899,377
1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",811,811,0,9.830230011,3652,312,3114,326,55,90,0,11,124,86,359,144
1400000US17031081201,17031081201,"Census Tract 812.01, Cook County, Illinois",812.01,812.01,0,5.449351791,4551,415,4001,407,17,25,37,59,248,113,248,142
1400000US17031081202,17031081202,"Census Tract 812.02, Cook County, Illinois",812.02,812.02,0,2.692778458,3268,384,2907,384,0,11,107,171,166,91,88,56
1400000US17031081300,17031081300,"Census Tract 813, Cook County, Illinois",813,813,0,11.47376852,4994,424,3846,363,0,11,0,11,575,197,573,249
1400000US17031081401,17031081401,"Census Tract 814.01, Cook County, Illinois",814.01,814.01,0,14.53389831,2360,317,1482,189,0,11,197,128,338,131,343,146
1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois",814.02,814.02,0,6.262278978,4072,411,3143,444,0,11,56,51,618,224,255,169
1400000US17031081403,17031081403,"Census Tract 814.03, Cook County, Illinois",814.03,814.03,0,15.48776894,6786,743,4764,612,0,16,224,203,747,255,1051,381
1400000US17031081500,17031081500,"Census Tract 815, Cook County, Illinois",815,815,0,11.9399428,4196,444,3308,381,0,11,166,119,221,120,501,236
1400000US17031081600,17031081600,"Census Tract 816, Cook County, Illinois",816,816,0,9.778434269,3385,355,2670,291,0,11,26,28,358,104,331,217
1400000US17031081700,17031081700,"Census Tract 817, Cook County, Illinois",817,817,0,16.18604651,3225,416,2493,414,0,11,15,24,195,117,522,292
1400000US17031081800,17031081800,"Census Tract 818, Cook County, Illinois",818,818,0,5.177412674,7243,402,6262,532,0,16,1,2,605,265,375,186
1400000US17031081900,17031081900,"Census Tract 819, Cook County, Illinois",819,819,0,3.392444102,1297,210,1215,194,0,11,0,11,38,28,44,51
1400000US17031090100,17031090100,"Census Tract 901, Cook County, Illinois",901,901,0,4.131966688,3122,270,2503,254,17,21,24,40,449,158,129,85
1400000US17031090200,17031090200,"Census Tract 902, Cook County, Illinois",902,902,0,3.585531512,6331,464,5390,538,94,79,45,36,575,194,227,151
1400000US17031090300,17031090300,"Census Tract 903, Cook County, Illinois",903,903,0,1.118099231,1431,110,1277,117,0,11,0,11,138,54,16,20
1400000US17031100100,17031100100,"Census Tract 1001, Cook County, Illinois",1001,1001,0,8.148271832,5989,616,4490,566,44,70,54,68,913,296,488,357
1400000US17031100200,17031100200,"Census Tract 1002, Cook County, Illinois",1002,1002,0,8.243166287,7024,678,5783,670,20,31,75,68,567,257,579,264
1400000US17031100300,17031100300,"Census Tract 1003, Cook County, Illinois",1003,1003,0,2.109840554,6209,577,5185,590,8,16,22,33,863,269,131,91
1400000US17031100400,17031100400,"Census Tract 1004, Cook County, Illinois",1004,1004,0,3.816278284,2961,139,2585,172,43,45,1,4,219,98,113,91
1400000US17031100500,17031100500,"Census Tract 1005, Cook County, Illinois",1005,1005,0,3.273924835,5162,607,4145,611,2,6,46,43,800,256,169,149
1400000US17031100600,17031100600,"Census Tract 1006, Cook County, Illinois",1006,1006,0,6.986634265,4938,376,3517,309,28,28,35,30,1013,190,345,131
1400000US17031100700,17031100700,"Census Tract 1007, Cook County, Illinois",1007,1007,0,8.947927736,4705,284,3230,320,39,43,30,47,985,202,421,127
1400000US17031110100,17031110100,"Census Tract 1101, Cook County, Illinois",1101,1101,0,5.589854831,5993,776,4825,593,63,72,176,206,594,215,335,168
1400000US17031110200,17031110200,"Census Tract 1102, Cook County, Illinois",1102,1102,0,13.2734186,2893,315,1969,292,0,11,31,39,509,166,384,227
1400000US17031110300,17031110300,"Census Tract 1103, Cook County, Illinois",1103,1103,0,12.69303202,5310,474,3609,450,21,26,44,46,962,381,674,342
1400000US17031110400,17031110400,"Census Tract 1104, Cook County, Illinois",1104,1104,0,16.64554288,4734,362,2780,395,34,33,61,48,1071,266,788,280
1400000US17031110501,17031110501,"Census Tract 1105.01, Cook County, Illinois",1105.01,1105.01,0,9.42733099,4837,522,3561,405,19,28,88,68,713,223,456,211
1400000US17031110502,17031110502,"Census Tract 1105.02, Cook County, Illinois",1105.02,1105.02,0,13.99129173,3445,426,2248,421,19,21,50,62,646,240,482,229
1400000US17031120100,17031120100,"Census Tract 1201, Cook County, Illinois",1201,1201,0,1.778907243,3935,270,3587,264,17,19,26,40,235,88,70,61
1400000US17031120200,17031120200,"Census Tract 1202, Cook County, Illinois",1202,1202,0,5.015466195,4526,288,3545,330,0,11,21,23,733,138,227,235
1400000US17031120300,17031120300,"Census Tract 1203, Cook County, Illinois",1203,1203,0,2.533394749,6513,467,5285,510,0,16,0,16,1063,211,165,97
1400000US17031120400,17031120400,"Census Tract 1204, Cook County, Illinois",1204,1204,0,6.611349036,3736,385,2669,315,42,48,46,46,732,155,247,100
1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois",1301,1301,0,5.594405594,6149,615,3711,484,41,54,76,80,1977,500,344,150
1400000US17031130200,17031130200,"Census Tract 1302, Cook County, Illinois",1302,1302,0,17.32026144,1530,181,1126,181,7,12,0,11,132,68,265,174
1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",1303,1303,0,17.23116787,5403,432,2988,331,40,46,27,29,1417,223,931,231
1400000US17031140100,17031140100,"Census Tract 1401, Cook County, Illinois",1401,1401,0,39.29102628,4034,574,1685,350,215,264,36,41,513,144,1585,415
1400000US17031140200,17031140200,"Census Tract 1402, Cook County, Illinois",1402,1402,0,32.84428143,5998,700,2965,426,101,98,35,39,927,179,1970,596
1400000US17031140301,17031140301,"Census Tract 1403.01, Cook County, Illinois",1403.01,1403.01,0,37.23986857,2739,528,913,228,181,281,22,35,603,199,1020,371
1400000US17031140302,17031140302,"Census Tract 1403.02, Cook County, Illinois",1403.02,1403.02,0,26.58255384,4597,425,2641,318,94,83,13,21,627,202,1222,348
1400000US17031140400,17031140400,"Census Tract 1404, Cook County, Illinois",1404,1404,0,20.18510957,7347,865,4202,612,44,55,0,16,1618,475,1483,447
1400000US17031140500,17031140500,"Census Tract 1405, Cook County, Illinois",1405,1405,0,25.59565935,4239,481,2209,326,30,35,57,52,858,259,1085,352
1400000US17031140601,17031140601,"Census Tract 1406.01, Cook County, Illinois",1406.01,1406.01,0,43.44386979,3287,717,1268,347,32,32,24,29,535,205,1428,576
1400000US17031140602,17031140602,"Census Tract 1406.02, Cook County, Illinois",1406.02,1406.02,0,34.30171509,5714,758,2904,427,200,174,7,11,643,320,1960,666
1400000US17031140701,17031140701,"Census Tract 1407.01, Cook County, Illinois",1407.01,1407.01,0,24.3902439,2296,284,1303,189,21,21,5,9,407,173,560,133
1400000US17031140702,17031140702,"Census Tract 1407.02, Cook County, Illinois",1407.02,1407.02,0,27.98961545,6163,661,3454,486,105,102,65,50,814,243,1725,376
1400000US17031140800,17031140800,"Census Tract 1408, Cook County, Illinois",1408,1408,0,21.92267228,7604,781,4520,359,17,25,59,74,1341,490,1667,595
1400000US17031150200,17031150200,"Census Tract 1502, Cook County, Illinois",1502,1502,0,13.73503486,7601,835,5164,656,279,242,39,62,1075,316,1044,280
1400000US17031150300,17031150300,"Census Tract 1503, Cook County, Illinois",1503,1503,0,8.579164885,7017,648,5104,590,101,94,60,51,1150,276,602,215
1400000US17031150401,17031150401,"Census Tract 1504.01, Cook County, Illinois",1504.01,1504.01,0,7.982832618,4660,501,3141,378,0,11,48,41,1099,398,372,139
1400000US17031150402,17031150402,"Census Tract 1504.02, Cook County, Illinois",1504.02,1504.02,0,10.62602965,3642,449,2583,407,131,100,50,80,491,185,387,174
1400000US17031150501,17031150501,"Census Tract 1505.01, Cook County, Illinois",1505.01,1505.01,0,7.375381485,3932,515,2476,426,83,92,9,14,1074,289,290,129
