tract,percent_black_2016,percent_black_2015,percent_black_2014,percent_black_2013,percent_black_2012,percent_black_2011
3805,,0.988052569,0.990243902,0.992865636,0.939741750,0.983009709
3807,,0.795952782,0.808388158,0.776107595,0.800000000,0.762605042
3812,,0.897512438,0.952723535,0.958665339,0.908691835,0.912964642
3814,,0.996581197,0.997136312,0.981624185,0.920195440,0.901057872
3815,,0.833333333,0.856000000,0.893258427,0.966824645,0.965686275
3817,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
3818,,0.790322581,0.779491833,0.677692308,0.714524207,0.828674482
3819,,0.905153099,0.916473318,0.904119850,0.944130127,0.961842105
3901,,0.897384306,0.913419913,0.935319767,0.938821752,0.920842411
3902,,0.811227637,0.868051313,0.910080183,0.919851380,0.861111111
3903,,0.892171344,0.890684084,0.917931034,0.924847664,0.923555230
3904,,0.870033420,0.897781300,0.923327306,0.913441955,0.917845118
3905,,0.637542662,0.641509434,0.700801974,0.661579297,0.640989399
3906,,0.429263045,0.420546559,0.390553580,0.447633434,0.461305008
3907,,0.480916031,0.477531749,0.452870305,0.457967378,0.453340310
4003,,0.905918058,0.957110609,0.991452991,0.988031119,0.979130435
4004,,0.981298130,0.980734497,0.980673317,0.986301370,0.966666667
4005,,0.992063492,0.992568126,0.989734816,0.994410806,0.984399376
4008,,0.954171934,0.941176471,0.989944521,0.988518944,0.985879332
4101,,0.474387528,0.463701431,0.499165275,0.483425414,0.467170250
4102,,0.174639332,0.193910256,0.213006598,0.252988048,0.394639556
4105,,0.496742047,0.516730038,0.573075493,0.614665170,0.596702855
4106,,0.295633188,0.320930233,0.390768006,0.402811245,0.402010050
4107,,0.241889313,0.240939255,0.249613203,0.209814722,0.209692451
4108,,0.359975595,0.431427679,0.431244153,0.423227066,0.390737117
4109,,0.304362416,0.315429353,0.309364548,0.326409496,0.325945946
4110,,0.332510034,0.305463326,0.266323024,0.272931276,0.263157895
4111,,0.060900265,0.060552093,0.053884149,0.064458371,0.030864198
4112,,0.124179104,0.167356594,0.126630435,0.132379249,0.103019538
4201,,0.922498119,0.901960784,0.921285141,0.907320872,0.910856134
4202,,0.754940711,0.757469244,0.645505971,0.676691729,0.683257919
4203,,0.413572854,0.432087912,0.438775510,0.516570226,0.548013245
4204,,0.612853864,0.504111842,0.513573001,0.627023223,0.742300440
4205,,0.856851758,0.922343973,0.934919210,0.952155172,0.985501066
4206,,0.927665571,0.934338521,0.951462352,0.958937198,0.979657883
4207,,0.958345221,0.946557377,0.951252087,0.979506773,0.984059857
4208,,0.925861317,0.934118674,0.951612903,0.932054357,0.926166329
4212,,0.982738780,0.990041008,0.990249848,0.989892183,1.000000000
4301.01,,0.891985203,0.904676719,0.888731396,0.930197648,0.901906731
4301.02,,0.946148825,0.958699473,0.967811159,0.985204246,0.987997473
4302,,0.963765182,0.945808809,0.946720394,0.888113462,0.900391475
4303,,0.992059785,0.996463307,0.981327801,0.967516242,0.981165919
4304,,0.941860465,0.942289195,0.956508423,0.964638420,0.972868217
4305,,0.947627315,0.947828462,0.962226067,0.971633238,0.981175128
4306,,0.912291538,0.940872560,0.957722661,0.922622563,0.980625000
4307,,0.888540031,0.921774194,0.939618231,0.909962484,0.916376307
4308,,0.942720764,0.941489362,0.950028074,0.948200654,0.965652601
4309,,0.978738483,0.976951673,0.982006920,0.994620764,1.000000000
4312,,0.958131068,0.941659070,0.954620735,0.954115587,0.945833333
4313.01,,0.941718801,0.928383514,0.944141252,0.970669427,0.961564396
4313.02,,0.920020248,0.902675684,0.904576727,0.937269373,0.971103327
4314,,0.895379108,0.918461538,0.927997528,0.911633821,0.918054195
4401.01,,0.927631579,0.931945556,0.972369819,0.976386723,0.977863989
4401.02,,0.974163630,0.980038023,0.991579656,0.996309963,0.988934188
4402.01,,0.959075407,0.976230582,0.986318632,0.965996618,0.967478198
4402.02,,0.969827586,0.980577137,0.974358974,0.967569176,0.973166927
4403,,0.960514834,0.949494949,0.944617438,0.961136364,0.975718850
4406,,0.981882235,0.985408560,0.983294664,0.979723046,0.991917378
4407,,0.970909091,0.977348434,0.979861548,0.919699596,0.933782267
4408,,0.985793700,0.988745076,0.986692952,0.994389902,0.986732187
4409,,0.966612378,0.986693548,0.983906046,0.987753674,0.960989202
4503,,0.993202614,0.942680301,0.940997230,0.948327441,0.944946358
4601,,0.722474007,0.652739347,0.681616996,0.720047450,0.741540257
4602,,0.533491875,0.522086824,0.486787779,0.370158451,0.301628106
4603.01,,0.664739884,0.677529367,0.682360529,0.653042122,0.649111873
4603.02,,0.928156949,0.909013120,0.912783751,0.938855500,0.938679245
4604,,0.968098958,0.982878884,0.991535671,0.986817326,0.986390533
4605,,0.949244966,0.954355982,0.954684630,0.933409655,0.969233414
4606,,0.703586498,0.682926829,0.799103139,0.830065359,0.763931889
4607,,0.553265941,0.599448466,0.557110316,0.572097692,0.485068378
4610,,0.459757442,0.437069813,0.519774011,0.413333333,0.522284997
4701,,1.000000000,1.000000000,0.993655270,0.994298746,0.994961470
4801,,0.967541766,0.969682152,0.969077568,0.974528782,0.965018657
4802,,0.984271523,0.994814175,0.995356037,1.000000000,1.000000000
4803,,0.916805324,0.924496644,0.927439533,0.947330961,0.966015907
4804,,0.948897000,0.961349492,0.970837253,0.972763238,0.977446870
4805,,0.867395762,0.812413793,0.776730582,0.808352218,0.864944408
4903,,0.924764890,0.939301310,0.940215054,0.939688716,0.963723150
4904,,0.975242196,0.981481481,0.976817703,0.985624438,1.000000000
4905,,0.890114740,0.905555556,0.911881978,0.908677686,0.887729549
4906,,0.991625960,0.984159780,0.981481481,0.921655580,0.947089947
4907,,0.980697847,0.985457064,0.967507777,0.975160994,0.987447699
4908,,0.965748133,0.962854869,0.940841248,0.938957296,0.960536113
4909.01,,0.950260005,0.965124555,0.967848101,0.965770171,0.960424211
4909.02,,0.980373105,0.989637306,0.987464920,0.985303380,0.998083290
4910,,0.991222571,0.980671965,0.983545544,0.962835791,0.962626996
4911,,0.949860724,0.965042604,0.962563452,0.970189702,0.977411118
4912,,0.963802878,0.980699199,0.986141503,0.989922741,0.979317852
4913,,0.933572711,0.935552710,0.957763975,0.963656388,0.974383917
4914,,0.959788790,0.950333580,0.982449589,0.977223089,0.979401993
5001,,0.977950713,0.976161738,0.967391304,0.976011158,0.970974044
5002,,0.964411028,0.964131994,0.937559581,0.940589116,0.951733833
5003,,0.309423347,0.309265176,0.298556430,0.446833931,0.399413490
5101,,0.103633491,0.067745474,0.026655202,0.024390244,0.011784925
5102,,0.728587743,0.755932203,0.809540390,0.792144026,0.828553808
5103,,0.969772879,0.963061123,0.954324912,0.937601035,0.934579439
5201,,0.050209205,0.035996488,0.034449296,0.102808691,0.089242054
5202,,0.076456311,0.062452972,0.108954810,0.089860054,0.102687140
5203,,0.025619417,0.003270111,0.006517553,0.007527050,0.003606603
5204,,0.025811035,0.012315930,0.018667358,0.006773708,0.002214839
5205,,0.000000000,0.000216779,0.000228467,0.000226552,0.000220361
5206,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
5301,,0.422741862,0.454806313,0.532773781,0.570799707,0.600895427
5302,,0.993368984,0.993255671,0.995467225,0.972065992,0.984020185
5303,,0.968952135,0.969683360,0.976230492,0.955245086,0.969432314
5304,,0.967676768,0.977689638,0.980334317,0.998155832,0.996122152
5305.01,,0.973375932,0.950115562,0.962997923,0.962493578,0.976878613
5305.02,,0.989775051,0.988628763,0.992296919,1.000000000,1.000000000
5305.03,,0.981532273,0.977074024,0.974463557,0.982954545,0.980762625
5306,,0.961297071,0.959610028,0.959933222,0.944856211,0.964535196
5401.01,,0.937284996,0.971188169,0.932622122,0.959532630,0.944155844
5401.02,,0.946541830,0.948898409,0.972125436,1.000000000,0.991644285
5501,,0.091585761,0.054002071,0.092057255,0.117380285,0.099472296
5502,,0.000000000,0.016673129,0.011127596,0.019842756,0.023196810
5601,,0.080080754,0.038004751,0.035344828,0.032667877,0.020127119
5602,,0.720311486,0.709271523,0.785754035,0.837255884,0.880450070
5603,,0.032361516,0.087901701,0.078823897,0.063171194,0.098163842
5604,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
5607,,0.001421666,0.001434309,0.001412030,0.001233806,0.000858615
5608,,0.006101583,0.005389928,0.009672493,0.000357143,0.000513875
5609,,0.006365849,0.003719546,0.003781433,0.004049364,0.003318368
5610,,0.007587253,0.000000000,0.000000000,0.000000000,0.000000000
5611,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
5701,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
5702,,0.000000000,0.000000000,0.000000000,0.000574713,0.000629723
5703,,0.001843781,0.002524854,0.000000000,0.000000000,0.000000000
5704,,0.007662835,0.007759959,0.007726269,0.007172744,0.018786127
5705,,0.037634409,0.031323414,0.073861462,0.078749505,0.058801775
5801,,0.002300361,0.000000000,0.000000000,0.000332668,0.038987004
5802,,0.027814570,0.017740982,0.013924870,0.018411968,0.014339827
5803,,0.030659387,0.000000000,0.000000000,0.000000000,0.000000000
5804,,0.056320082,0.028141200,0.026964561,0.010912962,0.007171315
5805.01,,0.016102768,0.016999407,0.017027244,0.015151515,0.017304860
5805.02,,0.005259204,0.018597997,0.042553191,0.023403411,0.021641646
5806,,0.012873234,0.015625000,0.041058704,0.037483487,0.029963174
5807,,0.006067563,0.006357279,0.005282536,0.000000000,0.000000000
5808,,0.000000000,0.012642986,0.010000000,0.009274414,0.008390142
5905,,0.023137698,0.020629750,0.010655301,0.006119327,0.007592191
5906,,0.007238883,0.013404148,0.009226933,0.015246854,0.003180493
5907,,0.041566986,0.036796537,0.063862928,0.058261700,0.072007785
6004,,0.009255612,0.003580455,0.003698064,0.001841197,0.025528979
6006,,0.010179844,0.000000000,0.000000000,0.000000000,0.000000000
6007,,0.064995752,0.057727273,0.053571429,0.048651039,0.046492320
6009,,0.103642207,0.138873701,0.120674864,0.098751089,0.059836297
6103,,0.043567052,0.054399160,0.031884058,0.028012784,0.020107987
6104,,0.011274510,0.020031629,0.033877039,0.000000000,0.000000000
6108,,0.010506799,0.010974822,0.012163892,0.000000000,0.000000000
6110,,0.498388829,0.529461279,0.611111111,0.656468531,0.608581436
6111,,0.116609294,0.226486080,0.172776911,0.192607004,0.217616580
6112,,0.169262295,0.225213675,0.212591634,0.215108835,0.242449664
6113,,0.069387755,0.154985549,0.095981402,0.096385542,0.128361076
6114,,0.024082232,0.039785553,0.047885076,0.027922756,0.032069971
6115,,0.086671044,0.086299530,0.092087312,0.095754868,0.090041741
6116,,0.697007481,0.640941792,0.809908999,0.688888889,0.666666667
6117,,0.453827940,0.683146067,0.713976945,0.700077700,0.684559311
6118,,0.471355196,0.503069996,0.566286216,0.655320814,0.583333333
6119,,0.798484848,0.808727948,0.876577840,0.842434348,0.891233766
6120,,0.916230366,0.892181589,0.913642053,0.872232764,0.985975610
6121,,0.885635865,0.876404494,0.888983051,0.931835206,0.974063401
6201,,0.000000000,0.000000000,0.030960404,0.031482663,0.031693262
6202,,0.003726708,0.003683995,0.003944773,0.003668977,0.004329004
6203,,0.028354362,0.012624113,0.010313709,0.007816092,0.007086614
6204,,0.009162849,0.007132668,0.007043594,0.037162799,0.034346625
6301,,0.122488038,0.146255507,0.190832554,0.222871452,0.220484754
6302,,0.006181645,0.005863780,0.000000000,0.000000000,0.000000000
6303,,0.000000000,0.000000000,0.000000000,0.000341880,0.000551268
6304,,0.000688610,0.000000000,0.000000000,0.000000000,0.000000000
6305,,0.022170180,0.009605283,0.015517517,0.031187123,0.036746343
6308,,0.034146975,0.041443133,0.046209913,0.027870518,0.038045069
6309,,0.015335702,0.013878180,0.013268014,0.016138917,0.011386743
6401,,0.045454545,0.029268293,0.000000000,0.000000000,0.000000000
6403,,0.000000000,0.000000000,0.001757469,0.002742820,0.002406739
6404,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
6405,,0.014753615,0.010053409,0.015429122,0.011736383,0.000273898
6406,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
6407,,0.007140640,0.007418856,0.000000000,0.000000000,0.000000000
6408,,0.003294893,0.042325056,0.050906963,0.039877301,0.035258359
6501,,0.014174972,0.000221729,0.028928200,0.024839744,0.027985075
6502,,0.012805436,0.013109596,0.014287715,0.004819277,0.003903527
6503.01,,0.000344947,0.000348189,0.010647582,0.015844436,0.015540161
6503.02,,0.041828794,0.035197686,0.025753158,0.032494503,0.019661523
6504,,0.060380228,0.048050522,0.044113593,0.014879650,0.024629820
6505,,0.081542969,0.079990392,0.088787295,0.127243808,0.137976930
6603.01,,0.323943662,0.435754190,0.514866980,0.583285303,0.578918919
6603.02,,0.136752137,0.158084264,0.165458724,0.189952068,0.198948949
6604,,0.029225908,0.041004184,0.038759690,0.037303786,0.034561806
6605,,0.124205013,0.142932304,0.174737617,0.203584906,0.163931369
6606,,0.614621237,0.628325762,0.657461240,0.730864966,0.678207110
6607,,0.902835696,0.930145685,0.908491344,0.946798493,0.920831272
6608,,0.488327526,0.505293847,0.533333333,0.535160119,0.619473264
6609,,0.839289779,0.843011246,0.855400697,0.878111040,0.857570573
6610,,0.895109980,0.913066294,0.930985666,0.911795775,0.919559229
6611,,0.451392204,0.498092553,0.512994734,0.485433604,0.482660412
6701,,0.910943396,0.921299188,0.972191324,0.938028169,0.947192513
6702,,0.907216495,0.912690355,0.919487649,0.937609842,1.000000000
6703,,0.885095754,0.914554671,0.899126291,0.900140647,0.919037199
6704,,0.908406524,0.792787944,0.849270665,0.874940786,0.858261843
6705,,0.819029851,0.862500000,0.937293729,0.925078864,0.934571176
6706,,0.921917808,0.919926650,0.904553961,0.906499430,0.966844287
6707,,0.944322344,0.967032967,0.929197572,0.951698113,0.973072215
6708,,0.991486947,1.000000000,0.978991597,0.975484607,0.975424225
6709,,0.969455511,0.965909091,0.988194444,0.971111111,0.975308642
6711,,0.997239476,0.996635262,0.998031496,0.997526283,0.982643525
6712,,0.968984962,0.971777987,0.950884086,0.968881413,0.994978479
6713,,0.951475738,0.982648402,0.985036340,0.968130922,0.973170732
6714,,0.966391185,0.961909871,0.961267606,0.936207915,0.958170664
6715,,0.887118194,0.933312846,0.962734584,0.943401513,0.942437079
6716,,0.895566502,0.907900480,0.918294849,0.930072602,0.952456418
6718,,0.861111111,0.923617208,0.942806077,0.933388158,0.990430622
6719,,0.992468619,0.997715156,0.996939556,0.996162701,0.996257485
6720,,0.935550936,0.943346191,0.935327198,0.979874898,0.965783133
6805,,0.934065934,0.871595331,0.884266263,0.890693317,0.914336704
6806,,0.966066482,0.947929737,0.942613636,0.990455213,0.972857143
6809,,0.969269363,0.971673060,0.962036492,0.962547771,0.969461559
6810,,0.962325430,0.961364427,0.972645429,0.948674371,0.963720930
6811,,0.962434479,0.987161596,0.987179487,0.989574528,0.993750000
6812,,0.919573246,0.949473684,0.954437401,0.959190792,0.974177573
6813,,0.905986696,0.914902449,0.971886121,0.995623632,1.000000000
6814,,1.000000000,1.000000000,0.996209728,0.996036036,0.993141289
6903,,0.913418137,0.898861646,0.911884320,0.916666667,0.921363041
6904,,0.963601533,0.953364982,0.957235911,0.960906516,0.981221973
6905,,0.994858612,0.994747899,0.995054402,1.000000000,1.000000000
6909,,0.974272173,0.977262494,0.960362640,0.971428571,0.974739282
6910,,0.973066564,0.978912320,0.977403451,0.983550115,0.986676536
6911,,0.953081877,0.952321596,0.955498226,0.962329851,0.978108336
6912,,0.905605670,0.925714286,0.945799458,0.935727788,0.946892211
6913,,0.971783296,0.982054891,0.988488674,0.997427416,0.996773037
6914,,0.988235294,0.983431517,0.970024722,0.974067599,0.962729358
6915,,0.971412864,0.919491525,0.917921321,0.923305294,0.925700935
7001,,0.667077682,0.597532989,0.663879599,0.667498440,0.680925872
7002,,0.137067060,0.130460105,0.135323095,0.156222418,0.149594243
7003.01,,0.110225980,0.115942029,0.120877309,0.173677323,0.132177871
7003.02,,0.166353030,0.197678509,0.211333104,0.209596429,0.223577236
7004.01,,0.589793597,0.522600224,0.553959184,0.548273657,0.548821040
7004.02,,0.706822519,0.703385417,0.643953186,0.679284719,0.704771131
7005.01,,0.871242420,0.895438953,0.915411647,0.903379912,0.902003643
7005.02,,0.890575585,0.929023659,0.928548542,0.918988152,0.952517527
7101,,0.948837209,0.953058321,0.949891068,0.929597701,0.902349486
7102,,0.950898647,0.960992301,0.975155280,0.997468782,0.987868852
7103,,0.974634896,0.975824176,1.000000000,1.000000000,0.989179954
7104,,0.958876221,0.963668500,0.961449942,0.983326795,0.980096202
7105,,0.925031766,0.922388781,0.950346420,0.987159270,0.987927565
7106,,0.991507431,1.000000000,1.000000000,1.000000000,1.000000000
7107,,0.970954357,0.970686456,0.958612975,0.961161652,0.989031079
7108,,0.972099853,0.973561115,0.955258206,0.973158686,0.980643887
7109,,0.967647059,0.982737856,0.988927071,0.998185776,1.000000000
7110,,0.982556296,0.980551524,0.983070301,0.975813418,0.965844402
7111,,0.998118886,0.997130102,0.996686747,0.991108641,0.990651709
7112,,0.997610038,0.997159091,0.994660866,0.994512195,0.983909895
7113,,0.946175637,0.971518987,0.924698795,0.936280138,0.945121951
7114,,0.995737425,0.955091152,0.960857409,0.945046129,0.946729338
7115,,0.958438287,0.965913595,0.984936269,0.975394785,0.973329150
7201,,0.343137255,0.382632293,0.349697703,0.315647922,0.302361005
7202,,0.564471243,0.574585635,0.599605090,0.602742708,0.633070531
7203,,0.340705765,0.332788671,0.305765086,0.336058641,0.305763074
7204,,0.020165460,0.033941236,0.030588235,0.038443936,0.032142857
7205,,0.028066999,0.031064413,0.028850628,0.026976744,0.026717557
7206,,0.151515152,0.124049152,0.169273743,0.152095808,0.138954869
7207,,0.594960049,0.620005833,0.621925296,0.574581940,0.551475635
7301,,0.966853035,0.970172684,0.970467596,0.981301130,0.990719258
7302.01,,0.934813640,0.943337912,0.945397270,0.983772148,0.989407481
7302.02,,0.951825254,0.950560506,0.945475980,0.938699690,0.938975245
7303,,0.979522184,0.977619532,0.996164909,0.994092827,0.978685613
7304,,0.956456830,0.963430676,0.969636776,0.982758621,0.984458887
7305,,0.954009150,0.956511682,0.955123912,0.959126145,0.943349196
7306,,0.990231990,0.980733375,0.976966796,0.988560534,0.988475944
7307,,0.969722814,0.976980965,0.993064586,0.996000000,0.996428571
7401,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
7402,,0.014228271,0.030600920,0.027844455,0.034301607,0.033621367
7403,,0.026799557,0.017357980,0.017779705,0.019941083,0.003803983
7404,,0.092855672,0.115616552,0.121231423,0.135479689,0.141569576
7501,,0.930618744,0.963273634,0.914007694,0.923604960,0.919584641
7502,,0.542950820,0.516173913,0.531973730,0.534082923,0.480962644
7503,,0.076892899,0.079036507,0.122711864,0.116751269,0.123415362
7504,,0.349206349,0.331346094,0.258928571,0.230550285,0.195549984
7505,,0.756647211,0.727429738,0.704851330,0.728412755,0.627380046
7506,,0.949930459,0.944399460,0.965921483,0.970133613,0.970475670
7608.01,,0.009157918,0.016594681,0.025280899,0.028246014,0.019969666
7608.02,,0.011794440,0.006663890,0.000000000,0.000000000,0.000000000
7608.03,,0.005277443,0.008307231,0.009257980,0.009602981,0.009722011
7702.01,,0.012580877,0.011524823,0.013146514,0.013054830,0.011575674
7702.02,,0.009634685,0.011345219,0.009679968,0.012830636,0.003392536
7703,,0.002595274,0.000000000,0.020566982,0.024178637,0.020499495
7704,,0.012870276,0.007845632,0.004204470,0.009977827,0.005385610
7705,,0.008976225,0.008347655,0.019093079,0.016285107,0.041775457
7706.01,,0.009046850,0.010116978,0.006651885,0.008503401,0.005930087
7706.02,,0.013880507,0.015423621,0.012540453,0.030401959,0.039696439
7707,,0.021044427,0.026640927,0.035820896,0.031145717,0.023828435
7708,,0.015770107,0.016552901,0.033265097,0.043541131,0.047787909
7709.01,,0.002053388,0.001909490,0.001764360,0.000000000,0.000000000
7709.02,,0.006178040,0.007136485,0.003304296,0.002993116,0.000000000
8001,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8002,,0.007455584,0.010271225,0.014994417,0.016814875,0.018867925
8003,,0.006588799,0.008459215,0.008004926,0.004955094,0.014045802
8004,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8005,,0.002829655,0.000189897,0.000198531,0.000000000,0.000000000
8006,,0.009988475,0.010007698,0.006736527,0.006225681,0.006952965
8007,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8008,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8009,,0.025469458,0.023783548,0.020819491,0.019255456,0.001776593
8010,,0.001893143,0.001664932,0.002271789,0.001040366,0.000840336
8011,,0.007021277,0.008005193,0.006942983,0.008513425,0.004882191
8012,,0.002058824,0.002605675,0.005537744,0.010109520,0.007385914
8013,,0.013612792,0.020412595,0.022356360,0.021713195,0.021219512
8014,,0.003280840,0.008286377,0.003702457,0.004317502,0.005186722
8015,,0.016831377,0.016629547,0.019451677,0.025482509,0.032116074
8016.01,,0.004684363,0.006678950,0.021345708,0.025778210,0.023124008
8016.03,,0.062187812,0.089359504,0.098807054,0.105342742,0.083290222
8016.05,,0.000184196,0.020106991,0.010984919,0.014837882,0.012192998
8016.06,,0.000000000,0.000171527,0.000168350,0.006023060,0.005502063
8016.07,,0.020886306,0.021125444,0.030165913,0.031338493,0.045137544
8016.08,,0.002421674,0.001109702,0.001282668,0.002116230,0.003146633
8017.01,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8017.02,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8018,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8019.01,,0.011432741,0.030631046,0.031722792,0.027233851,0.036406068
8019.02,,0.040189125,0.011397720,0.000000000,0.000000000,0.000000000
8020.02,,0.015338004,0.012602740,0.013090909,0.018930958,0.021763187
8020.03,,0.024235645,0.025134650,0.020719738,0.027354435,0.030122870
8020.04,,0.026460860,0.011343176,0.016524322,0.018103109,0.015216983
8021,,0.000580720,0.000599700,0.012700333,0.017548991,0.020636792
8022,,0.008736718,0.007412721,0.008089460,0.000000000,0.000480423
8023,,0.017215286,0.017587940,0.010658190,0.009816877,0.021582734
8024.02,,0.015704894,0.012286815,0.005873437,0.007461182,0.015360983
8024.03,,0.002066116,0.008236102,0.013380282,0.013062409,0.014537108
8024.04,,0.013890744,0.009749492,0.008735441,0.010361243,0.013569937
8025.03,,0.000000000,0.002539913,0.026191822,0.019272334,0.016409746
8025.04,,0.012581409,0.006141402,0.006528190,0.003270889,0.014488379
8025.05,,0.037058910,0.031794425,0.017599084,0.031507040,0.036001147
8025.06,,0.007404795,0.002066116,0.000000000,0.000000000,0.000000000
8026.05,,0.040421053,0.045946696,0.042968198,0.020523197,0.003977838
8026.07,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8026.08,,0.003294634,0.003093581,0.000000000,0.000000000,0.000000000
8026.09,,0.006264683,0.000000000,0.000000000,0.000316756,0.011232449
8026.1,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8027.01,,0.005425772,0.004616530,0.004224942,0.000000000,0.000000000
8027.02,,0.014580296,0.025858415,0.018185452,0.006379585,0.009523810
8028.01,,0.017933723,0.017042116,0.003781095,0.000000000,0.000000000
8028.02,,0.008254166,0.005411255,0.008730901,0.010188330,0.047768207
8029,,0.002144861,0.002313285,0.002920182,0.003888529,0.000000000
8030.05,,0.031428571,0.037172012,0.027620129,0.031690141,0.022022838
8030.07,,0.000436681,0.000416493,0.000199005,0.000196464,0.000000000
8030.08,,0.014682981,0.014090709,0.020381613,0.024886388,0.016780609
8030.1,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8030.12,,0.021071115,0.044415696,0.051063830,0.047370708,0.054728546
8030.13,,0.013607944,0.016321883,0.012909441,0.024446142,0.003005259
8030.14,,0.005583309,0.006067961,0.000000000,0.026910657,0.017999486
8030.15,,0.024956971,0.020948181,0.008572653,0.000000000,0.000000000
8030.16,,0.010748560,0.021601017,0.024466192,0.035438437,0.014612762
8030.17,,0.003569516,0.003452035,0.001650770,0.001948282,0.002000000
8031,,0.025391202,0.024617232,0.024734982,0.019167415,0.009270705
8032,,0.014577259,0.011190234,0.010300714,0.013870321,0.003830142
8033,,0.001769285,0.001396404,0.000512470,0.000181422,0.000176491
8034,,0.007369800,0.007422947,0.006078055,0.005394257,0.005078559
8035,,0.000942063,0.000948317,0.000000000,0.000974501,0.004032936
8036.03,,0.006572069,0.006394052,0.003754317,0.002012362,0.006793871
8036.04,,0.028088605,0.033033708,0.037806301,0.017852892,0.021718377
8036.05,,0.023370726,0.025328330,0.029618610,0.061600538,0.042578591
8036.06,,0.051301853,0.061204451,0.069244023,0.070390810,0.036268830
8036.07,,0.012858556,0.011494253,0.008146235,0.004420527,0.005490037
8036.08,,0.048140044,0.043226553,0.053695681,0.045662698,0.074810358
8036.1,,0.040585312,0.035642771,0.037429014,0.034762613,0.053191489
8036.11,,0.023415752,0.046420677,0.023997257,0.021512720,0.019165927
8036.12,,0.050518479,0.056295064,0.087039563,0.102010201,0.101959671
8037.01,,0.006936838,0.005643341,0.005011565,0.000000000,0.000000000
8037.02,,0.006343612,0.002352151,0.003309614,0.002476561,0.004640770
8038,,0.000609508,0.000600000,0.000389484,0.000403796,0.000625391
8039.01,,0.031521110,0.026761820,0.027189377,0.027077498,0.016875182
8039.02,,0.013135351,0.018059299,0.032542011,0.026397079,0.034974818
8040,,0.015364061,0.009137508,0.009055027,0.022227262,0.029128293
8041.02,,0.004215598,0.003171726,0.001919386,0.002394366,0.000843526
8041.04,,0.034427861,0.005512896,0.001009897,0.000582298,0.000000000
8041.05,,0.011016755,0.013194444,0.020093458,0.002846975,0.001684717
8041.06,,0.016536965,0.017834213,0.008045292,0.008858554,0.009065653
8041.08,,0.099060198,0.088859764,0.097167064,0.099343186,0.055785695
8041.09,,0.070379228,0.060494652,0.055740988,0.033703961,0.024764562
8042.01,,0.006457221,0.010639629,0.008277938,0.010556497,0.008073968
8042.02,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8043.05,,0.051581756,0.028133635,0.029494554,0.021077283,0.020818876
8043.06,,0.015202138,0.011567286,0.009863298,0.020784835,0.007173356
8043.08,,0.018442221,0.010665115,0.024620511,0.026130078,0.030291109
8043.09,,0.044066730,0.014541765,0.014545455,0.013200258,0.008704062
8043.1,,0.026831672,0.023081855,0.040674279,0.059106971,0.015327348
8043.11,,0.000000000,0.003644058,0.003872685,0.004667445,0.009867123
8044.03,,0.018232205,0.030143401,0.018541033,0.025694223,0.053770183
8044.04,,0.015132179,0.038490424,0.032258065,0.033882441,0.033167178
8044.05,,0.144859813,0.107523697,0.154261364,0.125922157,0.145251397
8044.06,,0.031264159,0.030190507,0.034821860,0.042599502,0.026987718
8045.05,,0.024649860,0.025191676,0.020565553,0.025876011,0.012749446
8045.06,,0.031873289,0.028267843,0.043924392,0.072542902,0.061368401
8045.07,,0.018649115,0.029875717,0.026289926,0.061318738,0.078116872
8045.08,,0.094834544,0.103685703,0.053685556,0.063140631,0.066348974
8045.09,,0.012093189,0.019663926,0.013662172,0.028802425,0.038173886
8045.1,,0.061866428,0.042603903,0.044026136,0.025887333,0.021841891
8045.11,,0.035928144,0.020052970,0.061279203,0.046044864,0.076379066
8046.03,,0.045653414,0.032166509,0.059177338,0.051839805,0.047473513
8046.06,,0.004975124,0.005704197,0.005366246,0.007957560,0.007836129
8046.07,,0.018617021,0.021542940,0.002472727,0.000000000,0.000000000
8046.08,,0.035604149,0.029900332,0.029528078,0.046019572,0.029353655
8046.09,,0.013132884,0.003833420,0.003904170,0.010989011,0.048935375
8046.1,,0.002478315,0.000000000,0.000000000,0.000451060,0.000450857
8046.11,,0.018337976,0.019157088,0.010126582,0.030514792,0.005245902
